frame.number,frame.time,ip.src,ip.len,ip.dst,ip.proto,tcp.srcport,tcp.dstport,tcp.ack,tcp.flags
"1","Mar 21, 2024 18:05:12.792415000 UTC","172.28.0.2","60","104.110.137.231","6","51420","443","0","0x0002"
"2","Mar 21, 2024 18:05:12.804211000 UTC","104.110.137.231","60","172.28.0.2","6","443","51420","1","0x0012"
"3","Mar 21, 2024 18:05:12.804498000 UTC","172.28.0.2","52","104.110.137.231","6","51420","443","1","0x0010"
"4","Mar 21, 2024 18:05:12.808891000 UTC","172.28.0.2","569","104.110.137.231","6","51420","443","1","0x0018"
"5","Mar 21, 2024 18:05:12.819994000 UTC","104.110.137.231","52","172.28.0.2","6","443","51420","518","0x0010"
"6","Mar 21, 2024 18:05:12.821697000 UTC","104.110.137.231","2948","172.28.0.2","6","443","51420","518","0x0018"
"7","Mar 21, 2024 18:05:12.821924000 UTC","172.28.0.2","52","104.110.137.231","6","51420","443","2897","0x0010"
"8","Mar 21, 2024 18:05:12.821709000 UTC","104.110.137.231","1164","172.28.0.2","6","443","51420","518","0x0018"
"9","Mar 21, 2024 18:05:12.822013000 UTC","172.28.0.2","52","104.110.137.231","6","51420","443","4009","0x0010"
"10","Mar 21, 2024 18:05:12.824083000 UTC","172.28.0.2","132","104.110.137.231","6","51420","443","4009","0x0018"
"11","Mar 21, 2024 18:05:12.824424000 UTC","172.28.0.2","98","104.110.137.231","6","51420","443","4009","0x0018"
"12","Mar 21, 2024 18:05:12.824509000 UTC","172.28.0.2","101","104.110.137.231","6","51420","443","4009","0x0018"
"13","Mar 21, 2024 18:05:12.824572000 UTC","172.28.0.2","87","104.110.137.231","6","51420","443","4009","0x0018"
"14","Mar 21, 2024 18:05:12.824650000 UTC","172.28.0.2","119","104.110.137.231","6","51420","443","4009","0x0018"
"15","Mar 21, 2024 18:05:12.839654000 UTC","104.110.137.231","339","172.28.0.2","6","443","51420","795","0x0018"
"16","Mar 21, 2024 18:05:12.839928000 UTC","104.110.137.231","339","172.28.0.2","6","443","51420","795","0x0018"
"17","Mar 21, 2024 18:05:12.840125000 UTC","172.28.0.2","52","104.110.137.231","6","51420","443","4583","0x0010"
"18","Mar 21, 2024 18:05:12.850979000 UTC","104.110.137.231","113","172.28.0.2","6","443","51420","795","0x0018"
"19","Mar 21, 2024 18:05:12.850982000 UTC","104.110.137.231","83","172.28.0.2","6","443","51420","795","0x0018"
"20","Mar 21, 2024 18:05:12.851587000 UTC","172.28.0.2","83","104.110.137.231","6","51420","443","4675","0x0018"
"21","Mar 21, 2024 18:05:12.902812000 UTC","104.110.137.231","52","172.28.0.2","6","443","51420","826","0x0010"
"22","Mar 21, 2024 18:05:22.905209000 UTC","104.110.137.231","2948","172.28.0.2","6","443","51420","826","0x0018"
"23","Mar 21, 2024 18:05:22.905592000 UTC","172.28.0.2","64","104.110.137.231","6","51420","443","4675","0x0010"
"24","Mar 21, 2024 18:05:22.905211000 UTC","104.110.137.231","2948","172.28.0.2","6","443","51420","826","0x0018"
"25","Mar 21, 2024 18:05:22.905808000 UTC","172.28.0.2","64","104.110.137.231","6","51420","443","4675","0x0010"
"26","Mar 21, 2024 18:05:22.905212000 UTC","104.110.137.231","1459","172.28.0.2","6","443","51420","826","0x0018"
"27","Mar 21, 2024 18:05:22.905893000 UTC","172.28.0.2","64","104.110.137.231","6","51420","443","6082","0x0010"
"28","Mar 21, 2024 18:05:22.905213000 UTC","104.110.137.231","2948","172.28.0.2","6","443","51420","826","0x0018"
"29","Mar 21, 2024 18:05:22.905979000 UTC","172.28.0.2","64","104.110.137.231","6","51420","443","8978","0x0010"
"30","Mar 21, 2024 18:05:22.905214000 UTC","104.110.137.231","2948","172.28.0.2","6","443","51420","826","0x0018"
"31","Mar 21, 2024 18:05:22.906055000 UTC","172.28.0.2","52","104.110.137.231","6","51420","443","17666","0x0010"
"32","Mar 21, 2024 18:05:22.906579000 UTC","104.110.137.231","2948","172.28.0.2","6","443","51420","826","0x0018"
"33","Mar 21, 2024 18:05:22.906819000 UTC","172.28.0.2","52","104.110.137.231","6","51420","443","20562","0x0010"
"34","Mar 21, 2024 18:05:22.906583000 UTC","104.110.137.231","1978","172.28.0.2","6","443","51420","826","0x0018"
"35","Mar 21, 2024 18:05:22.907065000 UTC","104.110.137.231","2948","172.28.0.2","6","443","51420","826","0x0018"
"36","Mar 21, 2024 18:05:22.907194000 UTC","172.28.0.2","52","104.110.137.231","6","51420","443","25384","0x0010"
"37","Mar 21, 2024 18:05:22.907496000 UTC","104.110.137.231","2948","172.28.0.2","6","443","51420","826","0x0018"
"38","Mar 21, 2024 18:05:22.907605000 UTC","172.28.0.2","52","104.110.137.231","6","51420","443","28280","0x0010"
"39","Mar 21, 2024 18:05:22.908123000 UTC","104.110.137.231","2948","172.28.0.2","6","443","51420","826","0x0018"
"40","Mar 21, 2024 18:05:22.908229000 UTC","172.28.0.2","52","104.110.137.231","6","51420","443","31176","0x0010"
"41","Mar 21, 2024 18:05:22.909044000 UTC","104.110.137.231","1500","172.28.0.2","6","443","51420","826","0x0010"
"42","Mar 21, 2024 18:05:22.909137000 UTC","172.28.0.2","52","104.110.137.231","6","51420","443","32624","0x0010"
"43","Mar 21, 2024 18:05:22.917558000 UTC","104.110.137.231","2948","172.28.0.2","6","443","51420","826","0x0018"
"44","Mar 21, 2024 18:05:22.917814000 UTC","172.28.0.2","52","104.110.137.231","6","51420","443","35520","0x0010"
"45","Mar 21, 2024 18:05:22.918023000 UTC","104.110.137.231","2948","172.28.0.2","6","443","51420","826","0x0018"
"46","Mar 21, 2024 18:05:22.918118000 UTC","172.28.0.2","52","104.110.137.231","6","51420","443","38416","0x0010"
"47","Mar 21, 2024 18:05:22.918482000 UTC","104.110.137.231","1459","172.28.0.2","6","443","51420","826","0x0018"
"48","Mar 21, 2024 18:05:22.918575000 UTC","172.28.0.2","64","104.110.137.231","6","51420","443","38416","0x0010"
"49","Mar 21, 2024 18:05:22.919185000 UTC","104.110.137.231","1500","172.28.0.2","6","443","51420","826","0x0010"
"50","Mar 21, 2024 18:05:22.919282000 UTC","172.28.0.2","64","104.110.137.231","6","51420","443","38416","0x0010"
"51","Mar 21, 2024 18:05:22.919187000 UTC","104.110.137.231","2948","172.28.0.2","6","443","51420","826","0x0018"
"52","Mar 21, 2024 18:05:22.919430000 UTC","172.28.0.2","52","104.110.137.231","6","51420","443","41312","0x0010"
"53","Mar 21, 2024 18:05:22.920015000 UTC","104.110.137.231","2948","172.28.0.2","6","443","51420","826","0x0018"
"54","Mar 21, 2024 18:05:22.920118000 UTC","172.28.0.2","52","104.110.137.231","6","51420","443","44208","0x0010"
"55","Mar 21, 2024 18:05:22.920446000 UTC","104.110.137.231","4396","172.28.0.2","6","443","51420","826","0x0018"
"56","Mar 21, 2024 18:05:22.920544000 UTC","172.28.0.2","52","104.110.137.231","6","51420","443","48552","0x0010"
"57","Mar 21, 2024 18:05:22.921177000 UTC","104.110.137.231","4396","172.28.0.2","6","443","51420","826","0x0018"
"58","Mar 21, 2024 18:05:22.921284000 UTC","172.28.0.2","52","104.110.137.231","6","51420","443","52896","0x0010"
"59","Mar 21, 2024 18:05:22.921950000 UTC","104.110.137.231","4396","172.28.0.2","6","443","51420","826","0x0018"
"60","Mar 21, 2024 18:05:22.922050000 UTC","172.28.0.2","52","104.110.137.231","6","51420","443","57240","0x0010"
"61","Mar 21, 2024 18:05:22.922809000 UTC","104.110.137.231","2948","172.28.0.2","6","443","51420","826","0x0018"
"62","Mar 21, 2024 18:05:22.922909000 UTC","172.28.0.2","52","104.110.137.231","6","51420","443","60136","0x0010"
"63","Mar 21, 2024 18:05:22.923258000 UTC","104.110.137.231","4396","172.28.0.2","6","443","51420","826","0x0018"
"64","Mar 21, 2024 18:05:22.923376000 UTC","172.28.0.2","52","104.110.137.231","6","51420","443","64480","0x0010"
"65","Mar 21, 2024 18:05:22.924036000 UTC","104.110.137.231","4396","172.28.0.2","6","443","51420","826","0x0018"
"66","Mar 21, 2024 18:05:22.924137000 UTC","172.28.0.2","52","104.110.137.231","6","51420","443","68824","0x0010"
"67","Mar 21, 2024 18:05:22.924866000 UTC","104.110.137.231","4396","172.28.0.2","6","443","51420","826","0x0018"
"68","Mar 21, 2024 18:05:22.924994000 UTC","172.28.0.2","52","104.110.137.231","6","51420","443","73168","0x0010"
"69","Mar 21, 2024 18:05:22.925579000 UTC","104.110.137.231","4396","172.28.0.2","6","443","51420","826","0x0018"
"70","Mar 21, 2024 18:05:22.925683000 UTC","172.28.0.2","52","104.110.137.231","6","51420","443","77512","0x0010"
"71","Mar 21, 2024 18:05:22.926383000 UTC","104.110.137.231","4396","172.28.0.2","6","443","51420","826","0x0018"
"72","Mar 21, 2024 18:05:22.926485000 UTC","172.28.0.2","52","104.110.137.231","6","51420","443","81856","0x0010"
"73","Mar 21, 2024 18:05:22.927137000 UTC","104.110.137.231","4396","172.28.0.2","6","443","51420","826","0x0018"
"74","Mar 21, 2024 18:05:22.927244000 UTC","172.28.0.2","52","104.110.137.231","6","51420","443","86200","0x0010"
"75","Mar 21, 2024 18:05:22.928745000 UTC","104.110.137.231","5844","172.28.0.2","6","443","51420","826","0x0018"
"76","Mar 21, 2024 18:05:22.928879000 UTC","172.28.0.2","52","104.110.137.231","6","51420","443","91992","0x0010"
"77","Mar 21, 2024 18:05:22.929153000 UTC","104.110.137.231","5844","172.28.0.2","6","443","51420","826","0x0018"
"78","Mar 21, 2024 18:05:22.929265000 UTC","172.28.0.2","52","104.110.137.231","6","51420","443","97784","0x0010"
"79","Mar 21, 2024 18:05:22.930314000 UTC","104.110.137.231","5844","172.28.0.2","6","443","51420","826","0x0018"
"80","Mar 21, 2024 18:05:22.930457000 UTC","172.28.0.2","52","104.110.137.231","6","51420","443","103576","0x0010"
"81","Mar 21, 2024 18:05:22.930957000 UTC","104.110.137.231","5844","172.28.0.2","6","443","51420","826","0x0018"
"82","Mar 21, 2024 18:05:22.931051000 UTC","172.28.0.2","52","104.110.137.231","6","51420","443","109368","0x0010"
"83","Mar 21, 2024 18:05:22.931554000 UTC","104.110.137.231","5844","172.28.0.2","6","443","51420","826","0x0018"
"84","Mar 21, 2024 18:05:22.931648000 UTC","172.28.0.2","52","104.110.137.231","6","51420","443","115160","0x0010"
"85","Mar 21, 2024 18:05:22.932383000 UTC","104.110.137.231","5844","172.28.0.2","6","443","51420","826","0x0018"
"86","Mar 21, 2024 18:05:22.932477000 UTC","172.28.0.2","52","104.110.137.231","6","51420","443","120952","0x0010"
"87","Mar 21, 2024 18:05:22.933219000 UTC","104.110.137.231","2948","172.28.0.2","6","443","51420","826","0x0018"
"88","Mar 21, 2024 18:05:22.933305000 UTC","172.28.0.2","52","104.110.137.231","6","51420","443","123848","0x0010"
"89","Mar 21, 2024 18:05:22.933648000 UTC","104.110.137.231","5844","172.28.0.2","6","443","51420","826","0x0018"
"90","Mar 21, 2024 18:05:22.933737000 UTC","172.28.0.2","52","104.110.137.231","6","51420","443","129640","0x0010"
"91","Mar 21, 2024 18:05:22.934433000 UTC","104.110.137.231","5844","172.28.0.2","6","443","51420","826","0x0018"
"92","Mar 21, 2024 18:05:22.934521000 UTC","172.28.0.2","52","104.110.137.231","6","51420","443","135432","0x0010"
"93","Mar 21, 2024 18:05:22.935622000 UTC","104.110.137.231","1500","172.28.0.2","6","443","51420","826","0x0010"
"94","Mar 21, 2024 18:05:22.935711000 UTC","172.28.0.2","52","104.110.137.231","6","51420","443","136880","0x0010"
"95","Mar 21, 2024 18:05:22.935806000 UTC","104.110.137.231","4396","172.28.0.2","6","443","51420","826","0x0018"
"96","Mar 21, 2024 18:05:22.935865000 UTC","172.28.0.2","52","104.110.137.231","6","51420","443","141224","0x0010"
"97","Mar 21, 2024 18:05:22.936088000 UTC","104.110.137.231","5844","172.28.0.2","6","443","51420","826","0x0018"
"98","Mar 21, 2024 18:05:22.936169000 UTC","172.28.0.2","52","104.110.137.231","6","51420","443","147016","0x0010"
"99","Mar 21, 2024 18:05:22.936877000 UTC","104.110.137.231","5844","172.28.0.2","6","443","51420","826","0x0018"
"100","Mar 21, 2024 18:05:22.936967000 UTC","172.28.0.2","52","104.110.137.231","6","51420","443","152808","0x0010"
"101","Mar 21, 2024 18:05:22.937671000 UTC","104.110.137.231","2948","172.28.0.2","6","443","51420","826","0x0018"
"102","Mar 21, 2024 18:05:22.937759000 UTC","172.28.0.2","52","104.110.137.231","6","51420","443","155704","0x0010"
"103","Mar 21, 2024 18:05:22.938029000 UTC","104.110.137.231","7292","172.28.0.2","6","443","51420","826","0x0018"
"104","Mar 21, 2024 18:05:22.938114000 UTC","172.28.0.2","52","104.110.137.231","6","51420","443","162944","0x0010"
"105","Mar 21, 2024 18:05:22.938948000 UTC","104.110.137.231","7292","172.28.0.2","6","443","51420","826","0x0018"
"106","Mar 21, 2024 18:05:22.939044000 UTC","172.28.0.2","52","104.110.137.231","6","51420","443","170184","0x0010"
"107","Mar 21, 2024 18:05:22.939891000 UTC","104.110.137.231","7292","172.28.0.2","6","443","51420","826","0x0018"
"108","Mar 21, 2024 18:05:22.940009000 UTC","172.28.0.2","52","104.110.137.231","6","51420","443","177424","0x0010"
"109","Mar 21, 2024 18:05:22.940686000 UTC","104.110.137.231","7292","172.28.0.2","6","443","51420","826","0x0018"
"110","Mar 21, 2024 18:05:22.940792000 UTC","172.28.0.2","52","104.110.137.231","6","51420","443","184664","0x0010"
"111","Mar 21, 2024 18:05:22.941523000 UTC","104.110.137.231","5844","172.28.0.2","6","443","51420","826","0x0018"
"112","Mar 21, 2024 18:05:22.941611000 UTC","172.28.0.2","52","104.110.137.231","6","51420","443","190456","0x0010"
"113","Mar 21, 2024 18:05:22.942055000 UTC","104.110.137.231","4396","172.28.0.2","6","443","51420","826","0x0010"
"114","Mar 21, 2024 18:05:22.942138000 UTC","172.28.0.2","52","104.110.137.231","6","51420","443","194800","0x0010"
"115","Mar 21, 2024 18:05:22.942222000 UTC","104.110.137.231","10188","172.28.0.2","6","443","51420","826","0x0018"
"116","Mar 21, 2024 18:05:22.942307000 UTC","172.28.0.2","52","104.110.137.231","6","51420","443","204936","0x0010"
"117","Mar 21, 2024 18:05:22.942884000 UTC","104.110.137.231","14532","172.28.0.2","6","443","51420","826","0x0018"
"118","Mar 21, 2024 18:05:22.943022000 UTC","172.28.0.2","52","104.110.137.231","6","51420","443","219416","0x0010"
"119","Mar 21, 2024 18:05:22.943799000 UTC","104.110.137.231","5844","172.28.0.2","6","443","51420","826","0x0018"
