frame.number,frame.time,ip.src,ip.len,ip.dst,ip.proto,tcp.srcport,tcp.dstport,tcp.ack,tcp.flags
"1","Mar 21, 2024 18:00:47.517207000 UTC","172.28.0.2","60","23.45.148.131","6","60306","443","0","0x0002"
"2","Mar 21, 2024 18:00:47.535306000 UTC","23.45.148.131","60","172.28.0.2","6","443","60306","1","0x0012"
"3","Mar 21, 2024 18:00:47.535499000 UTC","172.28.0.2","52","23.45.148.131","6","60306","443","1","0x0010"
"4","Mar 21, 2024 18:00:47.538291000 UTC","172.28.0.2","569","23.45.148.131","6","60306","443","1","0x0018"
"5","Mar 21, 2024 18:00:47.555784000 UTC","23.45.148.131","52","172.28.0.2","6","443","60306","518","0x0010"
"6","Mar 21, 2024 18:00:47.556376000 UTC","23.45.148.131","2948","172.28.0.2","6","443","60306","518","0x0018"
"7","Mar 21, 2024 18:00:47.556458000 UTC","172.28.0.2","52","23.45.148.131","6","60306","443","2897","0x0010"
"8","Mar 21, 2024 18:00:47.556378000 UTC","23.45.148.131","1252","172.28.0.2","6","443","60306","518","0x0018"
"9","Mar 21, 2024 18:00:47.556524000 UTC","172.28.0.2","52","23.45.148.131","6","60306","443","4097","0x0010"
"10","Mar 21, 2024 18:00:47.556379000 UTC","23.45.148.131","162","172.28.0.2","6","443","60306","518","0x0018"
"11","Mar 21, 2024 18:00:47.556575000 UTC","172.28.0.2","52","23.45.148.131","6","60306","443","4207","0x0010"
"12","Mar 21, 2024 18:00:47.558673000 UTC","172.28.0.2","132","23.45.148.131","6","60306","443","4207","0x0018"
"13","Mar 21, 2024 18:00:47.558881000 UTC","172.28.0.2","98","23.45.148.131","6","60306","443","4207","0x0018"
"14","Mar 21, 2024 18:00:47.558945000 UTC","172.28.0.2","101","23.45.148.131","6","60306","443","4207","0x0018"
"15","Mar 21, 2024 18:00:47.558992000 UTC","172.28.0.2","87","23.45.148.131","6","60306","443","4207","0x0018"
"16","Mar 21, 2024 18:00:47.559054000 UTC","172.28.0.2","114","23.45.148.131","6","60306","443","4207","0x0018"
"17","Mar 21, 2024 18:00:47.576224000 UTC","23.45.148.131","339","172.28.0.2","6","443","60306","644","0x0018"
