frame.number,frame.time,ip.src,ip.len,ip.dst,ip.proto,tcp.srcport,tcp.dstport,tcp.ack,tcp.flags
"1","Mar 21, 2024 18:02:08.995539000 UTC","172.28.0.2","60","23.45.148.131","6","43706","443","0","0x0002"
"2","Mar 21, 2024 18:02:09.013473000 UTC","23.45.148.131","60","172.28.0.2","6","443","43706","1","0x0012"
"3","Mar 21, 2024 18:02:09.013674000 UTC","172.28.0.2","52","23.45.148.131","6","43706","443","1","0x0010"
"4","Mar 21, 2024 18:02:09.016989000 UTC","172.28.0.2","569","23.45.148.131","6","43706","443","1","0x0018"
"5","Mar 21, 2024 18:02:09.034396000 UTC","23.45.148.131","52","172.28.0.2","6","443","43706","518","0x0010"
"6","Mar 21, 2024 18:02:09.035279000 UTC","23.45.148.131","2948","172.28.0.2","6","443","43706","518","0x0018"
"7","Mar 21, 2024 18:02:09.035458000 UTC","172.28.0.2","52","23.45.148.131","6","43706","443","2897","0x0010"
"8","Mar 21, 2024 18:02:09.035281000 UTC","23.45.148.131","1252","172.28.0.2","6","443","43706","518","0x0018"
"9","Mar 21, 2024 18:02:09.035573000 UTC","172.28.0.2","52","23.45.148.131","6","43706","443","4097","0x0010"
"10","Mar 21, 2024 18:02:09.035649000 UTC","23.45.148.131","164","172.28.0.2","6","443","43706","518","0x0018"
"11","Mar 21, 2024 18:02:09.038312000 UTC","172.28.0.2","52","23.45.148.131","6","43706","443","4209","0x0010"
"12","Mar 21, 2024 18:02:09.038932000 UTC","172.28.0.2","132","23.45.148.131","6","43706","443","4209","0x0018"
"13","Mar 21, 2024 18:02:09.039189000 UTC","172.28.0.2","98","23.45.148.131","6","43706","443","4209","0x0018"
"14","Mar 21, 2024 18:02:09.039298000 UTC","172.28.0.2","101","23.45.148.131","6","43706","443","4209","0x0018"
"15","Mar 21, 2024 18:02:09.039439000 UTC","172.28.0.2","87","23.45.148.131","6","43706","443","4209","0x0018"
"16","Mar 21, 2024 18:02:09.039562000 UTC","172.28.0.2","114","23.45.148.131","6","43706","443","4209","0x0018"
"17","Mar 21, 2024 18:02:09.056293000 UTC","23.45.148.131","339","172.28.0.2","6","443","43706","598","0x0018"
"18","Mar 21, 2024 18:02:09.056562000 UTC","23.45.148.131","339","172.28.0.2","6","443","43706","598","0x0018"
"19","Mar 21, 2024 18:02:09.056564000 UTC","23.45.148.131","113","172.28.0.2","6","443","43706","644","0x0018"
"20","Mar 21, 2024 18:02:09.056565000 UTC","23.45.148.131","83","172.28.0.2","6","443","43706","693","0x0018"
