frame.number,frame.time,ip.src,ip.len,ip.dst,ip.proto,tcp.srcport,tcp.dstport,tcp.ack,tcp.flags
"1","Mar 21, 2024 17:54:45.239167000 UTC","172.28.0.2","60","23.62.24.63","6","40452","443","0","0x0002"
"2","Mar 21, 2024 17:54:45.257084000 UTC","23.62.24.63","60","172.28.0.2","6","443","40452","1","0x0012"
"3","Mar 21, 2024 17:54:45.257249000 UTC","172.28.0.2","52","23.62.24.63","6","40452","443","1","0x0010"
"4","Mar 21, 2024 17:54:45.261451000 UTC","172.28.0.2","569","23.62.24.63","6","40452","443","1","0x0018"
"5","Mar 21, 2024 17:54:45.278953000 UTC","23.62.24.63","52","172.28.0.2","6","443","40452","518","0x0010"
"6","Mar 21, 2024 17:54:45.280000000 UTC","23.62.24.63","2948","172.28.0.2","6","443","40452","518","0x0018"
"7","Mar 21, 2024 17:54:45.280085000 UTC","172.28.0.2","52","23.62.24.63","6","40452","443","2897","0x0010"
"8","Mar 21, 2024 17:54:45.280002000 UTC","23.62.24.63","1252","172.28.0.2","6","443","40452","518","0x0018"
"9","Mar 21, 2024 17:54:45.280148000 UTC","172.28.0.2","52","23.62.24.63","6","40452","443","4097","0x0010"
"10","Mar 21, 2024 17:54:45.280439000 UTC","23.62.24.63","1225","172.28.0.2","6","443","40452","518","0x0018"
"11","Mar 21, 2024 17:54:45.280490000 UTC","172.28.0.2","52","23.62.24.63","6","40452","443","5270","0x0010"
"12","Mar 21, 2024 17:54:45.283442000 UTC","172.28.0.2","132","23.62.24.63","6","40452","443","5270","0x0018"
"13","Mar 21, 2024 17:54:45.283728000 UTC","172.28.0.2","98","23.62.24.63","6","40452","443","5270","0x0018"
"14","Mar 21, 2024 17:54:45.283797000 UTC","172.28.0.2","101","23.62.24.63","6","40452","443","5270","0x0018"
"15","Mar 21, 2024 17:54:45.283849000 UTC","172.28.0.2","87","23.62.24.63","6","40452","443","5270","0x0018"
"16","Mar 21, 2024 17:54:45.283928000 UTC","172.28.0.2","114","23.62.24.63","6","40452","443","5270","0x0018"
"17","Mar 21, 2024 17:54:45.302009000 UTC","23.62.24.63","339","172.28.0.2","6","443","40452","790","0x0018"
"18","Mar 21, 2024 17:54:45.302387000 UTC","23.62.24.63","339","172.28.0.2","6","443","40452","790","0x0018"
"19","Mar 21, 2024 17:54:45.302469000 UTC","172.28.0.2","52","23.62.24.63","6","40452","443","5844","0x0010"
"20","Mar 21, 2024 17:54:45.309419000 UTC","23.62.24.63","113","172.28.0.2","6","443","40452","790","0x0018"
"21","Mar 21, 2024 17:54:45.309422000 UTC","23.62.24.63","83","172.28.0.2","6","443","40452","790","0x0018"
"22","Mar 21, 2024 17:54:45.309737000 UTC","172.28.0.2","83","23.62.24.63","6","40452","443","5936","0x0018"
"23","Mar 21, 2024 17:54:45.340953000 UTC","23.62.24.63","348","172.28.0.2","6","443","40452","821","0x0018"
"24","Mar 21, 2024 17:54:45.341136000 UTC","23.62.24.63","2948","172.28.0.2","6","443","40452","821","0x0018"
"25","Mar 21, 2024 17:54:45.341138000 UTC","23.62.24.63","2948","172.28.0.2","6","443","40452","821","0x0018"
"26","Mar 21, 2024 17:54:45.341201000 UTC","172.28.0.2","52","23.62.24.63","6","40452","443","9128","0x0010"
"27","Mar 21, 2024 17:54:45.341140000 UTC","23.62.24.63","2948","172.28.0.2","6","443","40452","821","0x0018"
"28","Mar 21, 2024 17:54:45.341141000 UTC","23.62.24.63","2948","172.28.0.2","6","443","40452","821","0x0018"
"29","Mar 21, 2024 17:54:45.341401000 UTC","172.28.0.2","52","23.62.24.63","6","40452","443","17816","0x0010"
"30","Mar 21, 2024 17:54:45.341877000 UTC","23.62.24.63","2948","172.28.0.2","6","443","40452","821","0x0018"
"31","Mar 21, 2024 17:54:45.341929000 UTC","172.28.0.2","52","23.62.24.63","6","40452","443","20712","0x0010"
"32","Mar 21, 2024 17:54:45.343239000 UTC","23.62.24.63","1500","172.28.0.2","6","443","40452","821","0x0010"
"33","Mar 21, 2024 17:54:45.343314000 UTC","172.28.0.2","52","23.62.24.63","6","40452","443","22160","0x0010"
"34","Mar 21, 2024 17:54:45.343402000 UTC","23.62.24.63","561","172.28.0.2","6","443","40452","821","0x0018"
"35","Mar 21, 2024 17:54:45.343404000 UTC","23.62.24.63","2948","172.28.0.2","6","443","40452","821","0x0018"
"36","Mar 21, 2024 17:54:45.343484000 UTC","172.28.0.2","52","23.62.24.63","6","40452","443","25565","0x0010"
"37","Mar 21, 2024 17:54:45.344225000 UTC","23.62.24.63","2948","172.28.0.2","6","443","40452","821","0x0018"
"38","Mar 21, 2024 17:54:45.344284000 UTC","172.28.0.2","52","23.62.24.63","6","40452","443","28461","0x0010"
"39","Mar 21, 2024 17:54:45.345165000 UTC","23.62.24.63","2948","172.28.0.2","6","443","40452","821","0x0018"
"40","Mar 21, 2024 17:54:45.345220000 UTC","172.28.0.2","52","23.62.24.63","6","40452","443","31357","0x0010"
"41","Mar 21, 2024 17:54:45.346591000 UTC","23.62.24.63","1500","172.28.0.2","6","443","40452","821","0x0010"
"42","Mar 21, 2024 17:54:45.346645000 UTC","172.28.0.2","52","23.62.24.63","6","40452","443","32805","0x0010"
