frame.number,frame.time,ip.src,ip.len,ip.dst,ip.proto,tcp.srcport,tcp.dstport,tcp.ack,tcp.flags
"1","Mar 21, 2024 17:55:45.424397000 UTC","172.28.0.2","60","23.74.7.123","6","33362","443","0","0x0002"
"2","Mar 21, 2024 17:55:45.443433000 UTC","23.74.7.123","60","172.28.0.2","6","443","33362","1","0x0012"
"3","Mar 21, 2024 17:55:45.443574000 UTC","172.28.0.2","52","23.74.7.123","6","33362","443","1","0x0010"
"4","Mar 21, 2024 17:55:45.446560000 UTC","172.28.0.2","569","23.74.7.123","6","33362","443","1","0x0018"
"5","Mar 21, 2024 17:55:45.465601000 UTC","23.74.7.123","52","172.28.0.2","6","443","33362","518","0x0010"
"6","Mar 21, 2024 17:55:45.467012000 UTC","23.74.7.123","2948","172.28.0.2","6","443","33362","518","0x0018"
"7","Mar 21, 2024 17:55:45.467103000 UTC","172.28.0.2","52","23.74.7.123","6","33362","443","2897","0x0010"
"8","Mar 21, 2024 17:55:45.467014000 UTC","23.74.7.123","691","172.28.0.2","6","443","33362","518","0x0018"
"9","Mar 21, 2024 17:55:45.467146000 UTC","172.28.0.2","52","23.74.7.123","6","33362","443","3536","0x0010"
"10","Mar 21, 2024 17:55:45.469132000 UTC","172.28.0.2","132","23.74.7.123","6","33362","443","3536","0x0018"
"11","Mar 21, 2024 17:55:45.469380000 UTC","172.28.0.2","98","23.74.7.123","6","33362","443","3536","0x0018"
"12","Mar 21, 2024 17:55:45.469442000 UTC","172.28.0.2","101","23.74.7.123","6","33362","443","3536","0x0018"
"13","Mar 21, 2024 17:55:45.469509000 UTC","172.28.0.2","87","23.74.7.123","6","33362","443","3536","0x0018"
"14","Mar 21, 2024 17:55:45.469581000 UTC","172.28.0.2","112","23.74.7.123","6","33362","443","3536","0x0018"
"15","Mar 21, 2024 17:55:45.488316000 UTC","23.74.7.123","339","172.28.0.2","6","443","33362","598","0x0018"
"16","Mar 21, 2024 17:55:45.488319000 UTC","23.74.7.123","339","172.28.0.2","6","443","33362","598","0x0018"
"17","Mar 21, 2024 17:55:45.488530000 UTC","23.74.7.123","52","172.28.0.2","6","443","33362","728","0x0010"
"18","Mar 21, 2024 17:55:45.488532000 UTC","23.74.7.123","113","172.28.0.2","6","443","33362","728","0x0018"
"19","Mar 21, 2024 17:55:45.488582000 UTC","23.74.7.123","83","172.28.0.2","6","443","33362","728","0x0018"
