frame.number,frame.time,ip.src,ip.len,ip.dst,ip.proto,tcp.srcport,tcp.dstport,tcp.ack,tcp.flags
"1","Mar 21, 2024 18:07:30.484617000 UTC","172.28.0.2","60","23.202.154.25","6","37622","443","0","0x0002"
"2","Mar 21, 2024 18:07:30.502655000 UTC","23.202.154.25","60","172.28.0.2","6","443","37622","1","0x0012"
"3","Mar 21, 2024 18:07:30.502966000 UTC","172.28.0.2","52","23.202.154.25","6","37622","443","1","0x0010"
"4","Mar 21, 2024 18:07:30.505944000 UTC","172.28.0.2","569","23.202.154.25","6","37622","443","1","0x0018"
"5","Mar 21, 2024 18:07:30.523196000 UTC","23.202.154.25","52","172.28.0.2","6","443","37622","518","0x0010"
"6","Mar 21, 2024 18:07:30.523678000 UTC","23.202.154.25","2948","172.28.0.2","6","443","37622","518","0x0018"
"7","Mar 21, 2024 18:07:30.523783000 UTC","172.28.0.2","52","23.202.154.25","6","37622","443","2897","0x0010"
"8","Mar 21, 2024 18:07:30.523679000 UTC","23.202.154.25","1252","172.28.0.2","6","443","37622","518","0x0018"
"9","Mar 21, 2024 18:07:30.523876000 UTC","172.28.0.2","52","23.202.154.25","6","37622","443","4097","0x0010"
"10","Mar 21, 2024 18:07:30.523958000 UTC","23.202.154.25","1225","172.28.0.2","6","443","37622","518","0x0018"
"11","Mar 21, 2024 18:07:30.524003000 UTC","172.28.0.2","52","23.202.154.25","6","37622","443","5270","0x0010"
"12","Mar 21, 2024 18:07:30.526221000 UTC","172.28.0.2","132","23.202.154.25","6","37622","443","5270","0x0018"
"13","Mar 21, 2024 18:07:30.526616000 UTC","172.28.0.2","98","23.202.154.25","6","37622","443","5270","0x0018"
"14","Mar 21, 2024 18:07:30.526718000 UTC","172.28.0.2","101","23.202.154.25","6","37622","443","5270","0x0018"
"15","Mar 21, 2024 18:07:30.526793000 UTC","172.28.0.2","87","23.202.154.25","6","37622","443","5270","0x0018"
"16","Mar 21, 2024 18:07:30.526873000 UTC","172.28.0.2","114","23.202.154.25","6","37622","443","5270","0x0018"
"17","Mar 21, 2024 18:07:30.543601000 UTC","23.202.154.25","339","172.28.0.2","6","443","37622","598","0x0018"
"18","Mar 21, 2024 18:07:30.543603000 UTC","23.202.154.25","339","172.28.0.2","6","443","37622","598","0x0018"
"19","Mar 21, 2024 18:07:30.543906000 UTC","23.202.154.25","52","172.28.0.2","6","443","37622","728","0x0010"
"20","Mar 21, 2024 18:07:30.544125000 UTC","172.28.0.2","52","23.202.154.25","6","37622","443","5844","0x0010"
"21","Mar 21, 2024 18:07:30.548699000 UTC","23.202.154.25","113","172.28.0.2","6","443","37622","790","0x0018"
"22","Mar 21, 2024 18:07:30.548701000 UTC","23.202.154.25","83","172.28.0.2","6","443","37622","790","0x0018"
"23","Mar 21, 2024 18:07:30.549046000 UTC","172.28.0.2","83","23.202.154.25","6","37622","443","5936","0x0018"
"24","Mar 21, 2024 18:07:30.563707000 UTC","23.202.154.25","347","172.28.0.2","6","443","37622","790","0x0018"
"25","Mar 21, 2024 18:07:30.563973000 UTC","23.202.154.25","2948","172.28.0.2","6","443","37622","790","0x0018"
"26","Mar 21, 2024 18:07:30.563975000 UTC","23.202.154.25","2948","172.28.0.2","6","443","37622","790","0x0018"
"27","Mar 21, 2024 18:07:30.563976000 UTC","23.202.154.25","2948","172.28.0.2","6","443","37622","790","0x0018"
"28","Mar 21, 2024 18:07:30.563977000 UTC","23.202.154.25","2948","172.28.0.2","6","443","37622","790","0x0018"
"29","Mar 21, 2024 18:07:30.564229000 UTC","172.28.0.2","52","23.202.154.25","6","37622","443","17815","0x0010"
"30","Mar 21, 2024 18:07:30.564584000 UTC","23.202.154.25","2948","172.28.0.2","6","443","37622","790","0x0018"
"31","Mar 21, 2024 18:07:30.564681000 UTC","172.28.0.2","52","23.202.154.25","6","37622","443","20711","0x0010"
