frame.number,frame.time,ip.src,ip.len,ip.dst,ip.proto,tcp.srcport,tcp.dstport,tcp.ack,tcp.flags
"1","Mar 21, 2024 18:01:39.590821000 UTC","172.28.0.2","60","99.84.252.40","6","43980","443","0","0x0002"
"2","Mar 21, 2024 18:01:39.610545000 UTC","99.84.252.40","60","172.28.0.2","6","443","43980","1","0x0012"
"3","Mar 21, 2024 18:01:39.610747000 UTC","172.28.0.2","52","99.84.252.40","6","43980","443","1","0x0010"
"4","Mar 21, 2024 18:01:39.613987000 UTC","172.28.0.2","569","99.84.252.40","6","43980","443","1","0x0018"
"5","Mar 21, 2024 18:01:39.633183000 UTC","99.84.252.40","52","172.28.0.2","6","443","43980","518","0x0010"
"6","Mar 21, 2024 18:01:39.634850000 UTC","99.84.252.40","4336","172.28.0.2","6","443","43980","518","0x0018"
"7","Mar 21, 2024 18:01:39.635052000 UTC","172.28.0.2","52","99.84.252.40","6","43980","443","4285","0x0010"
"8","Mar 21, 2024 18:01:39.636576000 UTC","99.84.252.40","1318","172.28.0.2","6","443","43980","518","0x0018"
"9","Mar 21, 2024 18:01:39.636721000 UTC","172.28.0.2","52","99.84.252.40","6","43980","443","5551","0x0010"
"10","Mar 21, 2024 18:01:39.639260000 UTC","172.28.0.2","116","99.84.252.40","6","43980","443","5551","0x0018"
"11","Mar 21, 2024 18:01:39.639717000 UTC","172.28.0.2","98","99.84.252.40","6","43980","443","5551","0x0018"
"12","Mar 21, 2024 18:01:39.639822000 UTC","172.28.0.2","101","99.84.252.40","6","43980","443","5551","0x0018"
"13","Mar 21, 2024 18:01:39.639882000 UTC","172.28.0.2","87","99.84.252.40","6","43980","443","5551","0x0018"
"14","Mar 21, 2024 18:01:39.639975000 UTC","172.28.0.2","116","99.84.252.40","6","43980","443","5551","0x0018"
"15","Mar 21, 2024 18:01:39.658428000 UTC","99.84.252.40","52","172.28.0.2","6","443","43980","582","0x0010"
"16","Mar 21, 2024 18:01:39.658624000 UTC","99.84.252.40","198","172.28.0.2","6","443","43980","582","0x0018"
"17","Mar 21, 2024 18:01:39.658625000 UTC","99.84.252.40","114","172.28.0.2","6","443","43980","582","0x0018"
"18","Mar 21, 2024 18:01:39.658726000 UTC","99.84.252.40","52","172.28.0.2","6","443","43980","677","0x0010"
"19","Mar 21, 2024 18:01:39.658727000 UTC","99.84.252.40","83","172.28.0.2","6","443","43980","677","0x0018"
"20","Mar 21, 2024 18:01:39.658838000 UTC","99.84.252.40","52","172.28.0.2","6","443","43980","776","0x0010"
"21","Mar 21, 2024 18:01:39.659061000 UTC","172.28.0.2","83","99.84.252.40","6","43980","443","5790","0x0018"
"22","Mar 21, 2024 18:01:39.662032000 UTC","99.84.252.40","4336","172.28.0.2","6","443","43980","776","0x0018"
