frame.number,frame.time,ip.src,ip.len,ip.dst,ip.proto,tcp.srcport,tcp.dstport,tcp.ack,tcp.flags
"1","Mar 21, 2024 17:54:29.856915000 UTC","172.28.0.2","60","99.84.252.105","6","46376","443","0","0x0002"
"2","Mar 21, 2024 17:54:29.876627000 UTC","99.84.252.105","60","172.28.0.2","6","443","46376","1","0x0012"
"3","Mar 21, 2024 17:54:29.876782000 UTC","172.28.0.2","52","99.84.252.105","6","46376","443","1","0x0010"
"4","Mar 21, 2024 17:54:29.880762000 UTC","172.28.0.2","569","99.84.252.105","6","46376","443","1","0x0018"
"5","Mar 21, 2024 17:54:29.900010000 UTC","99.84.252.105","52","172.28.0.2","6","443","46376","518","0x0010"
"6","Mar 21, 2024 17:54:29.900389000 UTC","99.84.252.105","4336","172.28.0.2","6","443","46376","518","0x0018"
"7","Mar 21, 2024 17:54:29.900478000 UTC","172.28.0.2","52","99.84.252.105","6","46376","443","4285","0x0010"
"8","Mar 21, 2024 17:54:29.901410000 UTC","99.84.252.105","1318","172.28.0.2","6","443","46376","518","0x0018"
"9","Mar 21, 2024 17:54:29.901491000 UTC","172.28.0.2","52","99.84.252.105","6","46376","443","5551","0x0010"
"10","Mar 21, 2024 17:54:29.905061000 UTC","172.28.0.2","116","99.84.252.105","6","46376","443","5551","0x0018"
"11","Mar 21, 2024 17:54:29.905471000 UTC","172.28.0.2","98","99.84.252.105","6","46376","443","5551","0x0018"
"12","Mar 21, 2024 17:54:29.905565000 UTC","172.28.0.2","101","99.84.252.105","6","46376","443","5551","0x0018"
"13","Mar 21, 2024 17:54:29.905624000 UTC","172.28.0.2","87","99.84.252.105","6","46376","443","5551","0x0018"
"14","Mar 21, 2024 17:54:29.905703000 UTC","172.28.0.2","116","99.84.252.105","6","46376","443","5551","0x0018"
"15","Mar 21, 2024 17:54:29.924828000 UTC","99.84.252.105","52","172.28.0.2","6","443","46376","776","0x0010"
"16","Mar 21, 2024 17:54:29.924998000 UTC","99.84.252.105","198","172.28.0.2","6","443","46376","776","0x0018"
"17","Mar 21, 2024 17:54:29.924999000 UTC","99.84.252.105","123","172.28.0.2","6","443","46376","776","0x0018"
"18","Mar 21, 2024 17:54:29.925261000 UTC","172.28.0.2","52","99.84.252.105","6","46376","443","5768","0x0010"
"19","Mar 21, 2024 17:54:29.925388000 UTC","172.28.0.2","83","99.84.252.105","6","46376","443","5768","0x0018"
"20","Mar 21, 2024 17:54:29.988390000 UTC","99.84.252.105","52","172.28.0.2","6","443","46376","807","0x0010"
"21","Mar 21, 2024 17:54:30.142073000 UTC","99.84.252.105","4336","172.28.0.2","6","443","46376","807","0x0018"
"22","Mar 21, 2024 17:54:30.142076000 UTC","99.84.252.105","4336","172.28.0.2","6","443","46376","807","0x0018"
"23","Mar 21, 2024 17:54:30.142366000 UTC","172.28.0.2","52","99.84.252.105","6","46376","443","14336","0x0010"
"24","Mar 21, 2024 17:54:30.142911000 UTC","99.84.252.105","4336","172.28.0.2","6","443","46376","807","0x0018"
"25","Mar 21, 2024 17:54:30.142997000 UTC","172.28.0.2","52","99.84.252.105","6","46376","443","18620","0x0010"
"26","Mar 21, 2024 17:54:30.143640000 UTC","99.84.252.105","4336","172.28.0.2","6","443","46376","807","0x0018"
"27","Mar 21, 2024 17:54:30.143714000 UTC","172.28.0.2","52","99.84.252.105","6","46376","443","22904","0x0010"
"28","Mar 21, 2024 17:54:30.144438000 UTC","99.84.252.105","4336","172.28.0.2","6","443","46376","807","0x0018"
"29","Mar 21, 2024 17:54:30.144512000 UTC","172.28.0.2","52","99.84.252.105","6","46376","443","27188","0x0010"
"30","Mar 21, 2024 17:54:30.145280000 UTC","99.84.252.105","4336","172.28.0.2","6","443","46376","807","0x0018"
"31","Mar 21, 2024 17:54:30.145368000 UTC","172.28.0.2","52","99.84.252.105","6","46376","443","31472","0x0010"
"32","Mar 21, 2024 17:54:30.146082000 UTC","99.84.252.105","4336","172.28.0.2","6","443","46376","807","0x0018"
"33","Mar 21, 2024 17:54:30.146155000 UTC","172.28.0.2","52","99.84.252.105","6","46376","443","35756","0x0010"
"34","Mar 21, 2024 17:54:30.146861000 UTC","99.84.252.105","4336","172.28.0.2","6","443","46376","807","0x0018"
"35","Mar 21, 2024 17:54:30.146976000 UTC","172.28.0.2","52","99.84.252.105","6","46376","443","40040","0x0010"
