frame.number,frame.time,ip.src,ip.len,ip.dst,ip.proto,tcp.srcport,tcp.dstport,tcp.ack,tcp.flags
"1","Mar 21, 2024 17:59:56.369521000 UTC","172.28.0.2","60","23.222.193.123","6","38594","443","0","0x0002"
"2","Mar 21, 2024 17:59:56.387778000 UTC","23.222.193.123","60","172.28.0.2","6","443","38594","1","0x0012"
"3","Mar 21, 2024 17:59:56.387958000 UTC","172.28.0.2","52","23.222.193.123","6","38594","443","1","0x0010"
"4","Mar 21, 2024 17:59:56.391941000 UTC","172.28.0.2","569","23.222.193.123","6","38594","443","1","0x0018"
"5","Mar 21, 2024 17:59:56.409584000 UTC","23.222.193.123","52","172.28.0.2","6","443","38594","518","0x0010"
"6","Mar 21, 2024 17:59:56.410584000 UTC","23.222.193.123","2948","172.28.0.2","6","443","38594","518","0x0018"
"7","Mar 21, 2024 17:59:56.410802000 UTC","172.28.0.2","52","23.222.193.123","6","38594","443","2897","0x0010"
"8","Mar 21, 2024 17:59:56.410882000 UTC","23.222.193.123","826","172.28.0.2","6","443","38594","518","0x0018"
"9","Mar 21, 2024 17:59:56.410930000 UTC","172.28.0.2","52","23.222.193.123","6","38594","443","3671","0x0010"
"10","Mar 21, 2024 17:59:56.413707000 UTC","172.28.0.2","132","23.222.193.123","6","38594","443","3671","0x0018"
"11","Mar 21, 2024 17:59:56.414035000 UTC","172.28.0.2","98","23.222.193.123","6","38594","443","3671","0x0018"
"12","Mar 21, 2024 17:59:56.414130000 UTC","172.28.0.2","101","23.222.193.123","6","38594","443","3671","0x0018"
"13","Mar 21, 2024 17:59:56.414199000 UTC","172.28.0.2","87","23.222.193.123","6","38594","443","3671","0x0018"
"14","Mar 21, 2024 17:59:56.414312000 UTC","172.28.0.2","113","23.222.193.123","6","38594","443","3671","0x0018"
"15","Mar 21, 2024 17:59:56.431501000 UTC","23.222.193.123","339","172.28.0.2","6","443","38594","598","0x0018"
"16","Mar 21, 2024 17:59:56.431729000 UTC","23.222.193.123","339","172.28.0.2","6","443","38594","644","0x0018"
"17","Mar 21, 2024 17:59:56.431730000 UTC","23.222.193.123","52","172.28.0.2","6","443","38594","728","0x0010"
"18","Mar 21, 2024 17:59:56.431731000 UTC","23.222.193.123","113","172.28.0.2","6","443","38594","728","0x0018"
"19","Mar 21, 2024 17:59:56.431732000 UTC","23.222.193.123","83","172.28.0.2","6","443","38594","789","0x0018"
"20","Mar 21, 2024 17:59:56.431944000 UTC","172.28.0.2","83","23.222.193.123","6","38594","443","4337","0x0018"
"21","Mar 21, 2024 17:59:56.490036000 UTC","23.222.193.123","52","172.28.0.2","6","443","38594","820","0x0010"
"22","Mar 21, 2024 17:59:56.498451000 UTC","23.222.193.123","449","172.28.0.2","6","443","38594","820","0x0018"
"23","Mar 21, 2024 17:59:56.498667000 UTC","23.222.193.123","2948","172.28.0.2","6","443","38594","820","0x0018"
"24","Mar 21, 2024 17:59:56.498669000 UTC","23.222.193.123","2948","172.28.0.2","6","443","38594","820","0x0018"
"25","Mar 21, 2024 17:59:56.498801000 UTC","172.28.0.2","52","23.222.193.123","6","38594","443","7630","0x0010"
"26","Mar 21, 2024 17:59:56.498670000 UTC","23.222.193.123","2948","172.28.0.2","6","443","38594","820","0x0018"
"27","Mar 21, 2024 17:59:56.498964000 UTC","172.28.0.2","52","23.222.193.123","6","38594","443","10526","0x0010"
"28","Mar 21, 2024 17:59:56.498671000 UTC","23.222.193.123","2948","172.28.0.2","6","443","38594","820","0x0018"
"29","Mar 21, 2024 17:59:56.499027000 UTC","172.28.0.2","52","23.222.193.123","6","38594","443","13422","0x0010"
"30","Mar 21, 2024 17:59:56.499090000 UTC","172.28.0.2","52","23.222.193.123","6","38594","443","16318","0x0010"
"31","Mar 21, 2024 17:59:56.499376000 UTC","23.222.193.123","2948","172.28.0.2","6","443","38594","820","0x0018"
"32","Mar 21, 2024 17:59:56.499526000 UTC","172.28.0.2","52","23.222.193.123","6","38594","443","19214","0x0010"
"33","Mar 21, 2024 17:59:56.500295000 UTC","23.222.193.123","2948","172.28.0.2","6","443","38594","820","0x0018"
"34","Mar 21, 2024 17:59:56.500417000 UTC","172.28.0.2","52","23.222.193.123","6","38594","443","22110","0x0010"
