frame.number,frame.time,ip.src,ip.len,ip.dst,ip.proto,tcp.srcport,tcp.dstport,tcp.ack,tcp.flags
"1","Mar 21, 2024 18:04:28.766922000 UTC","172.28.0.2","60","89.191.237.192","6","48840","443","0","0x0002"
"2","Mar 21, 2024 18:04:28.892440000 UTC","89.191.237.192","60","172.28.0.2","6","443","48840","1","0x0012"
"3","Mar 21, 2024 18:04:28.892671000 UTC","172.28.0.2","52","89.191.237.192","6","48840","443","1","0x0010"
"4","Mar 21, 2024 18:04:28.895525000 UTC","172.28.0.2","569","89.191.237.192","6","48840","443","1","0x0018"
"5","Mar 21, 2024 18:04:29.020597000 UTC","89.191.237.192","52","172.28.0.2","6","443","48840","518","0x0010"
"6","Mar 21, 2024 18:04:29.022472000 UTC","89.191.237.192","3189","172.28.0.2","6","443","48840","518","0x0018"
"7","Mar 21, 2024 18:04:29.022675000 UTC","172.28.0.2","52","89.191.237.192","6","48840","443","3138","0x0010"
"8","Mar 21, 2024 18:04:29.025014000 UTC","172.28.0.2","132","89.191.237.192","6","48840","443","3138","0x0018"
"9","Mar 21, 2024 18:04:29.025540000 UTC","172.28.0.2","98","89.191.237.192","6","48840","443","3138","0x0018"
"10","Mar 21, 2024 18:04:29.025724000 UTC","172.28.0.2","101","89.191.237.192","6","48840","443","3138","0x0018"
"11","Mar 21, 2024 18:04:29.025829000 UTC","172.28.0.2","87","89.191.237.192","6","48840","443","3138","0x0018"
"12","Mar 21, 2024 18:04:29.025973000 UTC","172.28.0.2","111","89.191.237.192","6","48840","443","3138","0x0018"
"13","Mar 21, 2024 18:04:29.150177000 UTC","89.191.237.192","339","172.28.0.2","6","443","48840","598","0x0018"
"14","Mar 21, 2024 18:04:29.150179000 UTC","89.191.237.192","339","172.28.0.2","6","443","48840","598","0x0018"
"15","Mar 21, 2024 18:04:29.150180000 UTC","89.191.237.192","114","172.28.0.2","6","443","48840","644","0x0018"
"16","Mar 21, 2024 18:04:29.150782000 UTC","89.191.237.192","52","172.28.0.2","6","443","48840","787","0x0010"
"17","Mar 21, 2024 18:04:29.150783000 UTC","89.191.237.192","308","172.28.0.2","6","443","48840","787","0x0018"
"18","Mar 21, 2024 18:04:29.150988000 UTC","172.28.0.2","83","89.191.237.192","6","48840","443","4030","0x0018"
"19","Mar 21, 2024 18:04:29.151178000 UTC","89.191.237.192","8740","172.28.0.2","6","443","48840","787","0x0010"
"20","Mar 21, 2024 18:04:29.151291000 UTC","172.28.0.2","52","89.191.237.192","6","48840","443","12718","0x0010"
"21","Mar 21, 2024 18:04:29.276461000 UTC","89.191.237.192","29012","172.28.0.2","6","443","48840","818","0x0010"
"22","Mar 21, 2024 18:04:29.276862000 UTC","172.28.0.2","52","89.191.237.192","6","48840","443","41678","0x0010"
"23","Mar 21, 2024 18:04:29.401920000 UTC","89.191.237.192","34804","172.28.0.2","6","443","48840","818","0x0018"
"24","Mar 21, 2024 18:04:29.402325000 UTC","172.28.0.2","52","89.191.237.192","6","48840","443","76430","0x0010"
"25","Mar 21, 2024 18:04:29.402459000 UTC","89.191.237.192","23220","172.28.0.2","6","443","48840","818","0x0010"
"26","Mar 21, 2024 18:04:29.402662000 UTC","172.28.0.2","52","89.191.237.192","6","48840","443","99598","0x0010"
"27","Mar 21, 2024 18:04:29.527210000 UTC","89.191.237.192","5844","172.28.0.2","6","443","48840","818","0x0010"
"28","Mar 21, 2024 18:04:29.527466000 UTC","172.28.0.2","52","89.191.237.192","6","48840","443","105390","0x0010"
"29","Mar 21, 2024 18:04:29.527588000 UTC","89.191.237.192","56524","172.28.0.2","6","443","48840","818","0x0010"
"30","Mar 21, 2024 18:04:29.527842000 UTC","172.28.0.2","52","89.191.237.192","6","48840","443","161862","0x0010"
"31","Mar 21, 2024 18:04:29.527590000 UTC","89.191.237.192","7292","172.28.0.2","6","443","48840","818","0x0010"
"32","Mar 21, 2024 18:04:29.527591000 UTC","89.191.237.192","2948","172.28.0.2","6","443","48840","818","0x0018"
"33","Mar 21, 2024 18:04:29.528005000 UTC","89.191.237.192","14532","172.28.0.2","6","443","48840","818","0x0010"
"34","Mar 21, 2024 18:04:29.528152000 UTC","172.28.0.2","52","89.191.237.192","6","48840","443","186478","0x0010"
"35","Mar 21, 2024 18:04:29.653263000 UTC","89.191.237.192","56524","172.28.0.2","6","443","48840","818","0x0010"
"36","Mar 21, 2024 18:04:29.653673000 UTC","172.28.0.2","52","89.191.237.192","6","48840","443","242950","0x0010"
