frame.number,frame.time,ip.src,ip.len,ip.dst,ip.proto,tcp.srcport,tcp.dstport,tcp.ack,tcp.flags
"1","Mar 21, 2024 18:04:21.583589000 UTC","172.28.0.2","60","99.84.252.42","6","49860","443","0","0x0002"
"2","Mar 21, 2024 18:04:21.603416000 UTC","99.84.252.42","60","172.28.0.2","6","443","49860","1","0x0012"
"3","Mar 21, 2024 18:04:21.603674000 UTC","172.28.0.2","52","99.84.252.42","6","49860","443","1","0x0010"
"4","Mar 21, 2024 18:04:21.607733000 UTC","172.28.0.2","569","99.84.252.42","6","49860","443","1","0x0018"
"5","Mar 21, 2024 18:04:21.626959000 UTC","99.84.252.42","52","172.28.0.2","6","443","49860","518","0x0010"
"6","Mar 21, 2024 18:04:21.627235000 UTC","99.84.252.42","4336","172.28.0.2","6","443","49860","518","0x0018"
"7","Mar 21, 2024 18:04:21.627366000 UTC","172.28.0.2","52","99.84.252.42","6","49860","443","4285","0x0010"
"8","Mar 21, 2024 18:04:21.628748000 UTC","99.84.252.42","1318","172.28.0.2","6","443","49860","518","0x0018"
"9","Mar 21, 2024 18:04:21.628870000 UTC","172.28.0.2","52","99.84.252.42","6","49860","443","5551","0x0010"
"10","Mar 21, 2024 18:04:21.632544000 UTC","172.28.0.2","116","99.84.252.42","6","49860","443","5551","0x0018"
"11","Mar 21, 2024 18:04:21.632908000 UTC","172.28.0.2","98","99.84.252.42","6","49860","443","5551","0x0018"
"12","Mar 21, 2024 18:04:21.633035000 UTC","172.28.0.2","101","99.84.252.42","6","49860","443","5551","0x0018"
"13","Mar 21, 2024 18:04:21.633125000 UTC","172.28.0.2","87","99.84.252.42","6","49860","443","5551","0x0018"
"14","Mar 21, 2024 18:04:21.633237000 UTC","172.28.0.2","116","99.84.252.42","6","49860","443","5551","0x0018"
"15","Mar 21, 2024 18:04:21.651882000 UTC","99.84.252.42","52","172.28.0.2","6","443","49860","582","0x0010"
"16","Mar 21, 2024 18:04:21.652104000 UTC","99.84.252.42","198","172.28.0.2","6","443","49860","582","0x0018"
"17","Mar 21, 2024 18:04:21.652105000 UTC","99.84.252.42","114","172.28.0.2","6","443","49860","628","0x0018"
"18","Mar 21, 2024 18:04:21.652106000 UTC","99.84.252.42","83","172.28.0.2","6","443","49860","677","0x0018"
"19","Mar 21, 2024 18:04:21.652270000 UTC","99.84.252.42","52","172.28.0.2","6","443","49860","776","0x0010"
"20","Mar 21, 2024 18:04:21.652421000 UTC","172.28.0.2","83","99.84.252.42","6","49860","443","5790","0x0018"
"21","Mar 21, 2024 18:04:21.655651000 UTC","99.84.252.42","4336","172.28.0.2","6","443","49860","776","0x0018"
"22","Mar 21, 2024 18:04:21.655940000 UTC","172.28.0.2","52","99.84.252.42","6","49860","443","10074","0x0010"
"23","Mar 21, 2024 18:04:21.655982000 UTC","99.84.252.42","4336","172.28.0.2","6","443","49860","776","0x0018"
"24","Mar 21, 2024 18:04:21.656079000 UTC","172.28.0.2","52","99.84.252.42","6","49860","443","14358","0x0010"
"25","Mar 21, 2024 18:04:21.656791000 UTC","99.84.252.42","4336","172.28.0.2","6","443","49860","776","0x0018"
"26","Mar 21, 2024 18:04:21.656959000 UTC","172.28.0.2","52","99.84.252.42","6","49860","443","18642","0x0010"
"27","Mar 21, 2024 18:04:21.657617000 UTC","99.84.252.42","4336","172.28.0.2","6","443","49860","776","0x0018"
"28","Mar 21, 2024 18:04:21.657762000 UTC","172.28.0.2","52","99.84.252.42","6","49860","443","22926","0x0010"
"29","Mar 21, 2024 18:04:21.658492000 UTC","99.84.252.42","4336","172.28.0.2","6","443","49860","776","0x0018"
"30","Mar 21, 2024 18:04:21.658609000 UTC","172.28.0.2","52","99.84.252.42","6","49860","443","27210","0x0010"
"31","Mar 21, 2024 18:04:21.659240000 UTC","99.84.252.42","4336","172.28.0.2","6","443","49860","776","0x0018"
"32","Mar 21, 2024 18:04:21.659384000 UTC","172.28.0.2","52","99.84.252.42","6","49860","443","31494","0x0010"
"33","Mar 21, 2024 18:04:21.660203000 UTC","99.84.252.42","1480","172.28.0.2","6","443","49860","776","0x0010"
"34","Mar 21, 2024 18:04:21.660311000 UTC","172.28.0.2","52","99.84.252.42","6","49860","443","32922","0x0010"
"35","Mar 21, 2024 18:04:21.660413000 UTC","99.84.252.42","2908","172.28.0.2","6","443","49860","776","0x0018"
"36","Mar 21, 2024 18:04:21.660499000 UTC","172.28.0.2","52","99.84.252.42","6","49860","443","35778","0x0010"
"37","Mar 21, 2024 18:04:21.660945000 UTC","99.84.252.42","4336","172.28.0.2","6","443","49860","776","0x0018"
"38","Mar 21, 2024 18:04:21.661082000 UTC","172.28.0.2","52","99.84.252.42","6","49860","443","40062","0x0010"
