frame.number,frame.time,ip.src,ip.len,ip.dst,ip.proto,tcp.srcport,tcp.dstport,tcp.ack,tcp.flags
"1","Mar 21, 2024 18:06:36.024180000 UTC","172.28.0.2","60","104.110.137.231","6","46258","443","0","0x0002"
"2","Mar 21, 2024 18:06:36.036120000 UTC","104.110.137.231","60","172.28.0.2","6","443","46258","1","0x0012"
"3","Mar 21, 2024 18:06:36.036407000 UTC","172.28.0.2","52","104.110.137.231","6","46258","443","1","0x0010"
"4","Mar 21, 2024 18:06:36.040533000 UTC","172.28.0.2","569","104.110.137.231","6","46258","443","1","0x0018"
"5","Mar 21, 2024 18:06:36.051697000 UTC","104.110.137.231","52","172.28.0.2","6","443","46258","518","0x0010"
"6","Mar 21, 2024 18:06:36.053360000 UTC","104.110.137.231","2948","172.28.0.2","6","443","46258","518","0x0018"
"7","Mar 21, 2024 18:06:36.053571000 UTC","172.28.0.2","52","104.110.137.231","6","46258","443","2897","0x0010"
"8","Mar 21, 2024 18:06:36.053363000 UTC","104.110.137.231","1164","172.28.0.2","6","443","46258","518","0x0018"
"9","Mar 21, 2024 18:06:36.053662000 UTC","172.28.0.2","52","104.110.137.231","6","46258","443","4009","0x0010"
"10","Mar 21, 2024 18:06:36.055657000 UTC","172.28.0.2","132","104.110.137.231","6","46258","443","4009","0x0018"
"11","Mar 21, 2024 18:06:36.055961000 UTC","172.28.0.2","98","104.110.137.231","6","46258","443","4009","0x0018"
"12","Mar 21, 2024 18:06:36.056041000 UTC","172.28.0.2","101","104.110.137.231","6","46258","443","4009","0x0018"
"13","Mar 21, 2024 18:06:36.056098000 UTC","172.28.0.2","87","104.110.137.231","6","46258","443","4009","0x0018"
"14","Mar 21, 2024 18:06:36.056181000 UTC","172.28.0.2","119","104.110.137.231","6","46258","443","4009","0x0018"
"15","Mar 21, 2024 18:06:36.066973000 UTC","104.110.137.231","339","172.28.0.2","6","443","46258","693","0x0018"
"16","Mar 21, 2024 18:06:36.066976000 UTC","104.110.137.231","339","172.28.0.2","6","443","46258","728","0x0018"
"17","Mar 21, 2024 18:06:36.067531000 UTC","172.28.0.2","52","104.110.137.231","6","46258","443","4583","0x0010"
"18","Mar 21, 2024 18:06:36.076120000 UTC","104.110.137.231","113","172.28.0.2","6","443","46258","795","0x0018"
"19","Mar 21, 2024 18:06:36.076122000 UTC","104.110.137.231","83","172.28.0.2","6","443","46258","795","0x0018"
"20","Mar 21, 2024 18:06:36.076573000 UTC","172.28.0.2","83","104.110.137.231","6","46258","443","4675","0x0018"
"21","Mar 21, 2024 18:06:36.129067000 UTC","104.110.137.231","52","172.28.0.2","6","443","46258","826","0x0010"
"22","Mar 21, 2024 18:06:46.095684000 UTC","104.110.137.231","2948","172.28.0.2","6","443","46258","826","0x0018"
"23","Mar 21, 2024 18:06:46.095947000 UTC","172.28.0.2","64","104.110.137.231","6","46258","443","4675","0x0010"
"24","Mar 21, 2024 18:06:46.095687000 UTC","104.110.137.231","2948","172.28.0.2","6","443","46258","826","0x0018"
"25","Mar 21, 2024 18:06:46.096046000 UTC","172.28.0.2","64","104.110.137.231","6","46258","443","4675","0x0010"
"26","Mar 21, 2024 18:06:46.095688000 UTC","104.110.137.231","1461","172.28.0.2","6","443","46258","826","0x0018"
"27","Mar 21, 2024 18:06:46.096127000 UTC","172.28.0.2","64","104.110.137.231","6","46258","443","6084","0x0010"
"28","Mar 21, 2024 18:06:46.095689000 UTC","104.110.137.231","2948","172.28.0.2","6","443","46258","826","0x0018"
"29","Mar 21, 2024 18:06:46.096208000 UTC","172.28.0.2","64","104.110.137.231","6","46258","443","8980","0x0010"
"30","Mar 21, 2024 18:06:46.095690000 UTC","104.110.137.231","2948","172.28.0.2","6","443","46258","826","0x0018"
"31","Mar 21, 2024 18:06:46.096289000 UTC","172.28.0.2","52","104.110.137.231","6","46258","443","17668","0x0010"
"32","Mar 21, 2024 18:06:46.096363000 UTC","104.110.137.231","2948","172.28.0.2","6","443","46258","826","0x0018"
"33","Mar 21, 2024 18:06:46.096777000 UTC","172.28.0.2","52","104.110.137.231","6","46258","443","20564","0x0010"
"34","Mar 21, 2024 18:06:46.096861000 UTC","104.110.137.231","2948","172.28.0.2","6","443","46258","826","0x0018"
"35","Mar 21, 2024 18:06:46.096917000 UTC","172.28.0.2","52","104.110.137.231","6","46258","443","23460","0x0010"
"36","Mar 21, 2024 18:06:46.097610000 UTC","104.110.137.231","2948","172.28.0.2","6","443","46258","826","0x0018"
"37","Mar 21, 2024 18:06:46.097760000 UTC","172.28.0.2","52","104.110.137.231","6","46258","443","26356","0x0010"
"38","Mar 21, 2024 18:06:46.098176000 UTC","104.110.137.231","2948","172.28.0.2","6","443","46258","826","0x0018"
"39","Mar 21, 2024 18:06:46.098264000 UTC","172.28.0.2","52","104.110.137.231","6","46258","443","29252","0x0010"
"40","Mar 21, 2024 18:06:46.098854000 UTC","104.110.137.231","2948","172.28.0.2","6","443","46258","826","0x0018"
"41","Mar 21, 2024 18:06:46.098947000 UTC","172.28.0.2","52","104.110.137.231","6","46258","443","32148","0x0010"
"42","Mar 21, 2024 18:06:46.100125000 UTC","104.110.137.231","1500","172.28.0.2","6","443","46258","826","0x0010"
"43","Mar 21, 2024 18:06:46.100255000 UTC","172.28.0.2","52","104.110.137.231","6","46258","443","33596","0x0010"
"44","Mar 21, 2024 18:06:46.107621000 UTC","104.110.137.231","2948","172.28.0.2","6","443","46258","826","0x0018"
"45","Mar 21, 2024 18:06:46.107897000 UTC","104.110.137.231","2948","172.28.0.2","6","443","46258","826","0x0018"
"46","Mar 21, 2024 18:06:46.108025000 UTC","172.28.0.2","52","104.110.137.231","6","46258","443","39388","0x0010"
"47","Mar 21, 2024 18:06:46.108532000 UTC","104.110.137.231","2948","172.28.0.2","6","443","46258","826","0x0018"
"48","Mar 21, 2024 18:06:46.108655000 UTC","172.28.0.2","52","104.110.137.231","6","46258","443","42284","0x0010"
"49","Mar 21, 2024 18:06:46.109289000 UTC","104.110.137.231","2948","172.28.0.2","6","443","46258","826","0x0018"
"50","Mar 21, 2024 18:06:46.109399000 UTC","172.28.0.2","52","104.110.137.231","6","46258","443","45180","0x0010"
"51","Mar 21, 2024 18:06:46.109915000 UTC","104.110.137.231","1500","172.28.0.2","6","443","46258","826","0x0010"
"52","Mar 21, 2024 18:06:46.110003000 UTC","172.28.0.2","52","104.110.137.231","6","46258","443","46628","0x0010"
"53","Mar 21, 2024 18:06:46.110068000 UTC","104.110.137.231","4396","172.28.0.2","6","443","46258","826","0x0018"
