frame.number,frame.time,ip.src,ip.len,ip.dst,ip.proto,tcp.srcport,tcp.dstport,tcp.ack,tcp.flags
"1","Mar 21, 2024 18:06:21.354673000 UTC","172.28.0.2","60","23.45.148.131","6","56946","443","0","0x0002"
"2","Mar 21, 2024 18:06:21.372432000 UTC","23.45.148.131","60","172.28.0.2","6","443","56946","1","0x0012"
"3","Mar 21, 2024 18:06:21.372735000 UTC","172.28.0.2","52","23.45.148.131","6","56946","443","1","0x0010"
"4","Mar 21, 2024 18:06:21.377030000 UTC","172.28.0.2","569","23.45.148.131","6","56946","443","1","0x0018"
"5","Mar 21, 2024 18:06:21.394224000 UTC","23.45.148.131","52","172.28.0.2","6","443","56946","518","0x0010"
"6","Mar 21, 2024 18:06:21.395001000 UTC","23.45.148.131","2948","172.28.0.2","6","443","56946","518","0x0018"
"7","Mar 21, 2024 18:06:21.395177000 UTC","172.28.0.2","52","23.45.148.131","6","56946","443","2897","0x0010"
"8","Mar 21, 2024 18:06:21.395003000 UTC","23.45.148.131","1252","172.28.0.2","6","443","56946","518","0x0018"
"9","Mar 21, 2024 18:06:21.395299000 UTC","172.28.0.2","52","23.45.148.131","6","56946","443","4097","0x0010"
"10","Mar 21, 2024 18:06:21.395004000 UTC","23.45.148.131","164","172.28.0.2","6","443","56946","518","0x0018"
"11","Mar 21, 2024 18:06:21.395439000 UTC","172.28.0.2","52","23.45.148.131","6","56946","443","4209","0x0010"
"12","Mar 21, 2024 18:06:21.398138000 UTC","172.28.0.2","132","23.45.148.131","6","56946","443","4209","0x0018"
"13","Mar 21, 2024 18:06:21.398544000 UTC","172.28.0.2","98","23.45.148.131","6","56946","443","4209","0x0018"
"14","Mar 21, 2024 18:06:21.398688000 UTC","172.28.0.2","101","23.45.148.131","6","56946","443","4209","0x0018"
"15","Mar 21, 2024 18:06:21.398787000 UTC","172.28.0.2","87","23.45.148.131","6","56946","443","4209","0x0018"
"16","Mar 21, 2024 18:06:21.398920000 UTC","172.28.0.2","114","23.45.148.131","6","56946","443","4209","0x0018"
"17","Mar 21, 2024 18:06:21.415822000 UTC","23.45.148.131","339","172.28.0.2","6","443","56946","693","0x0018"
"18","Mar 21, 2024 18:06:21.416117000 UTC","23.45.148.131","339","172.28.0.2","6","443","56946","728","0x0018"
"19","Mar 21, 2024 18:06:21.416293000 UTC","172.28.0.2","52","23.45.148.131","6","56946","443","4783","0x0010"
"20","Mar 21, 2024 18:06:21.422349000 UTC","23.45.148.131","113","172.28.0.2","6","443","56946","790","0x0018"
"21","Mar 21, 2024 18:06:21.422352000 UTC","23.45.148.131","83","172.28.0.2","6","443","56946","790","0x0018"
"22","Mar 21, 2024 18:06:21.422728000 UTC","172.28.0.2","83","23.45.148.131","6","56946","443","4875","0x0018"
"23","Mar 21, 2024 18:06:21.473350000 UTC","23.45.148.131","561","172.28.0.2","6","443","56946","821","0x0018"
"24","Mar 21, 2024 18:06:21.473637000 UTC","23.45.148.131","2948","172.28.0.2","6","443","56946","821","0x0018"
"25","Mar 21, 2024 18:06:21.473639000 UTC","23.45.148.131","2948","172.28.0.2","6","443","56946","821","0x0018"
"26","Mar 21, 2024 18:06:21.473803000 UTC","172.28.0.2","52","23.45.148.131","6","56946","443","8280","0x0010"
"27","Mar 21, 2024 18:06:21.473640000 UTC","23.45.148.131","2948","172.28.0.2","6","443","56946","821","0x0018"
"28","Mar 21, 2024 18:06:21.473927000 UTC","172.28.0.2","52","23.45.148.131","6","56946","443","11176","0x0010"
"29","Mar 21, 2024 18:06:21.473642000 UTC","23.45.148.131","2948","172.28.0.2","6","443","56946","821","0x0018"
"30","Mar 21, 2024 18:06:21.474012000 UTC","172.28.0.2","52","23.45.148.131","6","56946","443","16968","0x0010"
"31","Mar 21, 2024 18:06:21.474239000 UTC","23.45.148.131","2948","172.28.0.2","6","443","56946","821","0x0018"
"32","Mar 21, 2024 18:06:21.474410000 UTC","172.28.0.2","52","23.45.148.131","6","56946","443","19864","0x0010"
"33","Mar 21, 2024 18:06:21.475129000 UTC","23.45.148.131","2948","172.28.0.2","6","443","56946","821","0x0018"
"34","Mar 21, 2024 18:06:21.475275000 UTC","172.28.0.2","52","23.45.148.131","6","56946","443","22760","0x0010"
"35","Mar 21, 2024 18:06:21.476034000 UTC","23.45.148.131","2948","172.28.0.2","6","443","56946","821","0x0018"
"36","Mar 21, 2024 18:06:21.476161000 UTC","172.28.0.2","52","23.45.148.131","6","56946","443","25656","0x0010"
"37","Mar 21, 2024 18:06:21.476892000 UTC","23.45.148.131","2948","172.28.0.2","6","443","56946","821","0x0018"
"38","Mar 21, 2024 18:06:21.477012000 UTC","172.28.0.2","52","23.45.148.131","6","56946","443","28552","0x0010"
"39","Mar 21, 2024 18:06:21.477805000 UTC","23.45.148.131","2948","172.28.0.2","6","443","56946","821","0x0018"
"40","Mar 21, 2024 18:06:21.477928000 UTC","172.28.0.2","52","23.45.148.131","6","56946","443","31448","0x0010"
"41","Mar 21, 2024 18:06:21.479431000 UTC","23.45.148.131","1500","172.28.0.2","6","443","56946","821","0x0010"
"42","Mar 21, 2024 18:06:21.479576000 UTC","172.28.0.2","52","23.45.148.131","6","56946","443","32896","0x0010"
"43","Mar 21, 2024 18:06:21.490989000 UTC","23.45.148.131","2948","172.28.0.2","6","443","56946","821","0x0018"
"44","Mar 21, 2024 18:06:21.491267000 UTC","172.28.0.2","52","23.45.148.131","6","56946","443","35792","0x0010"
"45","Mar 21, 2024 18:06:21.491572000 UTC","23.45.148.131","2948","172.28.0.2","6","443","56946","821","0x0018"
"46","Mar 21, 2024 18:06:21.491692000 UTC","172.28.0.2","52","23.45.148.131","6","56946","443","38688","0x0010"
"47","Mar 21, 2024 18:06:21.492303000 UTC","23.45.148.131","2948","172.28.0.2","6","443","56946","821","0x0018"
"48","Mar 21, 2024 18:06:21.492446000 UTC","172.28.0.2","52","23.45.148.131","6","56946","443","41584","0x0010"
"49","Mar 21, 2024 18:06:21.493198000 UTC","23.45.148.131","2948","172.28.0.2","6","443","56946","821","0x0018"
"50","Mar 21, 2024 18:06:21.493338000 UTC","172.28.0.2","52","23.45.148.131","6","56946","443","44480","0x0010"
"51","Mar 21, 2024 18:06:21.494080000 UTC","23.45.148.131","2948","172.28.0.2","6","443","56946","821","0x0018"
"52","Mar 21, 2024 18:06:21.494212000 UTC","172.28.0.2","52","23.45.148.131","6","56946","443","47376","0x0010"
"53","Mar 21, 2024 18:06:21.495005000 UTC","23.45.148.131","2948","172.28.0.2","6","443","56946","821","0x0018"
"54","Mar 21, 2024 18:06:21.495134000 UTC","172.28.0.2","52","23.45.148.131","6","56946","443","50272","0x0010"
"55","Mar 21, 2024 18:06:21.495910000 UTC","23.45.148.131","2948","172.28.0.2","6","443","56946","821","0x0018"
"56","Mar 21, 2024 18:06:21.496035000 UTC","172.28.0.2","52","23.45.148.131","6","56946","443","53168","0x0010"
"57","Mar 21, 2024 18:06:21.497186000 UTC","23.45.148.131","1500","172.28.0.2","6","443","56946","821","0x0010"
"58","Mar 21, 2024 18:06:21.497323000 UTC","172.28.0.2","52","23.45.148.131","6","56946","443","54616","0x0010"
"59","Mar 21, 2024 18:06:21.497188000 UTC","23.45.148.131","131","172.28.0.2","6","443","56946","821","0x0018"
"60","Mar 21, 2024 18:06:21.538382000 UTC","172.28.0.2","52","23.45.148.131","6","56946","443","54695","0x0010"
"61","Mar 21, 2024 18:06:21.541891000 UTC","23.45.148.131","4396","172.28.0.2","6","443","56946","821","0x0018"
"62","Mar 21, 2024 18:06:21.542127000 UTC","172.28.0.2","52","23.45.148.131","6","56946","443","59039","0x0010"
"63","Mar 21, 2024 18:06:21.542289000 UTC","23.45.148.131","4396","172.28.0.2","6","443","56946","821","0x0018"
"64","Mar 21, 2024 18:06:21.542414000 UTC","172.28.0.2","52","23.45.148.131","6","56946","443","63383","0x0010"
"65","Mar 21, 2024 18:06:21.543279000 UTC","23.45.148.131","4396","172.28.0.2","6","443","56946","821","0x0018"
"66","Mar 21, 2024 18:06:21.543451000 UTC","172.28.0.2","52","23.45.148.131","6","56946","443","67727","0x0010"
"67","Mar 21, 2024 18:06:21.544248000 UTC","23.45.148.131","4396","172.28.0.2","6","443","56946","821","0x0018"
"68","Mar 21, 2024 18:06:21.544390000 UTC","172.28.0.2","52","23.45.148.131","6","56946","443","72071","0x0010"
"69","Mar 21, 2024 18:06:21.545113000 UTC","23.45.148.131","4396","172.28.0.2","6","443","56946","821","0x0018"
"70","Mar 21, 2024 18:06:21.545232000 UTC","172.28.0.2","52","23.45.148.131","6","56946","443","76415","0x0010"
"71","Mar 21, 2024 18:06:21.546030000 UTC","23.45.148.131","4396","172.28.0.2","6","443","56946","821","0x0018"
"72","Mar 21, 2024 18:06:21.546151000 UTC","172.28.0.2","52","23.45.148.131","6","56946","443","80759","0x0010"
"73","Mar 21, 2024 18:06:21.546861000 UTC","23.45.148.131","4396","172.28.0.2","6","443","56946","821","0x0018"
"74","Mar 21, 2024 18:06:21.546982000 UTC","172.28.0.2","52","23.45.148.131","6","56946","443","85103","0x0010"
"75","Mar 21, 2024 18:06:21.547727000 UTC","23.45.148.131","2518","172.28.0.2","6","443","56946","821","0x0018"
"76","Mar 21, 2024 18:06:21.547849000 UTC","172.28.0.2","52","23.45.148.131","6","56946","443","87569","0x0010"
"77","Mar 21, 2024 18:06:21.625903000 UTC","23.45.148.131","4396","172.28.0.2","6","443","56946","821","0x0018"
"78","Mar 21, 2024 18:06:21.626193000 UTC","172.28.0.2","52","23.45.148.131","6","56946","443","91913","0x0010"
"79","Mar 21, 2024 18:06:21.626409000 UTC","23.45.148.131","4396","172.28.0.2","6","443","56946","821","0x0018"
"80","Mar 21, 2024 18:06:21.626524000 UTC","172.28.0.2","52","23.45.148.131","6","56946","443","96257","0x0010"
"81","Mar 21, 2024 18:06:21.627364000 UTC","23.45.148.131","4396","172.28.0.2","6","443","56946","821","0x0018"
"82","Mar 21, 2024 18:06:21.627504000 UTC","172.28.0.2","52","23.45.148.131","6","56946","443","100601","0x0010"
"83","Mar 21, 2024 18:06:21.628066000 UTC","23.45.148.131","4396","172.28.0.2","6","443","56946","821","0x0018"
"84","Mar 21, 2024 18:06:21.628187000 UTC","172.28.0.2","52","23.45.148.131","6","56946","443","104945","0x0010"
"85","Mar 21, 2024 18:06:21.628994000 UTC","23.45.148.131","4396","172.28.0.2","6","443","56946","821","0x0018"
"86","Mar 21, 2024 18:06:21.629095000 UTC","172.28.0.2","52","23.45.148.131","6","56946","443","109289","0x0010"
"87","Mar 21, 2024 18:06:21.629932000 UTC","23.45.148.131","2939","172.28.0.2","6","443","56946","821","0x0018"
"88","Mar 21, 2024 18:06:21.630030000 UTC","172.28.0.2","52","23.45.148.131","6","56946","443","112176","0x0010"
"89","Mar 21, 2024 18:06:21.696052000 UTC","23.45.148.131","4396","172.28.0.2","6","443","56946","821","0x0018"
"90","Mar 21, 2024 18:06:21.696287000 UTC","172.28.0.2","52","23.45.148.131","6","56946","443","116520","0x0010"
"91","Mar 21, 2024 18:06:21.696606000 UTC","23.45.148.131","1500","172.28.0.2","6","443","56946","821","0x0010"
"92","Mar 21, 2024 18:06:21.696718000 UTC","172.28.0.2","52","23.45.148.131","6","56946","443","117968","0x0010"
"93","Mar 21, 2024 18:06:21.696608000 UTC","23.45.148.131","2948","172.28.0.2","6","443","56946","821","0x0018"
"94","Mar 21, 2024 18:06:21.696816000 UTC","172.28.0.2","52","23.45.148.131","6","56946","443","120864","0x0010"
"95","Mar 21, 2024 18:06:21.697351000 UTC","23.45.148.131","4396","172.28.0.2","6","443","56946","821","0x0018"
"96","Mar 21, 2024 18:06:21.697485000 UTC","172.28.0.2","52","23.45.148.131","6","56946","443","125208","0x0010"
"97","Mar 21, 2024 18:06:21.698346000 UTC","23.45.148.131","4396","172.28.0.2","6","443","56946","821","0x0018"
"98","Mar 21, 2024 18:06:21.698475000 UTC","172.28.0.2","52","23.45.148.131","6","56946","443","129552","0x0010"
"99","Mar 21, 2024 18:06:21.699181000 UTC","23.45.148.131","4396","172.28.0.2","6","443","56946","821","0x0018"
"100","Mar 21, 2024 18:06:21.699284000 UTC","172.28.0.2","52","23.45.148.131","6","56946","443","133896","0x0010"
"101","Mar 21, 2024 18:06:21.700090000 UTC","23.45.148.131","4396","172.28.0.2","6","443","56946","821","0x0018"
"102","Mar 21, 2024 18:06:21.700214000 UTC","172.28.0.2","52","23.45.148.131","6","56946","443","138240","0x0010"
"103","Mar 21, 2024 18:06:21.700946000 UTC","23.45.148.131","4396","172.28.0.2","6","443","56946","821","0x0018"
"104","Mar 21, 2024 18:06:21.701069000 UTC","172.28.0.2","52","23.45.148.131","6","56946","443","142584","0x0010"
"105","Mar 21, 2024 18:06:21.701900000 UTC","23.45.148.131","2518","172.28.0.2","6","443","56946","821","0x0018"
"106","Mar 21, 2024 18:06:21.702018000 UTC","172.28.0.2","52","23.45.148.131","6","56946","443","145050","0x0010"
"107","Mar 21, 2024 18:06:21.753872000 UTC","23.45.148.131","4396","172.28.0.2","6","443","56946","821","0x0018"
"108","Mar 21, 2024 18:06:21.754152000 UTC","172.28.0.2","52","23.45.148.131","6","56946","443","149394","0x0010"
"109","Mar 21, 2024 18:06:21.754310000 UTC","23.45.148.131","4396","172.28.0.2","6","443","56946","821","0x0018"
"110","Mar 21, 2024 18:06:21.754419000 UTC","172.28.0.2","52","23.45.148.131","6","56946","443","153738","0x0010"
"111","Mar 21, 2024 18:06:21.755396000 UTC","23.45.148.131","4396","172.28.0.2","6","443","56946","821","0x0018"
"112","Mar 21, 2024 18:06:21.755560000 UTC","172.28.0.2","52","23.45.148.131","6","56946","443","158082","0x0010"
"113","Mar 21, 2024 18:06:21.756101000 UTC","23.45.148.131","4396","172.28.0.2","6","443","56946","821","0x0018"
"114","Mar 21, 2024 18:06:21.756225000 UTC","172.28.0.2","52","23.45.148.131","6","56946","443","162426","0x0010"
"115","Mar 21, 2024 18:06:21.757014000 UTC","23.45.148.131","4244","172.28.0.2","6","443","56946","821","0x0018"
"116","Mar 21, 2024 18:06:21.757143000 UTC","172.28.0.2","52","23.45.148.131","6","56946","443","166618","0x0010"
"117","Mar 21, 2024 18:06:21.822763000 UTC","23.45.148.131","4396","172.28.0.2","6","443","56946","821","0x0018"
"118","Mar 21, 2024 18:06:21.823040000 UTC","172.28.0.2","52","23.45.148.131","6","56946","443","170962","0x0010"
"119","Mar 21, 2024 18:06:21.823237000 UTC","23.45.148.131","4396","172.28.0.2","6","443","56946","821","0x0018"
"120","Mar 21, 2024 18:06:21.823360000 UTC","172.28.0.2","52","23.45.148.131","6","56946","443","175306","0x0010"
"121","Mar 21, 2024 18:06:21.824040000 UTC","23.45.148.131","4396","172.28.0.2","6","443","56946","821","0x0018"
"122","Mar 21, 2024 18:06:21.824171000 UTC","172.28.0.2","52","23.45.148.131","6","56946","443","179650","0x0010"
"123","Mar 21, 2024 18:06:21.825197000 UTC","23.45.148.131","2948","172.28.0.2","6","443","56946","821","0x0010"
"124","Mar 21, 2024 18:06:21.825356000 UTC","172.28.0.2","52","23.45.148.131","6","56946","443","182546","0x0010"
"125","Mar 21, 2024 18:06:21.825490000 UTC","23.45.148.131","1500","172.28.0.2","6","443","56946","821","0x0018"
"126","Mar 21, 2024 18:06:21.825574000 UTC","172.28.0.2","52","23.45.148.131","6","56946","443","183994","0x0010"
"127","Mar 21, 2024 18:06:21.826071000 UTC","23.45.148.131","4396","172.28.0.2","6","443","56946","821","0x0018"
"128","Mar 21, 2024 18:06:21.826188000 UTC","172.28.0.2","52","23.45.148.131","6","56946","443","188338","0x0010"
"129","Mar 21, 2024 18:06:21.826763000 UTC","23.45.148.131","1500","172.28.0.2","6","443","56946","821","0x0010"
"130","Mar 21, 2024 18:06:21.826871000 UTC","172.28.0.2","52","23.45.148.131","6","56946","443","189786","0x0010"
"131","Mar 21, 2024 18:06:21.826996000 UTC","23.45.148.131","2948","172.28.0.2","6","443","56946","821","0x0018"
"132","Mar 21, 2024 18:06:21.827083000 UTC","172.28.0.2","52","23.45.148.131","6","56946","443","192682","0x0010"
"133","Mar 21, 2024 18:06:21.827731000 UTC","23.45.148.131","4396","172.28.0.2","6","443","56946","821","0x0018"
"134","Mar 21, 2024 18:06:21.827845000 UTC","172.28.0.2","52","23.45.148.131","6","56946","443","197026","0x0010"
"135","Mar 21, 2024 18:06:21.828564000 UTC","23.45.148.131","2518","172.28.0.2","6","443","56946","821","0x0018"
"136","Mar 21, 2024 18:06:21.828671000 UTC","172.28.0.2","52","23.45.148.131","6","56946","443","199492","0x0010"
"137","Mar 21, 2024 18:06:21.851382000 UTC","23.45.148.131","4396","172.28.0.2","6","443","56946","821","0x0018"
"138","Mar 21, 2024 18:06:21.851663000 UTC","172.28.0.2","52","23.45.148.131","6","56946","443","203836","0x0010"
"139","Mar 21, 2024 18:06:21.851881000 UTC","23.45.148.131","4396","172.28.0.2","6","443","56946","821","0x0018"
"140","Mar 21, 2024 18:06:21.851991000 UTC","172.28.0.2","52","23.45.148.131","6","56946","443","208180","0x0010"
