frame.number,frame.time,ip.src,ip.len,ip.dst,ip.proto,tcp.srcport,tcp.dstport,tcp.ack,tcp.flags
"52","Mar 21, 2024 17:59:49.232301000 UTC","172.28.0.2","52","104.110.137.231","6","49538","443","73145","0x0010"
"53","Mar 21, 2024 17:59:49.232796000 UTC","104.110.137.231","4396","172.28.0.2","6","443","49538","826","0x0018"
"54","Mar 21, 2024 17:59:49.232906000 UTC","172.28.0.2","52","104.110.137.231","6","49538","443","77489","0x0010"
"55","Mar 21, 2024 17:59:49.233481000 UTC","104.110.137.231","4396","172.28.0.2","6","443","49538","826","0x0018"
"56","Mar 21, 2024 17:59:49.233545000 UTC","172.28.0.2","52","104.110.137.231","6","49538","443","81833","0x0010"
"57","Mar 21, 2024 17:59:49.234255000 UTC","104.110.137.231","4396","172.28.0.2","6","443","49538","826","0x0018"
"58","Mar 21, 2024 17:59:49.234357000 UTC","172.28.0.2","52","104.110.137.231","6","49538","443","86177","0x0010"
"59","Mar 21, 2024 17:59:49.234976000 UTC","104.110.137.231","4396","172.28.0.2","6","443","49538","826","0x0018"
"60","Mar 21, 2024 17:59:49.235048000 UTC","172.28.0.2","52","104.110.137.231","6","49538","443","90521","0x0010"
"61","Mar 21, 2024 17:59:49.236599000 UTC","104.110.137.231","4396","172.28.0.2","6","443","49538","826","0x0018"
"62","Mar 21, 2024 17:59:49.236701000 UTC","172.28.0.2","52","104.110.137.231","6","49538","443","94865","0x0010"
"63","Mar 21, 2024 17:59:49.236966000 UTC","104.110.137.231","1500","172.28.0.2","6","443","49538","826","0x0018"
"64","Mar 21, 2024 17:59:49.237038000 UTC","172.28.0.2","52","104.110.137.231","6","49538","443","96313","0x0010"
"65","Mar 21, 2024 17:59:49.237232000 UTC","104.110.137.231","4396","172.28.0.2","6","443","49538","826","0x0018"
"66","Mar 21, 2024 17:59:49.237290000 UTC","172.28.0.2","52","104.110.137.231","6","49538","443","100657","0x0010"
"67","Mar 21, 2024 17:59:49.237969000 UTC","104.110.137.231","4396","172.28.0.2","6","443","49538","826","0x0018"
"68","Mar 21, 2024 17:59:49.238043000 UTC","172.28.0.2","52","104.110.137.231","6","49538","443","105001","0x0010"
"69","Mar 21, 2024 17:59:49.238741000 UTC","104.110.137.231","4396","172.28.0.2","6","443","49538","826","0x0018"
"70","Mar 21, 2024 17:59:49.238849000 UTC","172.28.0.2","52","104.110.137.231","6","49538","443","109345","0x0010"
"71","Mar 21, 2024 17:59:49.239443000 UTC","104.110.137.231","4396","172.28.0.2","6","443","49538","826","0x0018"
"72","Mar 21, 2024 17:59:49.239515000 UTC","172.28.0.2","52","104.110.137.231","6","49538","443","113689","0x0010"
"73","Mar 21, 2024 17:59:49.240185000 UTC","104.110.137.231","4396","172.28.0.2","6","443","49538","826","0x0018"
"74","Mar 21, 2024 17:59:49.240262000 UTC","172.28.0.2","52","104.110.137.231","6","49538","443","118033","0x0010"
"75","Mar 21, 2024 17:59:49.240941000 UTC","104.110.137.231","4396","172.28.0.2","6","443","49538","826","0x0018"
"76","Mar 21, 2024 17:59:49.241011000 UTC","172.28.0.2","52","104.110.137.231","6","49538","443","122377","0x0010"
"77","Mar 21, 2024 17:59:49.241702000 UTC","104.110.137.231","4396","172.28.0.2","6","443","49538","826","0x0018"
"78","Mar 21, 2024 17:59:49.241799000 UTC","172.28.0.2","52","104.110.137.231","6","49538","443","126721","0x0010"
"79","Mar 21, 2024 17:59:49.242654000 UTC","104.110.137.231","5844","172.28.0.2","6","443","49538","826","0x0018"
"80","Mar 21, 2024 17:59:49.242741000 UTC","172.28.0.2","52","104.110.137.231","6","49538","443","132513","0x0010"
"81","Mar 21, 2024 17:59:49.243405000 UTC","104.110.137.231","4396","172.28.0.2","6","443","49538","826","0x0018"
"82","Mar 21, 2024 17:59:49.243472000 UTC","172.28.0.2","52","104.110.137.231","6","49538","443","136857","0x0010"
"83","Mar 21, 2024 17:59:49.244072000 UTC","104.110.137.231","5844","172.28.0.2","6","443","49538","826","0x0018"
"84","Mar 21, 2024 17:59:49.244146000 UTC","172.28.0.2","52","104.110.137.231","6","49538","443","142649","0x0010"
"85","Mar 21, 2024 17:59:49.245013000 UTC","104.110.137.231","5844","172.28.0.2","6","443","49538","826","0x0018"
"86","Mar 21, 2024 17:59:49.245187000 UTC","172.28.0.2","52","104.110.137.231","6","49538","443","148441","0x0010"
"87","Mar 21, 2024 17:59:49.245767000 UTC","104.110.137.231","5844","172.28.0.2","6","443","49538","826","0x0018"
"88","Mar 21, 2024 17:59:49.245926000 UTC","172.28.0.2","52","104.110.137.231","6","49538","443","154233","0x0010"
"89","Mar 21, 2024 17:59:49.246511000 UTC","104.110.137.231","5844","172.28.0.2","6","443","49538","826","0x0018"
"90","Mar 21, 2024 17:59:49.246643000 UTC","172.28.0.2","52","104.110.137.231","6","49538","443","160025","0x0010"
"91","Mar 21, 2024 17:59:49.247156000 UTC","104.110.137.231","7292","172.28.0.2","6","443","49538","826","0x0018"
"92","Mar 21, 2024 17:59:49.247228000 UTC","172.28.0.2","52","104.110.137.231","6","49538","443","167265","0x0010"
"93","Mar 21, 2024 17:59:49.248075000 UTC","104.110.137.231","7292","172.28.0.2","6","443","49538","826","0x0018"
"94","Mar 21, 2024 17:59:49.248158000 UTC","172.28.0.2","52","104.110.137.231","6","49538","443","174505","0x0010"
"95","Mar 21, 2024 17:59:49.248905000 UTC","104.110.137.231","7292","172.28.0.2","6","443","49538","826","0x0018"
"96","Mar 21, 2024 17:59:49.248984000 UTC","172.28.0.2","52","104.110.137.231","6","49538","443","181745","0x0010"
