frame.number,frame.time,ip.src,ip.len,ip.dst,ip.proto,tcp.srcport,tcp.dstport,tcp.ack,tcp.flags
"1","Mar 21, 2024 18:03:07.622935000 UTC","172.28.0.2","60","89.191.237.192","6","51558","443","0","0x0002"
"2","Mar 21, 2024 18:03:07.748107000 UTC","89.191.237.192","60","172.28.0.2","6","443","51558","1","0x0012"
"3","Mar 21, 2024 18:03:07.748330000 UTC","172.28.0.2","52","89.191.237.192","6","51558","443","1","0x0010"
"4","Mar 21, 2024 18:03:07.751253000 UTC","172.28.0.2","569","89.191.237.192","6","51558","443","1","0x0018"
"5","Mar 21, 2024 18:03:07.875752000 UTC","89.191.237.192","52","172.28.0.2","6","443","51558","518","0x0010"
"6","Mar 21, 2024 18:03:07.877200000 UTC","89.191.237.192","3189","172.28.0.2","6","443","51558","518","0x0018"
"7","Mar 21, 2024 18:03:07.877390000 UTC","172.28.0.2","52","89.191.237.192","6","51558","443","3138","0x0010"
"8","Mar 21, 2024 18:03:07.879594000 UTC","172.28.0.2","132","89.191.237.192","6","51558","443","3138","0x0018"
"9","Mar 21, 2024 18:03:07.879887000 UTC","172.28.0.2","98","89.191.237.192","6","51558","443","3138","0x0018"
"10","Mar 21, 2024 18:03:07.879965000 UTC","172.28.0.2","101","89.191.237.192","6","51558","443","3138","0x0018"
"11","Mar 21, 2024 18:03:07.880019000 UTC","172.28.0.2","87","89.191.237.192","6","51558","443","3138","0x0018"
"12","Mar 21, 2024 18:03:07.880092000 UTC","172.28.0.2","111","89.191.237.192","6","51558","443","3138","0x0018"
"13","Mar 21, 2024 18:03:08.003867000 UTC","89.191.237.192","339","172.28.0.2","6","443","51558","598","0x0018"
"14","Mar 21, 2024 18:03:08.004105000 UTC","89.191.237.192","339","172.28.0.2","6","443","51558","598","0x0018"
"15","Mar 21, 2024 18:03:08.004106000 UTC","89.191.237.192","114","172.28.0.2","6","443","51558","598","0x0018"
"16","Mar 21, 2024 18:03:08.004268000 UTC","89.191.237.192","52","172.28.0.2","6","443","51558","787","0x0010"
"17","Mar 21, 2024 18:03:08.004269000 UTC","89.191.237.192","308","172.28.0.2","6","443","51558","787","0x0018"
"18","Mar 21, 2024 18:03:08.004391000 UTC","89.191.237.192","7292","172.28.0.2","6","443","51558","787","0x0010"
"19","Mar 21, 2024 18:03:08.004594000 UTC","172.28.0.2","52","89.191.237.192","6","51558","443","11270","0x0010"
"20","Mar 21, 2024 18:03:08.004761000 UTC","172.28.0.2","83","89.191.237.192","6","51558","443","11270","0x0018"
"21","Mar 21, 2024 18:03:08.004825000 UTC","89.191.237.192","1500","172.28.0.2","6","443","51558","787","0x0010"
"22","Mar 21, 2024 18:03:08.005029000 UTC","172.28.0.2","52","89.191.237.192","6","51558","443","12718","0x0010"
"23","Mar 21, 2024 18:03:08.128766000 UTC","89.191.237.192","5844","172.28.0.2","6","443","51558","787","0x0010"
"24","Mar 21, 2024 18:03:08.129028000 UTC","172.28.0.2","52","89.191.237.192","6","51558","443","18510","0x0010"
"25","Mar 21, 2024 18:03:08.129125000 UTC","89.191.237.192","20324","172.28.0.2","6","443","51558","787","0x0010"
"26","Mar 21, 2024 18:03:08.129324000 UTC","172.28.0.2","52","89.191.237.192","6","51558","443","38782","0x0010"
"27","Mar 21, 2024 18:03:08.129547000 UTC","89.191.237.192","2948","172.28.0.2","6","443","51558","818","0x0010"
"28","Mar 21, 2024 18:03:08.129636000 UTC","172.28.0.2","52","89.191.237.192","6","51558","443","41678","0x0010"
"29","Mar 21, 2024 18:03:08.253234000 UTC","89.191.237.192","7292","172.28.0.2","6","443","51558","818","0x0010"
"30","Mar 21, 2024 18:03:08.253451000 UTC","172.28.0.2","52","89.191.237.192","6","51558","443","48918","0x0010"
"31","Mar 21, 2024 18:03:08.253703000 UTC","89.191.237.192","4396","172.28.0.2","6","443","51558","818","0x0010"
"32","Mar 21, 2024 18:03:08.253779000 UTC","172.28.0.2","52","89.191.237.192","6","51558","443","53262","0x0010"
"33","Mar 21, 2024 18:03:08.253899000 UTC","89.191.237.192","5844","172.28.0.2","6","443","51558","818","0x0010"
"34","Mar 21, 2024 18:03:08.253984000 UTC","172.28.0.2","52","89.191.237.192","6","51558","443","59054","0x0010"
"35","Mar 21, 2024 18:03:08.253900000 UTC","89.191.237.192","15980","172.28.0.2","6","443","51558","818","0x0018"
"36","Mar 21, 2024 18:03:08.254113000 UTC","172.28.0.2","64","89.191.237.192","6","51558","443","59054","0x0010"
"37","Mar 21, 2024 18:03:08.254496000 UTC","89.191.237.192","17428","172.28.0.2","6","443","51558","818","0x0010"
"38","Mar 21, 2024 18:03:08.254639000 UTC","172.28.0.2","64","89.191.237.192","6","51558","443","59054","0x0010"
"39","Mar 21, 2024 18:03:08.254688000 UTC","89.191.237.192","5844","172.28.0.2","6","443","51558","818","0x0010"
"40","Mar 21, 2024 18:03:08.254745000 UTC","172.28.0.2","64","89.191.237.192","6","51558","443","59054","0x0010"
"41","Mar 21, 2024 18:03:08.377640000 UTC","89.191.237.192","14532","172.28.0.2","6","443","51558","818","0x0010"
"42","Mar 21, 2024 18:03:08.378041000 UTC","89.191.237.192","5844","172.28.0.2","6","443","51558","818","0x0010"
"43","Mar 21, 2024 18:03:08.378042000 UTC","89.191.237.192","1500","172.28.0.2","6","443","51558","818","0x0010"
"44","Mar 21, 2024 18:03:08.378196000 UTC","172.28.0.2","52","89.191.237.192","6","51558","443","119870","0x0010"
"45","Mar 21, 2024 18:03:08.378264000 UTC","89.191.237.192","15980","172.28.0.2","6","443","51558","818","0x0010"
"46","Mar 21, 2024 18:03:08.378541000 UTC","172.28.0.2","52","89.191.237.192","6","51558","443","135798","0x0010"
"47","Mar 21, 2024 18:03:08.379275000 UTC","89.191.237.192","23220","172.28.0.2","6","443","51558","818","0x0010"
"48","Mar 21, 2024 18:03:08.379581000 UTC","172.28.0.2","52","89.191.237.192","6","51558","443","158966","0x0010"
"49","Mar 21, 2024 18:03:08.502082000 UTC","89.191.237.192","13084","172.28.0.2","6","443","51558","818","0x0018"
"50","Mar 21, 2024 18:03:08.502343000 UTC","172.28.0.2","52","89.191.237.192","6","51558","443","171998","0x0010"
"51","Mar 21, 2024 18:03:08.502652000 UTC","89.191.237.192","14532","172.28.0.2","6","443","51558","818","0x0010"
"52","Mar 21, 2024 18:03:08.502771000 UTC","172.28.0.2","52","89.191.237.192","6","51558","443","186478","0x0010"
"53","Mar 21, 2024 18:03:08.502874000 UTC","89.191.237.192","13084","172.28.0.2","6","443","51558","818","0x0010"
"54","Mar 21, 2024 18:03:08.502981000 UTC","172.28.0.2","52","89.191.237.192","6","51558","443","199510","0x0010"
"55","Mar 21, 2024 18:03:08.503704000 UTC","89.191.237.192","4396","172.28.0.2","6","443","51558","818","0x0010"
"56","Mar 21, 2024 18:03:08.503814000 UTC","172.28.0.2","52","89.191.237.192","6","51558","443","203854","0x0010"
"57","Mar 21, 2024 18:03:08.504580000 UTC","89.191.237.192","23220","172.28.0.2","6","443","51558","818","0x0010"
"58","Mar 21, 2024 18:03:08.504739000 UTC","172.28.0.2","52","89.191.237.192","6","51558","443","227022","0x0010"
"59","Mar 21, 2024 18:03:08.628001000 UTC","89.191.237.192","5844","172.28.0.2","6","443","51558","818","0x0010"
"60","Mar 21, 2024 18:03:08.628235000 UTC","172.28.0.2","52","89.191.237.192","6","51558","443","232814","0x0010"
"61","Mar 21, 2024 18:03:08.628553000 UTC","89.191.237.192","34804","172.28.0.2","6","443","51558","818","0x0010"
"62","Mar 21, 2024 18:03:08.628873000 UTC","172.28.0.2","52","89.191.237.192","6","51558","443","267566","0x0010"
"63","Mar 21, 2024 18:03:08.629023000 UTC","89.191.237.192","2948","172.28.0.2","6","443","51558","818","0x0010"
"64","Mar 21, 2024 18:03:08.629088000 UTC","172.28.0.2","52","89.191.237.192","6","51558","443","270462","0x0010"
"65","Mar 21, 2024 18:03:08.630613000 UTC","89.191.237.192","26116","172.28.0.2","6","443","51558","818","0x0010"
"66","Mar 21, 2024 18:03:08.630926000 UTC","172.28.0.2","52","89.191.237.192","6","51558","443","296526","0x0010"
"67","Mar 21, 2024 18:03:08.753354000 UTC","89.191.237.192","5844","172.28.0.2","6","443","51558","818","0x0010"
"68","Mar 21, 2024 18:03:08.753787000 UTC","172.28.0.2","52","89.191.237.192","6","51558","443","302318","0x0010"
"69","Mar 21, 2024 18:03:08.754605000 UTC","89.191.237.192","26116","172.28.0.2","6","443","51558","818","0x0010"
"70","Mar 21, 2024 18:03:08.754848000 UTC","172.28.0.2","52","89.191.237.192","6","51558","443","328382","0x0010"
"71","Mar 21, 2024 18:03:08.754608000 UTC","89.191.237.192","11636","172.28.0.2","6","443","51558","818","0x0010"
"72","Mar 21, 2024 18:03:08.755012000 UTC","172.28.0.2","52","89.191.237.192","6","51558","443","339966","0x0010"
"73","Mar 21, 2024 18:03:08.756976000 UTC","89.191.237.192","26116","172.28.0.2","6","443","51558","818","0x0010"
"74","Mar 21, 2024 18:03:08.757222000 UTC","172.28.0.2","52","89.191.237.192","6","51558","443","366030","0x0010"
"75","Mar 21, 2024 18:03:08.878903000 UTC","89.191.237.192","7292","172.28.0.2","6","443","51558","818","0x0010"
"76","Mar 21, 2024 18:03:08.879152000 UTC","172.28.0.2","52","89.191.237.192","6","51558","443","373270","0x0010"
"77","Mar 21, 2024 18:03:08.880275000 UTC","89.191.237.192","15390","172.28.0.2","6","443","51558","818","0x0018"
"78","Mar 21, 2024 18:03:08.880469000 UTC","172.28.0.2","52","89.191.237.192","6","51558","443","388608","0x0010"
"79","Mar 21, 2024 18:03:08.880884000 UTC","172.28.0.2","76","89.191.237.192","6","51558","443","388608","0x0018"
"80","Mar 21, 2024 18:03:08.881000000 UTC","172.28.0.2","52","89.191.237.192","6","51558","443","388608","0x0011"
"81","Mar 21, 2024 18:03:09.005153000 UTC","89.191.237.192","52","172.28.0.2","6","443","51558","843","0x0011"
"82","Mar 21, 2024 18:03:09.005414000 UTC","172.28.0.2","52","89.191.237.192","6","51558","443","388609","0x0010"
"83","Mar 21, 2024 18:04:28.766922000 UTC","172.28.0.2","60","89.191.237.192","6","48840","443","0","0x0002"
"84","Mar 21, 2024 18:04:28.892440000 UTC","89.191.237.192","60","172.28.0.2","6","443","48840","1","0x0012"
"85","Mar 21, 2024 18:04:28.892671000 UTC","172.28.0.2","52","89.191.237.192","6","48840","443","1","0x0010"
"86","Mar 21, 2024 18:04:28.895525000 UTC","172.28.0.2","569","89.191.237.192","6","48840","443","1","0x0018"
"87","Mar 21, 2024 18:04:29.020597000 UTC","89.191.237.192","52","172.28.0.2","6","443","48840","518","0x0010"
"88","Mar 21, 2024 18:04:29.022472000 UTC","89.191.237.192","3189","172.28.0.2","6","443","48840","518","0x0018"
"89","Mar 21, 2024 18:04:29.022675000 UTC","172.28.0.2","52","89.191.237.192","6","48840","443","3138","0x0010"
"90","Mar 21, 2024 18:04:29.025014000 UTC","172.28.0.2","132","89.191.237.192","6","48840","443","3138","0x0018"
"91","Mar 21, 2024 18:04:29.025540000 UTC","172.28.0.2","98","89.191.237.192","6","48840","443","3138","0x0018"
"92","Mar 21, 2024 18:04:29.025724000 UTC","172.28.0.2","101","89.191.237.192","6","48840","443","3138","0x0018"
"93","Mar 21, 2024 18:04:29.025829000 UTC","172.28.0.2","87","89.191.237.192","6","48840","443","3138","0x0018"
"94","Mar 21, 2024 18:04:29.025973000 UTC","172.28.0.2","111","89.191.237.192","6","48840","443","3138","0x0018"
"95","Mar 21, 2024 18:04:29.150177000 UTC","89.191.237.192","339","172.28.0.2","6","443","48840","598","0x0018"
"96","Mar 21, 2024 18:04:29.150179000 UTC","89.191.237.192","339","172.28.0.2","6","443","48840","598","0x0018"
"97","Mar 21, 2024 18:04:29.150180000 UTC","89.191.237.192","114","172.28.0.2","6","443","48840","644","0x0018"
"98","Mar 21, 2024 18:04:29.150782000 UTC","89.191.237.192","52","172.28.0.2","6","443","48840","787","0x0010"
"99","Mar 21, 2024 18:04:29.150783000 UTC","89.191.237.192","308","172.28.0.2","6","443","48840","787","0x0018"
"100","Mar 21, 2024 18:04:29.150988000 UTC","172.28.0.2","83","89.191.237.192","6","48840","443","4030","0x0018"
"101","Mar 21, 2024 18:04:29.151178000 UTC","89.191.237.192","8740","172.28.0.2","6","443","48840","787","0x0010"
"102","Mar 21, 2024 18:04:29.151291000 UTC","172.28.0.2","52","89.191.237.192","6","48840","443","12718","0x0010"
"103","Mar 21, 2024 18:04:29.276461000 UTC","89.191.237.192","29012","172.28.0.2","6","443","48840","818","0x0010"
"104","Mar 21, 2024 18:04:29.276862000 UTC","172.28.0.2","52","89.191.237.192","6","48840","443","41678","0x0010"
"105","Mar 21, 2024 18:04:29.401920000 UTC","89.191.237.192","34804","172.28.0.2","6","443","48840","818","0x0018"
"106","Mar 21, 2024 18:04:29.402325000 UTC","172.28.0.2","52","89.191.237.192","6","48840","443","76430","0x0010"
"107","Mar 21, 2024 18:04:29.402459000 UTC","89.191.237.192","23220","172.28.0.2","6","443","48840","818","0x0010"
"108","Mar 21, 2024 18:04:29.402662000 UTC","172.28.0.2","52","89.191.237.192","6","48840","443","99598","0x0010"
"109","Mar 21, 2024 18:04:29.527210000 UTC","89.191.237.192","5844","172.28.0.2","6","443","48840","818","0x0010"
"110","Mar 21, 2024 18:04:29.527466000 UTC","172.28.0.2","52","89.191.237.192","6","48840","443","105390","0x0010"
"111","Mar 21, 2024 18:04:29.527588000 UTC","89.191.237.192","56524","172.28.0.2","6","443","48840","818","0x0010"
"112","Mar 21, 2024 18:04:29.527842000 UTC","172.28.0.2","52","89.191.237.192","6","48840","443","161862","0x0010"
"113","Mar 21, 2024 18:04:29.527590000 UTC","89.191.237.192","7292","172.28.0.2","6","443","48840","818","0x0010"
"114","Mar 21, 2024 18:04:29.527591000 UTC","89.191.237.192","2948","172.28.0.2","6","443","48840","818","0x0018"
"115","Mar 21, 2024 18:04:29.528005000 UTC","89.191.237.192","14532","172.28.0.2","6","443","48840","818","0x0010"
"116","Mar 21, 2024 18:04:29.528152000 UTC","172.28.0.2","52","89.191.237.192","6","48840","443","186478","0x0010"
"117","Mar 21, 2024 18:04:29.653263000 UTC","89.191.237.192","56524","172.28.0.2","6","443","48840","818","0x0010"
"118","Mar 21, 2024 18:04:29.653673000 UTC","172.28.0.2","52","89.191.237.192","6","48840","443","242950","0x0010"
"119","Mar 21, 2024 18:04:29.653750000 UTC","89.191.237.192","11636","172.28.0.2","6","443","48840","818","0x0010"
"120","Mar 21, 2024 18:04:29.653970000 UTC","89.191.237.192","46388","172.28.0.2","6","443","48840","818","0x0010"
"121","Mar 21, 2024 18:04:29.654385000 UTC","172.28.0.2","52","89.191.237.192","6","48840","443","300870","0x0010"
"122","Mar 21, 2024 18:04:29.654487000 UTC","89.191.237.192","39148","172.28.0.2","6","443","48840","818","0x0010"
"123","Mar 21, 2024 18:04:29.654728000 UTC","172.28.0.2","52","89.191.237.192","6","48840","443","339966","0x0010"
"124","Mar 21, 2024 18:04:29.778627000 UTC","89.191.237.192","48694","172.28.0.2","6","443","48840","818","0x0018"
"125","Mar 21, 2024 18:04:29.779152000 UTC","172.28.0.2","52","89.191.237.192","6","48840","443","388608","0x0010"
"126","Mar 21, 2024 18:04:29.788870000 UTC","172.28.0.2","76","89.191.237.192","6","48840","443","388608","0x0018"
"127","Mar 21, 2024 18:04:29.789217000 UTC","172.28.0.2","52","89.191.237.192","6","48840","443","388608","0x0011"
"128","Mar 21, 2024 18:04:29.944717000 UTC","89.191.237.192","52","172.28.0.2","6","443","48840","843","0x0011"
"129","Mar 21, 2024 18:04:29.944959000 UTC","172.28.0.2","52","89.191.237.192","6","48840","443","388609","0x0010"
