frame.number,frame.time,ip.src,ip.len,ip.dst,ip.proto,tcp.srcport,tcp.dstport,tcp.ack,tcp.flags
"1","Mar 21, 2024 18:00:03.614871000 UTC","172.28.0.2","60","23.74.7.123","6","46928","443","0","0x0002"
"2","Mar 21, 2024 18:00:03.625936000 UTC","23.74.7.123","60","172.28.0.2","6","443","46928","1","0x0012"
"3","Mar 21, 2024 18:00:03.626134000 UTC","172.28.0.2","52","23.74.7.123","6","46928","443","1","0x0010"
"4","Mar 21, 2024 18:00:03.629886000 UTC","172.28.0.2","569","23.74.7.123","6","46928","443","1","0x0018"
"5","Mar 21, 2024 18:00:03.640971000 UTC","23.74.7.123","52","172.28.0.2","6","443","46928","518","0x0010"
"6","Mar 21, 2024 18:00:03.643003000 UTC","23.74.7.123","2948","172.28.0.2","6","443","46928","518","0x0018"
"7","Mar 21, 2024 18:00:03.643181000 UTC","172.28.0.2","52","23.74.7.123","6","46928","443","2897","0x0010"
"8","Mar 21, 2024 18:00:03.643005000 UTC","23.74.7.123","691","172.28.0.2","6","443","46928","518","0x0018"
"9","Mar 21, 2024 18:00:03.643241000 UTC","172.28.0.2","52","23.74.7.123","6","46928","443","3536","0x0010"
"10","Mar 21, 2024 18:00:03.645561000 UTC","172.28.0.2","132","23.74.7.123","6","46928","443","3536","0x0018"
"11","Mar 21, 2024 18:00:03.645911000 UTC","172.28.0.2","98","23.74.7.123","6","46928","443","3536","0x0018"
"12","Mar 21, 2024 18:00:03.645991000 UTC","172.28.0.2","101","23.74.7.123","6","46928","443","3536","0x0018"
"13","Mar 21, 2024 18:00:03.646036000 UTC","172.28.0.2","87","23.74.7.123","6","46928","443","3536","0x0018"
"14","Mar 21, 2024 18:00:03.646104000 UTC","172.28.0.2","112","23.74.7.123","6","46928","443","3536","0x0018"
"15","Mar 21, 2024 18:00:03.657009000 UTC","23.74.7.123","339","172.28.0.2","6","443","46928","788","0x0018"
"16","Mar 21, 2024 18:00:03.657197000 UTC","23.74.7.123","339","172.28.0.2","6","443","46928","788","0x0018"
"17","Mar 21, 2024 18:00:03.657484000 UTC","172.28.0.2","52","23.74.7.123","6","46928","443","4110","0x0010"
"18","Mar 21, 2024 18:00:03.668629000 UTC","23.74.7.123","113","172.28.0.2","6","443","46928","788","0x0018"
"19","Mar 21, 2024 18:00:03.668631000 UTC","23.74.7.123","83","172.28.0.2","6","443","46928","788","0x0018"
"20","Mar 21, 2024 18:00:03.668987000 UTC","172.28.0.2","83","23.74.7.123","6","46928","443","4202","0x0018"
"21","Mar 21, 2024 18:00:03.673091000 UTC","23.74.7.123","520","172.28.0.2","6","443","46928","788","0x0018"
"22","Mar 21, 2024 18:00:03.673355000 UTC","23.74.7.123","4396","172.28.0.2","6","443","46928","788","0x0018"
"23","Mar 21, 2024 18:00:03.673357000 UTC","23.74.7.123","4396","172.28.0.2","6","443","46928","788","0x0018"
"24","Mar 21, 2024 18:00:03.673359000 UTC","23.74.7.123","4396","172.28.0.2","6","443","46928","788","0x0018"
"25","Mar 21, 2024 18:00:03.673492000 UTC","172.28.0.2","52","23.74.7.123","6","46928","443","13358","0x0010"
"26","Mar 21, 2024 18:00:03.673578000 UTC","172.28.0.2","52","23.74.7.123","6","46928","443","17702","0x0010"
"27","Mar 21, 2024 18:00:03.674128000 UTC","23.74.7.123","3426","172.28.0.2","6","443","46928","788","0x0018"
"28","Mar 21, 2024 18:00:03.674212000 UTC","172.28.0.2","52","23.74.7.123","6","46928","443","21076","0x0010"
"29","Mar 21, 2024 18:00:03.674737000 UTC","23.74.7.123","4396","172.28.0.2","6","443","46928","788","0x0018"
"30","Mar 21, 2024 18:00:03.674844000 UTC","172.28.0.2","52","23.74.7.123","6","46928","443","25420","0x0010"
"31","Mar 21, 2024 18:00:03.679860000 UTC","23.74.7.123","4396","172.28.0.2","6","443","46928","819","0x0018"
"32","Mar 21, 2024 18:00:03.680166000 UTC","172.28.0.2","52","23.74.7.123","6","46928","443","29764","0x0010"
"33","Mar 21, 2024 18:00:03.680499000 UTC","23.74.7.123","1500","172.28.0.2","6","443","46928","819","0x0010"
"34","Mar 21, 2024 18:00:03.680590000 UTC","172.28.0.2","52","23.74.7.123","6","46928","443","31212","0x0010"
"35","Mar 21, 2024 18:00:03.684351000 UTC","23.74.7.123","4396","172.28.0.2","6","443","46928","819","0x0018"
"36","Mar 21, 2024 18:00:03.684535000 UTC","172.28.0.2","52","23.74.7.123","6","46928","443","35556","0x0010"
"37","Mar 21, 2024 18:00:03.684774000 UTC","23.74.7.123","4396","172.28.0.2","6","443","46928","819","0x0018"
"38","Mar 21, 2024 18:00:03.684830000 UTC","172.28.0.2","52","23.74.7.123","6","46928","443","39900","0x0010"
"39","Mar 21, 2024 18:00:03.685840000 UTC","23.74.7.123","4396","172.28.0.2","6","443","46928","819","0x0018"
"40","Mar 21, 2024 18:00:03.685958000 UTC","172.28.0.2","52","23.74.7.123","6","46928","443","44244","0x0010"
"41","Mar 21, 2024 18:00:03.686691000 UTC","23.74.7.123","4396","172.28.0.2","6","443","46928","819","0x0018"
"42","Mar 21, 2024 18:00:03.686785000 UTC","172.28.0.2","52","23.74.7.123","6","46928","443","48588","0x0010"
"43","Mar 21, 2024 18:00:03.687687000 UTC","23.74.7.123","4396","172.28.0.2","6","443","46928","819","0x0018"
"44","Mar 21, 2024 18:00:03.687873000 UTC","172.28.0.2","52","23.74.7.123","6","46928","443","52932","0x0010"
"45","Mar 21, 2024 18:00:03.688620000 UTC","23.74.7.123","1500","172.28.0.2","6","443","46928","819","0x0010"
"46","Mar 21, 2024 18:00:03.688801000 UTC","172.28.0.2","52","23.74.7.123","6","46928","443","54380","0x0010"
"47","Mar 21, 2024 18:00:03.688622000 UTC","23.74.7.123","2948","172.28.0.2","6","443","46928","819","0x0018"
"48","Mar 21, 2024 18:00:03.688872000 UTC","172.28.0.2","52","23.74.7.123","6","46928","443","57276","0x0010"
"49","Mar 21, 2024 18:00:03.689496000 UTC","23.74.7.123","4396","172.28.0.2","6","443","46928","819","0x0018"
"50","Mar 21, 2024 18:00:03.689596000 UTC","172.28.0.2","52","23.74.7.123","6","46928","443","61620","0x0010"
"51","Mar 21, 2024 18:00:03.690432000 UTC","23.74.7.123","4396","172.28.0.2","6","443","46928","819","0x0018"
"52","Mar 21, 2024 18:00:03.690526000 UTC","172.28.0.2","52","23.74.7.123","6","46928","443","65964","0x0010"
"53","Mar 21, 2024 18:00:03.691331000 UTC","23.74.7.123","4396","172.28.0.2","6","443","46928","819","0x0018"
"54","Mar 21, 2024 18:00:03.691421000 UTC","172.28.0.2","52","23.74.7.123","6","46928","443","70308","0x0010"
"55","Mar 21, 2024 18:00:03.692348000 UTC","23.74.7.123","4396","172.28.0.2","6","443","46928","819","0x0018"
"56","Mar 21, 2024 18:00:03.692445000 UTC","172.28.0.2","52","23.74.7.123","6","46928","443","74652","0x0010"
"57","Mar 21, 2024 18:00:03.693424000 UTC","23.74.7.123","5844","172.28.0.2","6","443","46928","819","0x0018"
"58","Mar 21, 2024 18:00:03.693616000 UTC","172.28.0.2","52","23.74.7.123","6","46928","443","80444","0x0010"
"59","Mar 21, 2024 18:00:03.694126000 UTC","23.74.7.123","5844","172.28.0.2","6","443","46928","819","0x0018"
"60","Mar 21, 2024 18:00:03.694272000 UTC","172.28.0.2","52","23.74.7.123","6","46928","443","86236","0x0010"
"61","Mar 21, 2024 18:00:03.695343000 UTC","23.74.7.123","2948","172.28.0.2","6","443","46928","819","0x0018"
"62","Mar 21, 2024 18:00:03.695469000 UTC","172.28.0.2","52","23.74.7.123","6","46928","443","89132","0x0010"
"63","Mar 21, 2024 18:00:03.700414000 UTC","23.74.7.123","5844","172.28.0.2","6","443","46928","819","0x0018"
"64","Mar 21, 2024 18:00:03.700615000 UTC","172.28.0.2","52","23.74.7.123","6","46928","443","94924","0x0010"
"65","Mar 21, 2024 18:00:03.700750000 UTC","23.74.7.123","5844","172.28.0.2","6","443","46928","819","0x0018"
"66","Mar 21, 2024 18:00:03.700809000 UTC","172.28.0.2","52","23.74.7.123","6","46928","443","100716","0x0010"
"67","Mar 21, 2024 18:00:03.701566000 UTC","23.74.7.123","2597","172.28.0.2","6","443","46928","819","0x0018"
"68","Mar 21, 2024 18:00:03.701663000 UTC","172.28.0.2","52","23.74.7.123","6","46928","443","103261","0x0010"
"69","Mar 21, 2024 18:00:03.701911000 UTC","23.74.7.123","83","172.28.0.2","6","443","46928","819","0x0018"
"70","Mar 21, 2024 18:00:03.706281000 UTC","23.74.7.123","10188","172.28.0.2","6","443","46928","819","0x0018"
"71","Mar 21, 2024 18:00:03.706467000 UTC","172.28.0.2","52","23.74.7.123","6","46928","443","113428","0x0010"
"72","Mar 21, 2024 18:00:03.706545000 UTC","23.74.7.123","6322","172.28.0.2","6","443","46928","819","0x0018"
"73","Mar 21, 2024 18:00:03.706589000 UTC","172.28.0.2","52","23.74.7.123","6","46928","443","119698","0x0010"
"74","Mar 21, 2024 18:00:03.707548000 UTC","23.74.7.123","10188","172.28.0.2","6","443","46928","819","0x0018"
"75","Mar 21, 2024 18:00:03.707680000 UTC","172.28.0.2","52","23.74.7.123","6","46928","443","129834","0x0010"
"76","Mar 21, 2024 18:00:03.708153000 UTC","23.74.7.123","10188","172.28.0.2","6","443","46928","819","0x0018"
"77","Mar 21, 2024 18:00:03.708292000 UTC","172.28.0.2","52","23.74.7.123","6","46928","443","139970","0x0010"
"78","Mar 21, 2024 18:00:03.708986000 UTC","23.74.7.123","10188","172.28.0.2","6","443","46928","819","0x0018"
"79","Mar 21, 2024 18:00:03.709197000 UTC","172.28.0.2","52","23.74.7.123","6","46928","443","150106","0x0010"
"80","Mar 21, 2024 18:00:03.709921000 UTC","23.74.7.123","4396","172.28.0.2","6","443","46928","819","0x0010"
"81","Mar 21, 2024 18:00:03.710069000 UTC","172.28.0.2","52","23.74.7.123","6","46928","443","154450","0x0010"
"82","Mar 21, 2024 18:00:03.709923000 UTC","23.74.7.123","8740","172.28.0.2","6","443","46928","819","0x0018"
"83","Mar 21, 2024 18:00:03.710210000 UTC","172.28.0.2","52","23.74.7.123","6","46928","443","163138","0x0010"
"84","Mar 21, 2024 18:00:03.710815000 UTC","23.74.7.123","13084","172.28.0.2","6","443","46928","819","0x0018"
"85","Mar 21, 2024 18:00:03.711062000 UTC","172.28.0.2","52","23.74.7.123","6","46928","443","176170","0x0010"
"86","Mar 21, 2024 18:00:03.711545000 UTC","23.74.7.123","13084","172.28.0.2","6","443","46928","819","0x0018"
"87","Mar 21, 2024 18:00:03.711719000 UTC","172.28.0.2","52","23.74.7.123","6","46928","443","189202","0x0010"
"88","Mar 21, 2024 18:00:03.712491000 UTC","23.74.7.123","13084","172.28.0.2","6","443","46928","819","0x0018"
"89","Mar 21, 2024 18:00:03.712668000 UTC","172.28.0.2","52","23.74.7.123","6","46928","443","202234","0x0010"
"90","Mar 21, 2024 18:00:03.713401000 UTC","23.74.7.123","13084","172.28.0.2","6","443","46928","819","0x0018"
"91","Mar 21, 2024 18:00:03.713490000 UTC","172.28.0.2","52","23.74.7.123","6","46928","443","215266","0x0010"
"92","Mar 21, 2024 18:00:03.714309000 UTC","23.74.7.123","13084","172.28.0.2","6","443","46928","819","0x0018"
"93","Mar 21, 2024 18:00:03.714410000 UTC","172.28.0.2","52","23.74.7.123","6","46928","443","228298","0x0010"
"94","Mar 21, 2024 18:00:03.717354000 UTC","23.74.7.123","13084","172.28.0.2","6","443","46928","819","0x0018"
"95","Mar 21, 2024 18:00:03.717639000 UTC","172.28.0.2","52","23.74.7.123","6","46928","443","241330","0x0010"
"96","Mar 21, 2024 18:00:03.717752000 UTC","23.74.7.123","13084","172.28.0.2","6","443","46928","819","0x0018"
"97","Mar 21, 2024 18:00:03.718106000 UTC","172.28.0.2","52","23.74.7.123","6","46928","443","254362","0x0010"
