frame.number,frame.time,ip.src,ip.len,ip.dst,ip.proto,tcp.srcport,tcp.dstport,tcp.ack,tcp.flags
"1","Mar 21, 2024 18:02:45.857439000 UTC","172.28.0.2","60","23.74.7.123","6","33816","443","0","0x0002"
"2","Mar 21, 2024 18:02:45.868572000 UTC","23.74.7.123","60","172.28.0.2","6","443","33816","1","0x0012"
"3","Mar 21, 2024 18:02:45.868806000 UTC","172.28.0.2","52","23.74.7.123","6","33816","443","1","0x0010"
"4","Mar 21, 2024 18:02:45.872852000 UTC","172.28.0.2","569","23.74.7.123","6","33816","443","1","0x0018"
"5","Mar 21, 2024 18:02:45.883774000 UTC","23.74.7.123","52","172.28.0.2","6","443","33816","518","0x0010"
"6","Mar 21, 2024 18:02:45.885172000 UTC","23.74.7.123","2948","172.28.0.2","6","443","33816","518","0x0018"
"7","Mar 21, 2024 18:02:45.885290000 UTC","172.28.0.2","52","23.74.7.123","6","33816","443","2897","0x0010"
"8","Mar 21, 2024 18:02:45.885173000 UTC","23.74.7.123","691","172.28.0.2","6","443","33816","518","0x0018"
"9","Mar 21, 2024 18:02:45.885394000 UTC","172.28.0.2","52","23.74.7.123","6","33816","443","3536","0x0010"
"10","Mar 21, 2024 18:02:45.887262000 UTC","172.28.0.2","132","23.74.7.123","6","33816","443","3536","0x0018"
"11","Mar 21, 2024 18:02:45.887515000 UTC","172.28.0.2","147","23.74.7.123","6","33816","443","3536","0x0018"
"12","Mar 21, 2024 18:02:45.887697000 UTC","172.28.0.2","147","23.74.7.123","6","33816","443","3536","0x0018"
"13","Mar 21, 2024 18:02:45.909912000 UTC","23.74.7.123","339","172.28.0.2","6","443","33816","788","0x0018"
"14","Mar 21, 2024 18:02:45.909914000 UTC","23.74.7.123","339","172.28.0.2","6","443","33816","788","0x0018"
"15","Mar 21, 2024 18:02:45.910279000 UTC","172.28.0.2","52","23.74.7.123","6","33816","443","4110","0x0010"
"16","Mar 21, 2024 18:02:45.918760000 UTC","23.74.7.123","113","172.28.0.2","6","443","33816","788","0x0018"
"17","Mar 21, 2024 18:02:45.919027000 UTC","172.28.0.2","83","23.74.7.123","6","33816","443","4171","0x0018"
"18","Mar 21, 2024 18:02:45.919096000 UTC","23.74.7.123","83","172.28.0.2","6","443","33816","788","0x0018"
"19","Mar 21, 2024 18:02:45.927802000 UTC","23.74.7.123","519","172.28.0.2","6","443","33816","788","0x0018"
"20","Mar 21, 2024 18:02:45.927805000 UTC","23.74.7.123","4396","172.28.0.2","6","443","33816","788","0x0018"
"21","Mar 21, 2024 18:02:45.927806000 UTC","23.74.7.123","4396","172.28.0.2","6","443","33816","788","0x0018"
"22","Mar 21, 2024 18:02:45.927807000 UTC","23.74.7.123","4396","172.28.0.2","6","443","33816","788","0x0018"
"23","Mar 21, 2024 18:02:45.928157000 UTC","172.28.0.2","52","23.74.7.123","6","33816","443","17701","0x0010"
"24","Mar 21, 2024 18:02:45.928583000 UTC","23.74.7.123","4396","172.28.0.2","6","443","33816","788","0x0018"
"25","Mar 21, 2024 18:02:45.928668000 UTC","172.28.0.2","52","23.74.7.123","6","33816","443","22045","0x0010"
"26","Mar 21, 2024 18:02:45.929580000 UTC","23.74.7.123","4396","172.28.0.2","6","443","33816","788","0x0018"
"27","Mar 21, 2024 18:02:45.929665000 UTC","172.28.0.2","52","23.74.7.123","6","33816","443","26389","0x0010"
"28","Mar 21, 2024 18:02:45.938846000 UTC","23.74.7.123","4396","172.28.0.2","6","443","33816","819","0x0018"
"29","Mar 21, 2024 18:02:45.939044000 UTC","172.28.0.2","52","23.74.7.123","6","33816","443","30733","0x0010"
"30","Mar 21, 2024 18:02:45.939298000 UTC","23.74.7.123","4396","172.28.0.2","6","443","33816","819","0x0018"
"31","Mar 21, 2024 18:02:45.939390000 UTC","172.28.0.2","52","23.74.7.123","6","33816","443","35077","0x0010"
"32","Mar 21, 2024 18:02:45.940382000 UTC","23.74.7.123","4396","172.28.0.2","6","443","33816","819","0x0018"
