frame.number,frame.time,ip.src,ip.len,ip.dst,ip.proto,tcp.srcport,tcp.dstport,tcp.ack,tcp.flags
"1","Mar 21, 2024 18:05:30.089937000 UTC","172.28.0.2","60","23.222.193.123","6","51776","443","0","0x0002"
"2","Mar 21, 2024 18:05:30.108255000 UTC","23.222.193.123","60","172.28.0.2","6","443","51776","1","0x0012"
"3","Mar 21, 2024 18:05:30.108490000 UTC","172.28.0.2","52","23.222.193.123","6","51776","443","1","0x0010"
"4","Mar 21, 2024 18:05:30.112053000 UTC","172.28.0.2","569","23.222.193.123","6","51776","443","1","0x0018"
"5","Mar 21, 2024 18:05:30.129467000 UTC","23.222.193.123","52","172.28.0.2","6","443","51776","518","0x0010"
"6","Mar 21, 2024 18:05:30.130460000 UTC","23.222.193.123","2948","172.28.0.2","6","443","51776","518","0x0018"
"7","Mar 21, 2024 18:05:30.130627000 UTC","172.28.0.2","52","23.222.193.123","6","51776","443","2897","0x0010"
"8","Mar 21, 2024 18:05:30.130463000 UTC","23.222.193.123","825","172.28.0.2","6","443","51776","518","0x0018"
"9","Mar 21, 2024 18:05:30.130710000 UTC","172.28.0.2","52","23.222.193.123","6","51776","443","3670","0x0010"
"10","Mar 21, 2024 18:05:30.133017000 UTC","172.28.0.2","132","23.222.193.123","6","51776","443","3670","0x0018"
"11","Mar 21, 2024 18:05:30.133322000 UTC","172.28.0.2","98","23.222.193.123","6","51776","443","3670","0x0018"
"12","Mar 21, 2024 18:05:30.133524000 UTC","172.28.0.2","101","23.222.193.123","6","51776","443","3670","0x0018"
"13","Mar 21, 2024 18:05:30.133665000 UTC","172.28.0.2","87","23.222.193.123","6","51776","443","3670","0x0018"
"14","Mar 21, 2024 18:05:30.133764000 UTC","172.28.0.2","113","23.222.193.123","6","51776","443","3670","0x0018"
"15","Mar 21, 2024 18:05:30.150651000 UTC","23.222.193.123","339","172.28.0.2","6","443","51776","598","0x0018"
"16","Mar 21, 2024 18:05:30.150653000 UTC","23.222.193.123","339","172.28.0.2","6","443","51776","598","0x0018"
"17","Mar 21, 2024 18:05:30.150654000 UTC","23.222.193.123","113","172.28.0.2","6","443","51776","644","0x0018"
"18","Mar 21, 2024 18:05:30.151031000 UTC","23.222.193.123","83","172.28.0.2","6","443","51776","693","0x0018"
"19","Mar 21, 2024 18:05:30.151033000 UTC","23.222.193.123","52","172.28.0.2","6","443","51776","789","0x0010"
"20","Mar 21, 2024 18:05:30.151443000 UTC","172.28.0.2","83","23.222.193.123","6","51776","443","4336","0x0018"
"21","Mar 21, 2024 18:05:30.192139000 UTC","23.222.193.123","445","172.28.0.2","6","443","51776","820","0x0018"
"22","Mar 21, 2024 18:05:30.192142000 UTC","23.222.193.123","2948","172.28.0.2","6","443","51776","820","0x0018"
"23","Mar 21, 2024 18:05:30.192143000 UTC","23.222.193.123","2948","172.28.0.2","6","443","51776","820","0x0018"
"24","Mar 21, 2024 18:05:30.192144000 UTC","23.222.193.123","2948","172.28.0.2","6","443","51776","820","0x0018"
"25","Mar 21, 2024 18:05:30.192145000 UTC","23.222.193.123","2948","172.28.0.2","6","443","51776","820","0x0018"
