frame.number,frame.time,ip.src,ip.len,ip.dst,ip.proto,tcp.srcport,tcp.dstport,tcp.ack,tcp.flags
"1","Mar 21, 2024 18:03:15.911001000 UTC","172.28.0.2","60","23.222.194.25","6","57254","443","0","0x0002"
"2","Mar 21, 2024 18:03:15.929211000 UTC","23.222.194.25","60","172.28.0.2","6","443","57254","1","0x0012"
"3","Mar 21, 2024 18:03:15.929416000 UTC","172.28.0.2","52","23.222.194.25","6","57254","443","1","0x0010"
"4","Mar 21, 2024 18:03:15.933029000 UTC","172.28.0.2","569","23.222.194.25","6","57254","443","1","0x0018"
"5","Mar 21, 2024 18:03:15.950588000 UTC","23.222.194.25","52","172.28.0.2","6","443","57254","518","0x0010"
"6","Mar 21, 2024 18:03:15.951005000 UTC","23.222.194.25","2948","172.28.0.2","6","443","57254","518","0x0018"
"7","Mar 21, 2024 18:03:15.951076000 UTC","172.28.0.2","52","23.222.194.25","6","57254","443","2897","0x0010"
"8","Mar 21, 2024 18:03:15.951007000 UTC","23.222.194.25","1252","172.28.0.2","6","443","57254","518","0x0018"
"9","Mar 21, 2024 18:03:15.951152000 UTC","172.28.0.2","52","23.222.194.25","6","57254","443","4097","0x0010"
"10","Mar 21, 2024 18:03:15.951349000 UTC","23.222.194.25","1227","172.28.0.2","6","443","57254","518","0x0018"
"11","Mar 21, 2024 18:03:15.951422000 UTC","172.28.0.2","52","23.222.194.25","6","57254","443","5272","0x0010"
"12","Mar 21, 2024 18:03:15.953609000 UTC","172.28.0.2","132","23.222.194.25","6","57254","443","5272","0x0018"
"13","Mar 21, 2024 18:03:15.953864000 UTC","172.28.0.2","98","23.222.194.25","6","57254","443","5272","0x0018"
"14","Mar 21, 2024 18:03:15.953942000 UTC","172.28.0.2","101","23.222.194.25","6","57254","443","5272","0x0018"
"15","Mar 21, 2024 18:03:15.953996000 UTC","172.28.0.2","87","23.222.194.25","6","57254","443","5272","0x0018"
"16","Mar 21, 2024 18:03:15.954065000 UTC","172.28.0.2","114","23.222.194.25","6","57254","443","5272","0x0018"
"17","Mar 21, 2024 18:03:15.993404000 UTC","172.28.0.2","114","23.222.194.25","6","57254","443","5272","0x0018"
"18","Mar 21, 2024 18:03:16.000792000 UTC","23.222.194.25","339","172.28.0.2","6","443","57254","790","0x0018"
"19","Mar 21, 2024 18:03:16.000794000 UTC","23.222.194.25","339","172.28.0.2","6","443","57254","790","0x0018"
"20","Mar 21, 2024 18:03:16.001296000 UTC","172.28.0.2","52","23.222.194.25","6","57254","443","5846","0x0010"
"21","Mar 21, 2024 18:03:16.010821000 UTC","23.222.194.25","113","172.28.0.2","6","443","57254","790","0x0018"
"22","Mar 21, 2024 18:03:16.010823000 UTC","23.222.194.25","83","172.28.0.2","6","443","57254","790","0x0018"
"23","Mar 21, 2024 18:03:16.011068000 UTC","23.222.194.25","64","172.28.0.2","6","443","57254","790","0x0010"
"24","Mar 21, 2024 18:03:16.011218000 UTC","172.28.0.2","83","23.222.194.25","6","57254","443","5938","0x0018"
"25","Mar 21, 2024 18:03:16.028590000 UTC","23.222.194.25","52","172.28.0.2","6","443","57254","821","0x0010"
"26","Mar 21, 2024 18:03:16.097037000 UTC","23.222.194.25","347","172.28.0.2","6","443","57254","821","0x0018"
"27","Mar 21, 2024 18:03:16.097040000 UTC","23.222.194.25","2948","172.28.0.2","6","443","57254","821","0x0018"
"28","Mar 21, 2024 18:03:16.097041000 UTC","23.222.194.25","2948","172.28.0.2","6","443","57254","821","0x0018"
"29","Mar 21, 2024 18:03:16.097042000 UTC","23.222.194.25","2948","172.28.0.2","6","443","57254","821","0x0018"
"30","Mar 21, 2024 18:03:16.097043000 UTC","23.222.194.25","2948","172.28.0.2","6","443","57254","821","0x0018"
"31","Mar 21, 2024 18:03:16.097451000 UTC","172.28.0.2","52","23.222.194.25","6","57254","443","17817","0x0010"
"32","Mar 21, 2024 18:03:16.097875000 UTC","23.222.194.25","2948","172.28.0.2","6","443","57254","821","0x0018"
"33","Mar 21, 2024 18:03:16.097947000 UTC","172.28.0.2","52","23.222.194.25","6","57254","443","20713","0x0010"
"34","Mar 21, 2024 18:03:16.098752000 UTC","23.222.194.25","2009","172.28.0.2","6","443","57254","821","0x0018"
"35","Mar 21, 2024 18:03:16.098821000 UTC","172.28.0.2","52","23.222.194.25","6","57254","443","22670","0x0010"
"36","Mar 21, 2024 18:03:16.099386000 UTC","23.222.194.25","2948","172.28.0.2","6","443","57254","821","0x0018"
"37","Mar 21, 2024 18:03:16.099958000 UTC","172.28.0.2","52","23.222.194.25","6","57254","443","25566","0x0010"
"38","Mar 21, 2024 18:03:16.100255000 UTC","23.222.194.25","2948","172.28.0.2","6","443","57254","821","0x0018"
"39","Mar 21, 2024 18:03:16.100364000 UTC","172.28.0.2","52","23.222.194.25","6","57254","443","28462","0x0010"
"40","Mar 21, 2024 18:03:16.101101000 UTC","23.222.194.25","2948","172.28.0.2","6","443","57254","821","0x0018"
"41","Mar 21, 2024 18:03:16.101301000 UTC","172.28.0.2","52","23.222.194.25","6","57254","443","31358","0x0010"
"42","Mar 21, 2024 18:03:16.102268000 UTC","23.222.194.25","1500","172.28.0.2","6","443","57254","821","0x0010"
"43","Mar 21, 2024 18:03:16.102402000 UTC","172.28.0.2","52","23.222.194.25","6","57254","443","32806","0x0010"
"44","Mar 21, 2024 18:03:16.114945000 UTC","23.222.194.25","2948","172.28.0.2","6","443","57254","821","0x0018"
"45","Mar 21, 2024 18:03:16.115216000 UTC","172.28.0.2","52","23.222.194.25","6","57254","443","35702","0x0010"
"46","Mar 21, 2024 18:03:16.115303000 UTC","23.222.194.25","2948","172.28.0.2","6","443","57254","821","0x0018"
"47","Mar 21, 2024 18:03:16.115389000 UTC","172.28.0.2","52","23.222.194.25","6","57254","443","38598","0x0010"
"48","Mar 21, 2024 18:03:16.116171000 UTC","23.222.194.25","2948","172.28.0.2","6","443","57254","821","0x0018"
"49","Mar 21, 2024 18:03:16.116265000 UTC","172.28.0.2","52","23.222.194.25","6","57254","443","41494","0x0010"
"50","Mar 21, 2024 18:03:16.117113000 UTC","23.222.194.25","2948","172.28.0.2","6","443","57254","821","0x0018"
"51","Mar 21, 2024 18:03:16.117197000 UTC","172.28.0.2","52","23.222.194.25","6","57254","443","44390","0x0010"
"52","Mar 21, 2024 18:03:16.117974000 UTC","23.222.194.25","2948","172.28.0.2","6","443","57254","821","0x0018"
"53","Mar 21, 2024 18:03:16.118054000 UTC","172.28.0.2","52","23.222.194.25","6","57254","443","47286","0x0010"
"54","Mar 21, 2024 18:03:16.118917000 UTC","23.222.194.25","2948","172.28.0.2","6","443","57254","821","0x0018"
"55","Mar 21, 2024 18:03:16.119002000 UTC","172.28.0.2","52","23.222.194.25","6","57254","443","50182","0x0010"
"56","Mar 21, 2024 18:03:16.119747000 UTC","23.222.194.25","2948","172.28.0.2","6","443","57254","821","0x0018"
"57","Mar 21, 2024 18:03:16.119842000 UTC","172.28.0.2","52","23.222.194.25","6","57254","443","53078","0x0010"
"58","Mar 21, 2024 18:03:16.120630000 UTC","23.222.194.25","2948","172.28.0.2","6","443","57254","821","0x0018"
"59","Mar 21, 2024 18:03:16.120723000 UTC","172.28.0.2","52","23.222.194.25","6","57254","443","55974","0x0010"
"60","Mar 21, 2024 18:03:16.121379000 UTC","23.222.194.25","2948","172.28.0.2","6","443","57254","821","0x0018"
"61","Mar 21, 2024 18:03:16.121467000 UTC","172.28.0.2","52","23.222.194.25","6","57254","443","58870","0x0010"
"62","Mar 21, 2024 18:03:16.122188000 UTC","23.222.194.25","2948","172.28.0.2","6","443","57254","821","0x0018"
"63","Mar 21, 2024 18:03:16.122304000 UTC","172.28.0.2","52","23.222.194.25","6","57254","443","61766","0x0010"
