frame.number,frame.time,ip.src,ip.len,ip.dst,ip.proto,tcp.srcport,tcp.dstport,tcp.ack,tcp.flags
"1","Mar 21, 2024 18:06:53.234087000 UTC","172.28.0.2","60","23.222.193.123","6","36390","443","0","0x0002"
"2","Mar 21, 2024 18:06:53.251828000 UTC","23.222.193.123","60","172.28.0.2","6","443","36390","1","0x0012"
"3","Mar 21, 2024 18:06:53.252074000 UTC","172.28.0.2","52","23.222.193.123","6","36390","443","1","0x0010"
"4","Mar 21, 2024 18:06:53.256118000 UTC","172.28.0.2","569","23.222.193.123","6","36390","443","1","0x0018"
"5","Mar 21, 2024 18:06:53.273278000 UTC","23.222.193.123","52","172.28.0.2","6","443","36390","518","0x0010"
"6","Mar 21, 2024 18:06:53.274131000 UTC","23.222.193.123","2948","172.28.0.2","6","443","36390","518","0x0018"
"7","Mar 21, 2024 18:06:53.274270000 UTC","172.28.0.2","52","23.222.193.123","6","36390","443","2897","0x0010"
"8","Mar 21, 2024 18:06:53.274133000 UTC","23.222.193.123","826","172.28.0.2","6","443","36390","518","0x0018"
"9","Mar 21, 2024 18:06:53.274403000 UTC","172.28.0.2","52","23.222.193.123","6","36390","443","3671","0x0010"
"10","Mar 21, 2024 18:06:53.277591000 UTC","172.28.0.2","132","23.222.193.123","6","36390","443","3671","0x0018"
"11","Mar 21, 2024 18:06:53.278002000 UTC","172.28.0.2","98","23.222.193.123","6","36390","443","3671","0x0018"
"12","Mar 21, 2024 18:06:53.278117000 UTC","172.28.0.2","101","23.222.193.123","6","36390","443","3671","0x0018"
"13","Mar 21, 2024 18:06:53.278200000 UTC","172.28.0.2","87","23.222.193.123","6","36390","443","3671","0x0018"
"14","Mar 21, 2024 18:06:53.278315000 UTC","172.28.0.2","113","23.222.193.123","6","36390","443","3671","0x0018"
"15","Mar 21, 2024 18:06:53.308042000 UTC","23.222.193.123","339","172.28.0.2","6","443","36390","789","0x0018"
"16","Mar 21, 2024 18:06:53.308044000 UTC","23.222.193.123","339","172.28.0.2","6","443","36390","789","0x0018"
"17","Mar 21, 2024 18:06:53.308598000 UTC","172.28.0.2","52","23.222.193.123","6","36390","443","4245","0x0010"
"18","Mar 21, 2024 18:06:53.314066000 UTC","23.222.193.123","113","172.28.0.2","6","443","36390","789","0x0018"
"19","Mar 21, 2024 18:06:53.314068000 UTC","23.222.193.123","83","172.28.0.2","6","443","36390","789","0x0018"
"20","Mar 21, 2024 18:06:53.314487000 UTC","172.28.0.2","83","23.222.193.123","6","36390","443","4337","0x0018"
"21","Mar 21, 2024 18:06:53.373792000 UTC","23.222.193.123","52","172.28.0.2","6","443","36390","820","0x0010"
"22","Mar 21, 2024 18:06:53.456266000 UTC","23.222.193.123","418","172.28.0.2","6","443","36390","820","0x0018"
"23","Mar 21, 2024 18:06:53.456620000 UTC","23.222.193.123","2948","172.28.0.2","6","443","36390","820","0x0018"
"24","Mar 21, 2024 18:06:53.456628000 UTC","23.222.193.123","2948","172.28.0.2","6","443","36390","820","0x0018"
"25","Mar 21, 2024 18:06:53.456630000 UTC","23.222.193.123","2948","172.28.0.2","6","443","36390","820","0x0018"
"26","Mar 21, 2024 18:06:53.456632000 UTC","23.222.193.123","2948","172.28.0.2","6","443","36390","820","0x0018"
"27","Mar 21, 2024 18:06:53.457151000 UTC","172.28.0.2","52","23.222.193.123","6","36390","443","16287","0x0010"
"28","Mar 21, 2024 18:06:53.457216000 UTC","23.222.193.123","2948","172.28.0.2","6","443","36390","820","0x0018"
"29","Mar 21, 2024 18:06:53.457306000 UTC","172.28.0.2","52","23.222.193.123","6","36390","443","19183","0x0010"
"30","Mar 21, 2024 18:06:53.458137000 UTC","23.222.193.123","2948","172.28.0.2","6","443","36390","820","0x0018"
"31","Mar 21, 2024 18:06:53.458286000 UTC","172.28.0.2","52","23.222.193.123","6","36390","443","22079","0x0010"
"32","Mar 21, 2024 18:06:53.458991000 UTC","23.222.193.123","2948","172.28.0.2","6","443","36390","820","0x0018"
"33","Mar 21, 2024 18:06:53.459092000 UTC","172.28.0.2","52","23.222.193.123","6","36390","443","24975","0x0010"
"34","Mar 21, 2024 18:06:53.459878000 UTC","23.222.193.123","2948","172.28.0.2","6","443","36390","820","0x0018"
"35","Mar 21, 2024 18:06:53.460004000 UTC","172.28.0.2","52","23.222.193.123","6","36390","443","27871","0x0010"
"36","Mar 21, 2024 18:06:53.460774000 UTC","23.222.193.123","2948","172.28.0.2","6","443","36390","820","0x0018"
