frame.number,frame.time,ip.src,ip.len,ip.dst,ip.proto,tcp.srcport,tcp.dstport,tcp.ack,tcp.flags
"1","Mar 21, 2024 17:59:18.722039000 UTC","172.28.0.2","60","192.0.66.32","6","46424","443","0","0x0002"
"2","Mar 21, 2024 17:59:18.735099000 UTC","192.0.66.32","52","172.28.0.2","6","443","46424","1","0x0012"
"3","Mar 21, 2024 17:59:18.735321000 UTC","172.28.0.2","40","192.0.66.32","6","46424","443","1","0x0010"
"4","Mar 21, 2024 17:59:18.739344000 UTC","172.28.0.2","557","192.0.66.32","6","46424","443","1","0x0018"
"5","Mar 21, 2024 17:59:18.751635000 UTC","192.0.66.32","40","172.28.0.2","6","443","46424","518","0x0010"
"6","Mar 21, 2024 17:59:18.752648000 UTC","192.0.66.32","2960","172.28.0.2","6","443","46424","518","0x0018"
"7","Mar 21, 2024 17:59:18.752808000 UTC","172.28.0.2","40","192.0.66.32","6","46424","443","2921","0x0010"
"8","Mar 21, 2024 17:59:18.752650000 UTC","192.0.66.32","1216","172.28.0.2","6","443","46424","518","0x0018"
"9","Mar 21, 2024 17:59:18.752911000 UTC","172.28.0.2","40","192.0.66.32","6","46424","443","4097","0x0010"
"10","Mar 21, 2024 17:59:18.752652000 UTC","192.0.66.32","88","172.28.0.2","6","443","46424","518","0x0018"
"11","Mar 21, 2024 17:59:18.752990000 UTC","172.28.0.2","40","192.0.66.32","6","46424","443","4145","0x0010"
"12","Mar 21, 2024 17:59:18.757499000 UTC","172.28.0.2","120","192.0.66.32","6","46424","443","4145","0x0018"
"13","Mar 21, 2024 17:59:18.757881000 UTC","172.28.0.2","86","192.0.66.32","6","46424","443","4145","0x0018"
"14","Mar 21, 2024 17:59:18.757992000 UTC","172.28.0.2","89","192.0.66.32","6","46424","443","4145","0x0018"
"15","Mar 21, 2024 17:59:18.758064000 UTC","172.28.0.2","75","192.0.66.32","6","46424","443","4145","0x0018"
"16","Mar 21, 2024 17:59:18.758155000 UTC","172.28.0.2","102","192.0.66.32","6","46424","443","4145","0x0018"
"17","Mar 21, 2024 17:59:18.769862000 UTC","192.0.66.32","327","172.28.0.2","6","443","46424","598","0x0018"
"18","Mar 21, 2024 17:59:18.769865000 UTC","192.0.66.32","327","172.28.0.2","6","443","46424","598","0x0018"
"19","Mar 21, 2024 17:59:18.769866000 UTC","192.0.66.32","102","172.28.0.2","6","443","46424","598","0x0018"
"20","Mar 21, 2024 17:59:18.770198000 UTC","192.0.66.32","40","172.28.0.2","6","443","46424","693","0x0010"
"21","Mar 21, 2024 17:59:18.770200000 UTC","192.0.66.32","71","172.28.0.2","6","443","46424","693","0x0018"
"22","Mar 21, 2024 17:59:18.770202000 UTC","192.0.66.32","40","172.28.0.2","6","443","46424","790","0x0010"
"23","Mar 21, 2024 17:59:18.770517000 UTC","192.0.66.32","528","172.28.0.2","6","443","46424","790","0x0018"
"24","Mar 21, 2024 17:59:18.770666000 UTC","172.28.0.2","71","192.0.66.32","6","46424","443","5300","0x0018"
"25","Mar 21, 2024 17:59:18.771121000 UTC","172.28.0.2","64","192.0.66.32","6","46424","443","5300","0x0018"
"26","Mar 21, 2024 17:59:18.771242000 UTC","172.28.0.2","40","192.0.66.32","6","46424","443","5300","0x0011"
"27","Mar 21, 2024 17:59:18.783216000 UTC","192.0.66.32","40","172.28.0.2","6","443","46424","845","0x0010"
"28","Mar 21, 2024 17:59:18.783466000 UTC","192.0.66.32","40","172.28.0.2","6","443","46424","845","0x0011"
"29","Mar 21, 2024 17:59:18.783530000 UTC","172.28.0.2","40","192.0.66.32","6","46424","443","5301","0x0010"
"30","Mar 21, 2024 17:59:18.783468000 UTC","192.0.66.32","40","172.28.0.2","6","443","46424","846","0x0010"
"31","Mar 21, 2024 18:00:40.439443000 UTC","172.28.0.2","60","192.0.66.32","6","33220","443","0","0x0002"
"32","Mar 21, 2024 18:00:40.452222000 UTC","192.0.66.32","52","172.28.0.2","6","443","33220","1","0x0012"
"33","Mar 21, 2024 18:00:40.452415000 UTC","172.28.0.2","40","192.0.66.32","6","33220","443","1","0x0010"
"34","Mar 21, 2024 18:00:40.455153000 UTC","172.28.0.2","557","192.0.66.32","6","33220","443","1","0x0018"
"35","Mar 21, 2024 18:00:40.467229000 UTC","192.0.66.32","40","172.28.0.2","6","443","33220","518","0x0010"
"36","Mar 21, 2024 18:00:40.468308000 UTC","192.0.66.32","2960","172.28.0.2","6","443","33220","518","0x0018"
