frame.number,frame.time,ip.src,ip.len,ip.dst,ip.proto,tcp.srcport,tcp.dstport,tcp.ack,tcp.flags
"1","Mar 21, 2024 17:57:06.040819000 UTC","172.28.0.2","60","23.222.193.123","6","49908","443","0","0x0002"
"2","Mar 21, 2024 17:57:06.058843000 UTC","23.222.193.123","60","172.28.0.2","6","443","49908","1","0x0012"
"3","Mar 21, 2024 17:57:06.059020000 UTC","172.28.0.2","52","23.222.193.123","6","49908","443","1","0x0010"
"4","Mar 21, 2024 17:57:06.062924000 UTC","172.28.0.2","569","23.222.193.123","6","49908","443","1","0x0018"
"5","Mar 21, 2024 17:57:06.080205000 UTC","23.222.193.123","52","172.28.0.2","6","443","49908","518","0x0010"
"6","Mar 21, 2024 17:57:06.081081000 UTC","23.222.193.123","2948","172.28.0.2","6","443","49908","518","0x0018"
"7","Mar 21, 2024 17:57:06.081140000 UTC","172.28.0.2","52","23.222.193.123","6","49908","443","2897","0x0010"
"8","Mar 21, 2024 17:57:06.081083000 UTC","23.222.193.123","826","172.28.0.2","6","443","49908","518","0x0018"
"9","Mar 21, 2024 17:57:06.081188000 UTC","172.28.0.2","52","23.222.193.123","6","49908","443","3671","0x0010"
"10","Mar 21, 2024 17:57:06.083972000 UTC","172.28.0.2","132","23.222.193.123","6","49908","443","3671","0x0018"
"11","Mar 21, 2024 17:57:06.084203000 UTC","172.28.0.2","98","23.222.193.123","6","49908","443","3671","0x0018"
"12","Mar 21, 2024 17:57:06.084257000 UTC","172.28.0.2","101","23.222.193.123","6","49908","443","3671","0x0018"
"13","Mar 21, 2024 17:57:06.084294000 UTC","172.28.0.2","87","23.222.193.123","6","49908","443","3671","0x0018"
"14","Mar 21, 2024 17:57:06.084395000 UTC","172.28.0.2","113","23.222.193.123","6","49908","443","3671","0x0018"
"15","Mar 21, 2024 17:57:06.101408000 UTC","23.222.193.123","339","172.28.0.2","6","443","49908","598","0x0018"
"16","Mar 21, 2024 17:57:06.101410000 UTC","23.222.193.123","339","172.28.0.2","6","443","49908","644","0x0018"
"17","Mar 21, 2024 17:57:06.101601000 UTC","23.222.193.123","52","172.28.0.2","6","443","49908","728","0x0010"
"18","Mar 21, 2024 17:57:06.101602000 UTC","23.222.193.123","113","172.28.0.2","6","443","49908","789","0x0018"
"19","Mar 21, 2024 17:57:06.101603000 UTC","23.222.193.123","83","172.28.0.2","6","443","49908","789","0x0018"
"20","Mar 21, 2024 17:57:06.101899000 UTC","172.28.0.2","83","23.222.193.123","6","49908","443","4337","0x0018"
"21","Mar 21, 2024 17:57:06.149183000 UTC","23.222.193.123","441","172.28.0.2","6","443","49908","820","0x0018"
"22","Mar 21, 2024 17:57:06.149186000 UTC","23.222.193.123","2948","172.28.0.2","6","443","49908","820","0x0018"
"23","Mar 21, 2024 17:57:06.149187000 UTC","23.222.193.123","2948","172.28.0.2","6","443","49908","820","0x0018"
"24","Mar 21, 2024 17:57:06.149470000 UTC","23.222.193.123","2948","172.28.0.2","6","443","49908","820","0x0018"
"25","Mar 21, 2024 17:57:06.149471000 UTC","23.222.193.123","2948","172.28.0.2","6","443","49908","820","0x0018"
"26","Mar 21, 2024 17:57:06.149585000 UTC","172.28.0.2","52","23.222.193.123","6","49908","443","16310","0x0010"
"27","Mar 21, 2024 17:57:06.150254000 UTC","23.222.193.123","2948","172.28.0.2","6","443","49908","820","0x0018"
"28","Mar 21, 2024 17:57:06.150342000 UTC","172.28.0.2","52","23.222.193.123","6","49908","443","19206","0x0010"
"29","Mar 21, 2024 17:57:06.151031000 UTC","23.222.193.123","2948","172.28.0.2","6","443","49908","820","0x0018"
"30","Mar 21, 2024 17:57:06.151117000 UTC","172.28.0.2","52","23.222.193.123","6","49908","443","22102","0x0010"
"31","Mar 21, 2024 17:57:06.152031000 UTC","23.222.193.123","2948","172.28.0.2","6","443","49908","820","0x0018"
"32","Mar 21, 2024 17:57:06.152107000 UTC","172.28.0.2","52","23.222.193.123","6","49908","443","24998","0x0010"
"33","Mar 21, 2024 17:57:06.152872000 UTC","23.222.193.123","2948","172.28.0.2","6","443","49908","820","0x0018"
"34","Mar 21, 2024 17:57:06.152973000 UTC","172.28.0.2","52","23.222.193.123","6","49908","443","27894","0x0010"
"35","Mar 21, 2024 17:57:06.153709000 UTC","23.222.193.123","2948","172.28.0.2","6","443","49908","820","0x0018"
"36","Mar 21, 2024 17:57:06.153806000 UTC","172.28.0.2","52","23.222.193.123","6","49908","443","30790","0x0010"
"37","Mar 21, 2024 17:57:06.155079000 UTC","23.222.193.123","1500","172.28.0.2","6","443","49908","820","0x0010"
"38","Mar 21, 2024 17:57:06.155147000 UTC","172.28.0.2","52","23.222.193.123","6","49908","443","32238","0x0010"
"39","Mar 21, 2024 17:57:06.166873000 UTC","23.222.193.123","2948","172.28.0.2","6","443","49908","820","0x0018"
"40","Mar 21, 2024 17:57:06.167090000 UTC","172.28.0.2","52","23.222.193.123","6","49908","443","35134","0x0010"
"41","Mar 21, 2024 17:57:06.167136000 UTC","23.222.193.123","2948","172.28.0.2","6","443","49908","820","0x0018"
"42","Mar 21, 2024 17:57:06.167183000 UTC","172.28.0.2","52","23.222.193.123","6","49908","443","38030","0x0010"
"43","Mar 21, 2024 17:57:06.168110000 UTC","23.222.193.123","2948","172.28.0.2","6","443","49908","820","0x0018"
"44","Mar 21, 2024 17:57:06.168205000 UTC","172.28.0.2","52","23.222.193.123","6","49908","443","40926","0x0010"
"45","Mar 21, 2024 17:57:06.169023000 UTC","23.222.193.123","2948","172.28.0.2","6","443","49908","820","0x0018"
"46","Mar 21, 2024 17:57:06.169085000 UTC","172.28.0.2","52","23.222.193.123","6","49908","443","43822","0x0010"
"47","Mar 21, 2024 17:57:06.170409000 UTC","23.222.193.123","4396","172.28.0.2","6","443","49908","820","0x0018"
"48","Mar 21, 2024 17:57:06.170494000 UTC","172.28.0.2","52","23.222.193.123","6","49908","443","48166","0x0010"
"49","Mar 21, 2024 17:57:06.171280000 UTC","23.222.193.123","2948","172.28.0.2","6","443","49908","820","0x0018"
"50","Mar 21, 2024 17:57:06.171370000 UTC","172.28.0.2","52","23.222.193.123","6","49908","443","51062","0x0010"
"51","Mar 21, 2024 17:57:06.172128000 UTC","23.222.193.123","2948","172.28.0.2","6","443","49908","820","0x0018"
"52","Mar 21, 2024 17:57:06.172211000 UTC","172.28.0.2","52","23.222.193.123","6","49908","443","53958","0x0010"
"53","Mar 21, 2024 17:57:06.172992000 UTC","23.222.193.123","2948","172.28.0.2","6","443","49908","820","0x0018"
"54","Mar 21, 2024 17:57:06.173043000 UTC","172.28.0.2","52","23.222.193.123","6","49908","443","56854","0x0010"
