frame.number,frame.time,ip.src,ip.len,ip.dst,ip.proto,tcp.srcport,tcp.dstport,tcp.ack,tcp.flags
"1","Mar 21, 2024 18:05:37.623535000 UTC","172.28.0.2","60","23.74.7.123","6","37120","443","0","0x0002"
"2","Mar 21, 2024 18:05:37.634615000 UTC","23.74.7.123","60","172.28.0.2","6","443","37120","1","0x0012"
"3","Mar 21, 2024 18:05:37.634832000 UTC","172.28.0.2","52","23.74.7.123","6","37120","443","1","0x0010"
"4","Mar 21, 2024 18:05:37.638703000 UTC","172.28.0.2","569","23.74.7.123","6","37120","443","1","0x0018"
"5","Mar 21, 2024 18:05:37.649819000 UTC","23.74.7.123","52","172.28.0.2","6","443","37120","518","0x0010"
"6","Mar 21, 2024 18:05:37.651612000 UTC","23.74.7.123","2948","172.28.0.2","6","443","37120","518","0x0018"
"7","Mar 21, 2024 18:05:37.651813000 UTC","172.28.0.2","52","23.74.7.123","6","37120","443","2897","0x0010"
"8","Mar 21, 2024 18:05:37.651615000 UTC","23.74.7.123","691","172.28.0.2","6","443","37120","518","0x0018"
"9","Mar 21, 2024 18:05:37.651892000 UTC","172.28.0.2","52","23.74.7.123","6","37120","443","3536","0x0010"
"10","Mar 21, 2024 18:05:37.654495000 UTC","172.28.0.2","132","23.74.7.123","6","37120","443","3536","0x0018"
"11","Mar 21, 2024 18:05:37.654900000 UTC","172.28.0.2","98","23.74.7.123","6","37120","443","3536","0x0018"
"12","Mar 21, 2024 18:05:37.655048000 UTC","172.28.0.2","101","23.74.7.123","6","37120","443","3536","0x0018"
"13","Mar 21, 2024 18:05:37.655139000 UTC","172.28.0.2","87","23.74.7.123","6","37120","443","3536","0x0018"
"14","Mar 21, 2024 18:05:37.655254000 UTC","172.28.0.2","112","23.74.7.123","6","37120","443","3536","0x0018"
"15","Mar 21, 2024 18:05:37.665701000 UTC","23.74.7.123","339","172.28.0.2","6","443","37120","598","0x0018"
"16","Mar 21, 2024 18:05:37.666195000 UTC","23.74.7.123","339","172.28.0.2","6","443","37120","598","0x0018"
"17","Mar 21, 2024 18:05:37.666197000 UTC","23.74.7.123","52","172.28.0.2","6","443","37120","693","0x0010"
"18","Mar 21, 2024 18:05:37.666199000 UTC","23.74.7.123","113","172.28.0.2","6","443","37120","693","0x0018"
"19","Mar 21, 2024 18:05:37.666200000 UTC","23.74.7.123","83","172.28.0.2","6","443","37120","693","0x0018"
"20","Mar 21, 2024 18:05:37.666202000 UTC","23.74.7.123","52","172.28.0.2","6","443","37120","788","0x0010"
"21","Mar 21, 2024 18:05:37.666703000 UTC","172.28.0.2","83","23.74.7.123","6","37120","443","4202","0x0018"
"22","Mar 21, 2024 18:05:37.680159000 UTC","23.74.7.123","520","172.28.0.2","6","443","37120","819","0x0018"
"23","Mar 21, 2024 18:05:37.680438000 UTC","23.74.7.123","4396","172.28.0.2","6","443","37120","819","0x0018"
"24","Mar 21, 2024 18:05:37.680441000 UTC","23.74.7.123","4396","172.28.0.2","6","443","37120","819","0x0018"
"25","Mar 21, 2024 18:05:37.680442000 UTC","23.74.7.123","4396","172.28.0.2","6","443","37120","819","0x0018"
"26","Mar 21, 2024 18:05:37.680868000 UTC","172.28.0.2","52","23.74.7.123","6","37120","443","17702","0x0010"
"27","Mar 21, 2024 18:05:37.681170000 UTC","23.74.7.123","3426","172.28.0.2","6","443","37120","819","0x0018"
"28","Mar 21, 2024 18:05:37.681271000 UTC","172.28.0.2","52","23.74.7.123","6","37120","443","21076","0x0010"
"29","Mar 21, 2024 18:05:37.681863000 UTC","23.74.7.123","4396","172.28.0.2","6","443","37120","819","0x0018"
"30","Mar 21, 2024 18:05:37.681961000 UTC","172.28.0.2","52","23.74.7.123","6","37120","443","25420","0x0010"
"31","Mar 21, 2024 18:05:37.682780000 UTC","23.74.7.123","4396","172.28.0.2","6","443","37120","819","0x0018"
"32","Mar 21, 2024 18:05:37.682872000 UTC","172.28.0.2","52","23.74.7.123","6","37120","443","29764","0x0010"
"33","Mar 21, 2024 18:05:37.684644000 UTC","23.74.7.123","1500","172.28.0.2","6","443","37120","819","0x0010"
"34","Mar 21, 2024 18:05:37.684742000 UTC","172.28.0.2","52","23.74.7.123","6","37120","443","31212","0x0010"
"35","Mar 21, 2024 18:05:37.691955000 UTC","23.74.7.123","4396","172.28.0.2","6","443","37120","819","0x0018"
"36","Mar 21, 2024 18:05:37.692218000 UTC","172.28.0.2","52","23.74.7.123","6","37120","443","35556","0x0010"
