frame.number,frame.time,ip.src,ip.len,ip.dst,ip.proto,tcp.srcport,tcp.dstport,tcp.ack,tcp.flags
"1","Mar 21, 2024 18:02:23.312383000 UTC","172.28.0.2","60","104.110.137.231","6","55970","443","0","0x0002"
"2","Mar 21, 2024 18:02:23.324096000 UTC","104.110.137.231","60","172.28.0.2","6","443","55970","1","0x0012"
"3","Mar 21, 2024 18:02:23.324292000 UTC","172.28.0.2","52","104.110.137.231","6","55970","443","1","0x0010"
"4","Mar 21, 2024 18:02:23.328687000 UTC","172.28.0.2","569","104.110.137.231","6","55970","443","1","0x0018"
"5","Mar 21, 2024 18:02:23.339944000 UTC","104.110.137.231","52","172.28.0.2","6","443","55970","518","0x0010"
"6","Mar 21, 2024 18:02:23.351226000 UTC","104.110.137.231","2948","172.28.0.2","6","443","55970","518","0x0018"
"7","Mar 21, 2024 18:02:23.351471000 UTC","172.28.0.2","52","104.110.137.231","6","55970","443","2897","0x0010"
"8","Mar 21, 2024 18:02:23.351229000 UTC","104.110.137.231","1164","172.28.0.2","6","443","55970","518","0x0018"
"9","Mar 21, 2024 18:02:23.351581000 UTC","172.28.0.2","52","104.110.137.231","6","55970","443","4009","0x0010"
"10","Mar 21, 2024 18:02:23.354414000 UTC","172.28.0.2","132","104.110.137.231","6","55970","443","4009","0x0018"
"11","Mar 21, 2024 18:02:23.354818000 UTC","172.28.0.2","98","104.110.137.231","6","55970","443","4009","0x0018"
"12","Mar 21, 2024 18:02:23.354954000 UTC","172.28.0.2","101","104.110.137.231","6","55970","443","4009","0x0018"
"13","Mar 21, 2024 18:02:23.355040000 UTC","172.28.0.2","87","104.110.137.231","6","55970","443","4009","0x0018"
"14","Mar 21, 2024 18:02:23.355150000 UTC","172.28.0.2","119","104.110.137.231","6","55970","443","4009","0x0018"
"15","Mar 21, 2024 18:02:23.365719000 UTC","104.110.137.231","339","172.28.0.2","6","443","55970","598","0x0018"
"16","Mar 21, 2024 18:02:23.365974000 UTC","104.110.137.231","339","172.28.0.2","6","443","55970","598","0x0018"
"17","Mar 21, 2024 18:02:23.366050000 UTC","104.110.137.231","52","172.28.0.2","6","443","55970","795","0x0010"
"18","Mar 21, 2024 18:02:23.366149000 UTC","172.28.0.2","52","104.110.137.231","6","55970","443","4583","0x0010"
"19","Mar 21, 2024 18:02:23.394838000 UTC","104.110.137.231","113","172.28.0.2","6","443","55970","795","0x0018"
"20","Mar 21, 2024 18:02:23.394842000 UTC","104.110.137.231","83","172.28.0.2","6","443","55970","795","0x0018"
"21","Mar 21, 2024 18:02:23.395437000 UTC","172.28.0.2","83","104.110.137.231","6","55970","443","4675","0x0018"
"22","Mar 21, 2024 18:02:23.448045000 UTC","104.110.137.231","52","172.28.0.2","6","443","55970","826","0x0010"
"23","Mar 21, 2024 18:02:31.423806000 UTC","104.110.137.231","1500","172.28.0.2","6","443","55970","826","0x0018"
"24","Mar 21, 2024 18:02:31.423999000 UTC","172.28.0.2","64","104.110.137.231","6","55970","443","4675","0x0010"
"25","Mar 21, 2024 18:02:31.423809000 UTC","104.110.137.231","4396","172.28.0.2","6","443","55970","826","0x0018"
"26","Mar 21, 2024 18:02:31.424077000 UTC","172.28.0.2","64","104.110.137.231","6","55970","443","4675","0x0010"
"27","Mar 21, 2024 18:02:31.423810000 UTC","104.110.137.231","1458","172.28.0.2","6","443","55970","826","0x0018"
"28","Mar 21, 2024 18:02:31.424140000 UTC","172.28.0.2","64","104.110.137.231","6","55970","443","6081","0x0010"
"29","Mar 21, 2024 18:02:31.423811000 UTC","104.110.137.231","4396","172.28.0.2","6","443","55970","826","0x0018"
"30","Mar 21, 2024 18:02:31.424203000 UTC","172.28.0.2","64","104.110.137.231","6","55970","443","10425","0x0010"
"31","Mar 21, 2024 18:02:31.424258000 UTC","104.110.137.231","2948","172.28.0.2","6","443","55970","826","0x0010"
"32","Mar 21, 2024 18:02:31.424698000 UTC","172.28.0.2","52","104.110.137.231","6","55970","443","19113","0x0010"
"33","Mar 21, 2024 18:02:31.424752000 UTC","104.110.137.231","3457","172.28.0.2","6","443","55970","826","0x0018"
"34","Mar 21, 2024 18:02:31.425115000 UTC","172.28.0.2","52","104.110.137.231","6","55970","443","22518","0x0010"
"35","Mar 21, 2024 18:02:31.425357000 UTC","104.110.137.231","4396","172.28.0.2","6","443","55970","826","0x0018"
"36","Mar 21, 2024 18:02:31.425438000 UTC","172.28.0.2","52","104.110.137.231","6","55970","443","26862","0x0010"
"37","Mar 21, 2024 18:02:31.426352000 UTC","104.110.137.231","2948","172.28.0.2","6","443","55970","826","0x0018"
"38","Mar 21, 2024 18:02:31.426447000 UTC","172.28.0.2","52","104.110.137.231","6","55970","443","29758","0x0010"
"39","Mar 21, 2024 18:02:31.435242000 UTC","104.110.137.231","2948","172.28.0.2","6","443","55970","826","0x0018"
"40","Mar 21, 2024 18:02:31.435500000 UTC","172.28.0.2","52","104.110.137.231","6","55970","443","32654","0x0010"
"41","Mar 21, 2024 18:02:31.435673000 UTC","104.110.137.231","1458","172.28.0.2","6","443","55970","826","0x0018"
"42","Mar 21, 2024 18:02:31.435750000 UTC","172.28.0.2","64","104.110.137.231","6","55970","443","32654","0x0010"
"43","Mar 21, 2024 18:02:31.435824000 UTC","104.110.137.231","2948","172.28.0.2","6","443","55970","826","0x0018"
"44","Mar 21, 2024 18:02:31.435886000 UTC","172.28.0.2","64","104.110.137.231","6","55970","443","32654","0x0010"
"45","Mar 21, 2024 18:02:31.436374000 UTC","104.110.137.231","2948","172.28.0.2","6","443","55970","826","0x0018"
"46","Mar 21, 2024 18:02:31.436466000 UTC","172.28.0.2","52","104.110.137.231","6","55970","443","35550","0x0010"
"47","Mar 21, 2024 18:02:31.436991000 UTC","104.110.137.231","4396","172.28.0.2","6","443","55970","826","0x0018"
"48","Mar 21, 2024 18:02:31.437078000 UTC","172.28.0.2","52","104.110.137.231","6","55970","443","39894","0x0010"
"49","Mar 21, 2024 18:02:31.437968000 UTC","104.110.137.231","4396","172.28.0.2","6","443","55970","826","0x0018"
"50","Mar 21, 2024 18:02:31.438059000 UTC","172.28.0.2","52","104.110.137.231","6","55970","443","44238","0x0010"
"51","Mar 21, 2024 18:02:31.438904000 UTC","104.110.137.231","4396","172.28.0.2","6","443","55970","826","0x0018"
"52","Mar 21, 2024 18:02:31.438990000 UTC","172.28.0.2","52","104.110.137.231","6","55970","443","48582","0x0010"
"53","Mar 21, 2024 18:02:31.439755000 UTC","104.110.137.231","4396","172.28.0.2","6","443","55970","826","0x0018"
"54","Mar 21, 2024 18:02:31.439843000 UTC","172.28.0.2","52","104.110.137.231","6","55970","443","52926","0x0010"
"55","Mar 21, 2024 18:02:31.440674000 UTC","104.110.137.231","4396","172.28.0.2","6","443","55970","826","0x0018"
"56","Mar 21, 2024 18:02:31.440761000 UTC","172.28.0.2","52","104.110.137.231","6","55970","443","57270","0x0010"
"57","Mar 21, 2024 18:02:31.441542000 UTC","104.110.137.231","1500","172.28.0.2","6","443","55970","826","0x0010"
"58","Mar 21, 2024 18:02:31.441650000 UTC","172.28.0.2","52","104.110.137.231","6","55970","443","58718","0x0010"
"59","Mar 21, 2024 18:02:31.441544000 UTC","104.110.137.231","2948","172.28.0.2","6","443","55970","826","0x0018"
"60","Mar 21, 2024 18:02:31.441768000 UTC","172.28.0.2","52","104.110.137.231","6","55970","443","61614","0x0010"
"61","Mar 21, 2024 18:02:31.442492000 UTC","104.110.137.231","1500","172.28.0.2","6","443","55970","826","0x0010"
"62","Mar 21, 2024 18:02:31.442584000 UTC","172.28.0.2","52","104.110.137.231","6","55970","443","63062","0x0010"
"63","Mar 21, 2024 18:02:31.442657000 UTC","104.110.137.231","2948","172.28.0.2","6","443","55970","826","0x0018"
"64","Mar 21, 2024 18:02:31.442743000 UTC","172.28.0.2","52","104.110.137.231","6","55970","443","65958","0x0010"
"65","Mar 21, 2024 18:02:31.442913000 UTC","104.110.137.231","4396","172.28.0.2","6","443","55970","826","0x0018"
"66","Mar 21, 2024 18:02:31.442995000 UTC","172.28.0.2","52","104.110.137.231","6","55970","443","70302","0x0010"
"67","Mar 21, 2024 18:02:31.443726000 UTC","104.110.137.231","4396","172.28.0.2","6","443","55970","826","0x0018"
"68","Mar 21, 2024 18:02:31.443812000 UTC","172.28.0.2","52","104.110.137.231","6","55970","443","74646","0x0010"
"69","Mar 21, 2024 18:02:31.446441000 UTC","104.110.137.231","5844","172.28.0.2","6","443","55970","826","0x0018"
"70","Mar 21, 2024 18:02:31.446603000 UTC","172.28.0.2","52","104.110.137.231","6","55970","443","80438","0x0010"
"71","Mar 21, 2024 18:02:31.446835000 UTC","104.110.137.231","5844","172.28.0.2","6","443","55970","826","0x0018"
"72","Mar 21, 2024 18:02:31.446922000 UTC","172.28.0.2","52","104.110.137.231","6","55970","443","86230","0x0010"
"73","Mar 21, 2024 18:02:31.447678000 UTC","104.110.137.231","5844","172.28.0.2","6","443","55970","826","0x0018"
"74","Mar 21, 2024 18:02:31.447776000 UTC","172.28.0.2","52","104.110.137.231","6","55970","443","92022","0x0010"
"75","Mar 21, 2024 18:02:31.448575000 UTC","104.110.137.231","1500","172.28.0.2","6","443","55970","826","0x0018"
"76","Mar 21, 2024 18:02:31.448686000 UTC","172.28.0.2","52","104.110.137.231","6","55970","443","93470","0x0010"
"77","Mar 21, 2024 18:02:31.448784000 UTC","104.110.137.231","5844","172.28.0.2","6","443","55970","826","0x0018"
"78","Mar 21, 2024 18:02:31.448842000 UTC","172.28.0.2","52","104.110.137.231","6","55970","443","99262","0x0010"
"79","Mar 21, 2024 18:02:31.449679000 UTC","104.110.137.231","5844","172.28.0.2","6","443","55970","826","0x0018"
"80","Mar 21, 2024 18:02:31.449785000 UTC","172.28.0.2","52","104.110.137.231","6","55970","443","105054","0x0010"
"81","Mar 21, 2024 18:02:31.450431000 UTC","104.110.137.231","5844","172.28.0.2","6","443","55970","826","0x0018"
"82","Mar 21, 2024 18:02:31.450526000 UTC","172.28.0.2","52","104.110.137.231","6","55970","443","110846","0x0010"
"83","Mar 21, 2024 18:02:31.451312000 UTC","104.110.137.231","5844","172.28.0.2","6","443","55970","826","0x0018"
"84","Mar 21, 2024 18:02:31.451535000 UTC","172.28.0.2","52","104.110.137.231","6","55970","443","116638","0x0010"
"85","Mar 21, 2024 18:02:31.452139000 UTC","104.110.137.231","5844","172.28.0.2","6","443","55970","826","0x0018"
"86","Mar 21, 2024 18:02:31.452245000 UTC","172.28.0.2","52","104.110.137.231","6","55970","443","122430","0x0010"
"87","Mar 21, 2024 18:02:31.452995000 UTC","104.110.137.231","2948","172.28.0.2","6","443","55970","826","0x0018"
