frame.number,frame.time,ip.src,ip.len,ip.dst,ip.proto,tcp.srcport,tcp.dstport,tcp.ack,tcp.flags
"1","Mar 21, 2024 17:56:36.291012000 UTC","172.28.0.2","60","23.45.148.131","6","46382","443","0","0x0002"
"2","Mar 21, 2024 17:56:36.308780000 UTC","23.45.148.131","60","172.28.0.2","6","443","46382","1","0x0012"
"3","Mar 21, 2024 17:56:36.308949000 UTC","172.28.0.2","52","23.45.148.131","6","46382","443","1","0x0010"
"4","Mar 21, 2024 17:56:36.311728000 UTC","172.28.0.2","569","23.45.148.131","6","46382","443","1","0x0018"
"5","Mar 21, 2024 17:56:36.328771000 UTC","23.45.148.131","52","172.28.0.2","6","443","46382","518","0x0010"
"6","Mar 21, 2024 17:56:36.329403000 UTC","23.45.148.131","2948","172.28.0.2","6","443","46382","518","0x0018"
"7","Mar 21, 2024 17:56:36.329506000 UTC","172.28.0.2","52","23.45.148.131","6","46382","443","2897","0x0010"
"8","Mar 21, 2024 17:56:36.329406000 UTC","23.45.148.131","1252","172.28.0.2","6","443","46382","518","0x0018"
"9","Mar 21, 2024 17:56:36.329559000 UTC","172.28.0.2","52","23.45.148.131","6","46382","443","4097","0x0010"
"10","Mar 21, 2024 17:56:36.329685000 UTC","23.45.148.131","164","172.28.0.2","6","443","46382","518","0x0018"
"11","Mar 21, 2024 17:56:36.329725000 UTC","172.28.0.2","52","23.45.148.131","6","46382","443","4209","0x0010"
"12","Mar 21, 2024 17:56:36.331880000 UTC","172.28.0.2","132","23.45.148.131","6","46382","443","4209","0x0018"
"13","Mar 21, 2024 17:56:36.332083000 UTC","172.28.0.2","98","23.45.148.131","6","46382","443","4209","0x0018"
"14","Mar 21, 2024 17:56:36.332134000 UTC","172.28.0.2","101","23.45.148.131","6","46382","443","4209","0x0018"
"15","Mar 21, 2024 17:56:36.332171000 UTC","172.28.0.2","87","23.45.148.131","6","46382","443","4209","0x0018"
"16","Mar 21, 2024 17:56:36.332226000 UTC","172.28.0.2","114","23.45.148.131","6","46382","443","4209","0x0018"
"17","Mar 21, 2024 17:56:36.356774000 UTC","23.45.148.131","339","172.28.0.2","6","443","46382","790","0x0018"
"18","Mar 21, 2024 17:56:36.356997000 UTC","23.45.148.131","339","172.28.0.2","6","443","46382","790","0x0018"
"19","Mar 21, 2024 17:56:36.357223000 UTC","172.28.0.2","52","23.45.148.131","6","46382","443","4783","0x0010"
"20","Mar 21, 2024 17:56:36.362106000 UTC","23.45.148.131","113","172.28.0.2","6","443","46382","790","0x0018"
"21","Mar 21, 2024 17:56:36.362109000 UTC","23.45.148.131","83","172.28.0.2","6","443","46382","790","0x0018"
"22","Mar 21, 2024 17:56:36.362406000 UTC","172.28.0.2","83","23.45.148.131","6","46382","443","4875","0x0018"
"23","Mar 21, 2024 17:56:36.373145000 UTC","23.45.148.131","561","172.28.0.2","6","443","46382","790","0x0018"
"24","Mar 21, 2024 17:56:36.373380000 UTC","23.45.148.131","2948","172.28.0.2","6","443","46382","790","0x0018"
"25","Mar 21, 2024 17:56:36.373381000 UTC","23.45.148.131","2948","172.28.0.2","6","443","46382","790","0x0018"
"26","Mar 21, 2024 17:56:36.373382000 UTC","23.45.148.131","2948","172.28.0.2","6","443","46382","790","0x0018"
"27","Mar 21, 2024 17:56:36.373383000 UTC","23.45.148.131","2948","172.28.0.2","6","443","46382","790","0x0018"
"28","Mar 21, 2024 17:56:36.373926000 UTC","23.45.148.131","2948","172.28.0.2","6","443","46382","790","0x0018"
"29","Mar 21, 2024 17:56:36.374007000 UTC","172.28.0.2","52","23.45.148.131","6","46382","443","19864","0x0010"
"30","Mar 21, 2024 17:56:36.375095000 UTC","23.45.148.131","1500","172.28.0.2","6","443","46382","790","0x0010"
"31","Mar 21, 2024 17:56:36.375208000 UTC","172.28.0.2","52","23.45.148.131","6","46382","443","21312","0x0010"
"32","Mar 21, 2024 17:56:36.375262000 UTC","23.45.148.131","2948","172.28.0.2","6","443","46382","790","0x0018"
"33","Mar 21, 2024 17:56:36.375466000 UTC","172.28.0.2","52","23.45.148.131","6","46382","443","24208","0x0010"
"34","Mar 21, 2024 17:56:36.375978000 UTC","23.45.148.131","2948","172.28.0.2","6","443","46382","790","0x0018"
"35","Mar 21, 2024 17:56:36.376063000 UTC","172.28.0.2","52","23.45.148.131","6","46382","443","27104","0x0010"
"36","Mar 21, 2024 17:56:36.379371000 UTC","23.45.148.131","2948","172.28.0.2","6","443","46382","821","0x0018"
"37","Mar 21, 2024 17:56:36.379535000 UTC","172.28.0.2","52","23.45.148.131","6","46382","443","30000","0x0010"
"38","Mar 21, 2024 17:56:36.379894000 UTC","23.45.148.131","2948","172.28.0.2","6","443","46382","821","0x0018"
"39","Mar 21, 2024 17:56:36.379979000 UTC","172.28.0.2","52","23.45.148.131","6","46382","443","32896","0x0010"
"40","Mar 21, 2024 17:56:36.390990000 UTC","23.45.148.131","2948","172.28.0.2","6","443","46382","821","0x0018"
"41","Mar 21, 2024 17:56:36.391148000 UTC","172.28.0.2","52","23.45.148.131","6","46382","443","35792","0x0010"
"42","Mar 21, 2024 17:56:36.391321000 UTC","23.45.148.131","2948","172.28.0.2","6","443","46382","821","0x0018"
"43","Mar 21, 2024 17:56:36.391375000 UTC","172.28.0.2","52","23.45.148.131","6","46382","443","38688","0x0010"
"44","Mar 21, 2024 17:56:36.392169000 UTC","23.45.148.131","2948","172.28.0.2","6","443","46382","821","0x0018"
"45","Mar 21, 2024 17:56:36.392253000 UTC","172.28.0.2","52","23.45.148.131","6","46382","443","41584","0x0010"
"46","Mar 21, 2024 17:56:36.393009000 UTC","23.45.148.131","2948","172.28.0.2","6","443","46382","821","0x0018"
"47","Mar 21, 2024 17:56:36.393076000 UTC","172.28.0.2","52","23.45.148.131","6","46382","443","44480","0x0010"
"48","Mar 21, 2024 17:56:36.393829000 UTC","23.45.148.131","2948","172.28.0.2","6","443","46382","821","0x0018"
"49","Mar 21, 2024 17:56:36.393902000 UTC","172.28.0.2","52","23.45.148.131","6","46382","443","47376","0x0010"
"50","Mar 21, 2024 17:56:36.394767000 UTC","23.45.148.131","2948","172.28.0.2","6","443","46382","821","0x0018"
"51","Mar 21, 2024 17:56:36.394834000 UTC","172.28.0.2","52","23.45.148.131","6","46382","443","50272","0x0010"
"52","Mar 21, 2024 17:56:36.395414000 UTC","23.45.148.131","2948","172.28.0.2","6","443","46382","821","0x0018"
"53","Mar 21, 2024 17:56:36.395486000 UTC","172.28.0.2","52","23.45.148.131","6","46382","443","53168","0x0010"
"54","Mar 21, 2024 17:56:36.396187000 UTC","23.45.148.131","2948","172.28.0.2","6","443","46382","821","0x0018"
"55","Mar 21, 2024 17:56:36.396264000 UTC","172.28.0.2","52","23.45.148.131","6","46382","443","56064","0x0010"
"56","Mar 21, 2024 17:56:36.397059000 UTC","23.45.148.131","2948","172.28.0.2","6","443","46382","821","0x0018"
"57","Mar 21, 2024 17:56:36.397232000 UTC","172.28.0.2","52","23.45.148.131","6","46382","443","58960","0x0010"
"58","Mar 21, 2024 17:56:36.397882000 UTC","23.45.148.131","1500","172.28.0.2","6","443","46382","821","0x0010"
"59","Mar 21, 2024 17:56:36.397994000 UTC","172.28.0.2","52","23.45.148.131","6","46382","443","60408","0x0010"
"60","Mar 21, 2024 17:56:36.397884000 UTC","23.45.148.131","1500","172.28.0.2","6","443","46382","821","0x0018"
"61","Mar 21, 2024 17:56:36.398110000 UTC","172.28.0.2","52","23.45.148.131","6","46382","443","61856","0x0010"
"62","Mar 21, 2024 17:56:36.398406000 UTC","23.45.148.131","2948","172.28.0.2","6","443","46382","821","0x0018"
"63","Mar 21, 2024 17:56:36.398516000 UTC","172.28.0.2","52","23.45.148.131","6","46382","443","64752","0x0010"
"64","Mar 21, 2024 17:56:36.399051000 UTC","23.45.148.131","4396","172.28.0.2","6","443","46382","821","0x0018"
"65","Mar 21, 2024 17:56:36.399158000 UTC","172.28.0.2","52","23.45.148.131","6","46382","443","69096","0x0010"
"66","Mar 21, 2024 17:56:36.399994000 UTC","23.45.148.131","4396","172.28.0.2","6","443","46382","821","0x0018"
"67","Mar 21, 2024 17:56:36.400114000 UTC","172.28.0.2","52","23.45.148.131","6","46382","443","73440","0x0010"
"68","Mar 21, 2024 17:56:36.400854000 UTC","23.45.148.131","4396","172.28.0.2","6","443","46382","821","0x0018"
"69","Mar 21, 2024 17:56:36.400926000 UTC","172.28.0.2","52","23.45.148.131","6","46382","443","77784","0x0010"
"70","Mar 21, 2024 17:56:36.401842000 UTC","23.45.148.131","4396","172.28.0.2","6","443","46382","821","0x0018"
"71","Mar 21, 2024 17:56:36.401941000 UTC","172.28.0.2","52","23.45.148.131","6","46382","443","82128","0x0010"
"72","Mar 21, 2024 17:56:36.403005000 UTC","23.45.148.131","1500","172.28.0.2","6","443","46382","821","0x0010"
"73","Mar 21, 2024 17:56:36.403006000 UTC","23.45.148.131","1500","172.28.0.2","6","443","46382","821","0x0018"
"74","Mar 21, 2024 17:56:36.403135000 UTC","172.28.0.2","52","23.45.148.131","6","46382","443","85024","0x0010"
"75","Mar 21, 2024 17:56:36.403363000 UTC","23.45.148.131","2597","172.28.0.2","6","443","46382","821","0x0018"
"76","Mar 21, 2024 17:56:36.403466000 UTC","172.28.0.2","52","23.45.148.131","6","46382","443","87569","0x0010"
"77","Mar 21, 2024 17:56:36.412931000 UTC","23.45.148.131","4396","172.28.0.2","6","443","46382","821","0x0018"
"78","Mar 21, 2024 17:56:36.413158000 UTC","172.28.0.2","52","23.45.148.131","6","46382","443","91913","0x0010"
"79","Mar 21, 2024 17:56:36.413332000 UTC","23.45.148.131","4396","172.28.0.2","6","443","46382","821","0x0018"
"80","Mar 21, 2024 17:56:36.413376000 UTC","172.28.0.2","52","23.45.148.131","6","46382","443","96257","0x0010"
"81","Mar 21, 2024 17:56:36.414278000 UTC","23.45.148.131","4396","172.28.0.2","6","443","46382","821","0x0018"
"82","Mar 21, 2024 17:56:36.414361000 UTC","172.28.0.2","52","23.45.148.131","6","46382","443","100601","0x0010"
"83","Mar 21, 2024 17:56:36.415175000 UTC","23.45.148.131","4396","172.28.0.2","6","443","46382","821","0x0018"
"84","Mar 21, 2024 17:56:36.415248000 UTC","172.28.0.2","52","23.45.148.131","6","46382","443","104945","0x0010"
"85","Mar 21, 2024 17:56:36.416120000 UTC","23.45.148.131","4396","172.28.0.2","6","443","46382","821","0x0018"
"86","Mar 21, 2024 17:56:36.416195000 UTC","172.28.0.2","52","23.45.148.131","6","46382","443","109289","0x0010"
"87","Mar 21, 2024 17:56:36.417053000 UTC","23.45.148.131","1500","172.28.0.2","6","443","46382","821","0x0010"
"88","Mar 21, 2024 17:56:36.417125000 UTC","172.28.0.2","52","23.45.148.131","6","46382","443","110737","0x0010"
"89","Mar 21, 2024 17:56:36.417055000 UTC","23.45.148.131","2948","172.28.0.2","6","443","46382","821","0x0018"
"90","Mar 21, 2024 17:56:36.417181000 UTC","172.28.0.2","52","23.45.148.131","6","46382","443","113633","0x0010"
"91","Mar 21, 2024 17:56:36.417994000 UTC","23.45.148.131","4396","172.28.0.2","6","443","46382","821","0x0018"
"92","Mar 21, 2024 17:56:36.418064000 UTC","172.28.0.2","52","23.45.148.131","6","46382","443","117977","0x0010"
"93","Mar 21, 2024 17:56:36.418866000 UTC","23.45.148.131","4396","172.28.0.2","6","443","46382","821","0x0018"
"94","Mar 21, 2024 17:56:36.418959000 UTC","172.28.0.2","52","23.45.148.131","6","46382","443","122321","0x0010"
"95","Mar 21, 2024 17:56:36.419527000 UTC","23.45.148.131","4396","172.28.0.2","6","443","46382","821","0x0018"
"96","Mar 21, 2024 17:56:36.419591000 UTC","172.28.0.2","52","23.45.148.131","6","46382","443","126665","0x0010"
"97","Mar 21, 2024 17:56:36.420217000 UTC","23.45.148.131","5844","172.28.0.2","6","443","46382","821","0x0018"
"98","Mar 21, 2024 17:56:36.420282000 UTC","172.28.0.2","52","23.45.148.131","6","46382","443","132457","0x0010"
"99","Mar 21, 2024 17:56:36.421200000 UTC","23.45.148.131","5844","172.28.0.2","6","443","46382","821","0x0018"
"100","Mar 21, 2024 17:56:36.421268000 UTC","172.28.0.2","52","23.45.148.131","6","46382","443","138249","0x0010"
"101","Mar 21, 2024 17:56:36.422139000 UTC","23.45.148.131","5844","172.28.0.2","6","443","46382","821","0x0018"
"102","Mar 21, 2024 17:56:36.422240000 UTC","172.28.0.2","52","23.45.148.131","6","46382","443","144041","0x0010"
"103","Mar 21, 2024 17:56:36.423048000 UTC","23.45.148.131","5844","172.28.0.2","6","443","46382","821","0x0018"
"104","Mar 21, 2024 17:56:36.423119000 UTC","172.28.0.2","52","23.45.148.131","6","46382","443","149833","0x0010"
"105","Mar 21, 2024 17:56:36.423911000 UTC","23.45.148.131","5844","172.28.0.2","6","443","46382","821","0x0018"
"106","Mar 21, 2024 17:56:36.423979000 UTC","172.28.0.2","52","23.45.148.131","6","46382","443","155625","0x0010"
"107","Mar 21, 2024 17:56:36.424810000 UTC","23.45.148.131","5844","172.28.0.2","6","443","46382","821","0x0018"
"108","Mar 21, 2024 17:56:36.424881000 UTC","172.28.0.2","52","23.45.148.131","6","46382","443","161417","0x0010"
"109","Mar 21, 2024 17:56:36.425665000 UTC","23.45.148.131","5844","172.28.0.2","6","443","46382","821","0x0018"
"110","Mar 21, 2024 17:56:36.425739000 UTC","172.28.0.2","52","23.45.148.131","6","46382","443","167209","0x0010"
"111","Mar 21, 2024 17:56:36.426544000 UTC","23.45.148.131","5844","172.28.0.2","6","443","46382","821","0x0018"
"112","Mar 21, 2024 17:56:36.426647000 UTC","172.28.0.2","52","23.45.148.131","6","46382","443","173001","0x0010"
"113","Mar 21, 2024 17:56:36.427404000 UTC","23.45.148.131","5844","172.28.0.2","6","443","46382","821","0x0018"
"114","Mar 21, 2024 17:56:36.427475000 UTC","172.28.0.2","52","23.45.148.131","6","46382","443","178793","0x0010"
"115","Mar 21, 2024 17:56:36.428271000 UTC","23.45.148.131","5844","172.28.0.2","6","443","46382","821","0x0018"
"116","Mar 21, 2024 17:56:36.428340000 UTC","172.28.0.2","52","23.45.148.131","6","46382","443","184585","0x0010"
"117","Mar 21, 2024 17:56:36.429127000 UTC","23.45.148.131","5844","172.28.0.2","6","443","46382","821","0x0018"
"118","Mar 21, 2024 17:56:36.429202000 UTC","172.28.0.2","52","23.45.148.131","6","46382","443","190377","0x0010"
"119","Mar 21, 2024 17:56:36.430008000 UTC","23.45.148.131","5844","172.28.0.2","6","443","46382","821","0x0018"
"120","Mar 21, 2024 17:56:36.430088000 UTC","172.28.0.2","52","23.45.148.131","6","46382","443","196169","0x0010"
"121","Mar 21, 2024 17:56:36.431224000 UTC","23.45.148.131","5844","172.28.0.2","6","443","46382","821","0x0018"
"122","Mar 21, 2024 17:56:36.431322000 UTC","172.28.0.2","52","23.45.148.131","6","46382","443","201961","0x0010"
"123","Mar 21, 2024 17:56:36.431788000 UTC","23.45.148.131","5844","172.28.0.2","6","443","46382","821","0x0018"
"124","Mar 21, 2024 17:56:36.431888000 UTC","172.28.0.2","52","23.45.148.131","6","46382","443","207753","0x0010"
"125","Mar 21, 2024 17:56:36.432693000 UTC","23.45.148.131","5844","172.28.0.2","6","443","46382","821","0x0018"
"126","Mar 21, 2024 17:56:36.432763000 UTC","172.28.0.2","52","23.45.148.131","6","46382","443","213545","0x0010"
"127","Mar 21, 2024 17:56:36.433449000 UTC","23.45.148.131","5844","172.28.0.2","6","443","46382","821","0x0018"
"128","Mar 21, 2024 17:56:36.433523000 UTC","172.28.0.2","52","23.45.148.131","6","46382","443","219337","0x0010"
"129","Mar 21, 2024 17:56:36.434219000 UTC","23.45.148.131","4485","172.28.0.2","6","443","46382","821","0x0018"
"130","Mar 21, 2024 17:56:36.434288000 UTC","172.28.0.2","52","23.45.148.131","6","46382","443","223770","0x0010"
"131","Mar 21, 2024 17:56:36.434961000 UTC","23.45.148.131","4396","172.28.0.2","6","443","46382","821","0x0010"
"132","Mar 21, 2024 17:56:36.435035000 UTC","172.28.0.2","52","23.45.148.131","6","46382","443","228114","0x0010"
"133","Mar 21, 2024 17:56:36.434963000 UTC","23.45.148.131","1500","172.28.0.2","6","443","46382","821","0x0018"
"134","Mar 21, 2024 17:56:36.435087000 UTC","172.28.0.2","52","23.45.148.131","6","46382","443","229562","0x0010"
"135","Mar 21, 2024 17:56:36.435609000 UTC","23.45.148.131","3998","172.28.0.2","6","443","46382","821","0x0018"
"136","Mar 21, 2024 17:56:36.435674000 UTC","172.28.0.2","52","23.45.148.131","6","46382","443","233508","0x0010"
"137","Mar 21, 2024 17:56:36.436164000 UTC","172.28.0.2","76","23.45.148.131","6","46382","443","233508","0x0018"
"138","Mar 21, 2024 17:56:36.436325000 UTC","172.28.0.2","52","23.45.148.131","6","46382","443","233508","0x0011"
"139","Mar 21, 2024 17:56:36.467519000 UTC","23.45.148.131","76","172.28.0.2","6","443","46382","846","0x0018"
"140","Mar 21, 2024 17:56:36.467684000 UTC","172.28.0.2","40","23.45.148.131","6","46382","443","0","0x0004"
