frame.number,frame.time,ip.src,ip.len,ip.dst,ip.proto,tcp.srcport,tcp.dstport,tcp.ack,tcp.flags
"1","Mar 21, 2024 17:58:11.554411000 UTC","172.28.0.2","60","23.79.38.25","6","47390","443","0","0x0002"
"2","Mar 21, 2024 17:58:11.571859000 UTC","23.79.38.25","60","172.28.0.2","6","443","47390","1","0x0012"
"3","Mar 21, 2024 17:58:11.572019000 UTC","172.28.0.2","52","23.79.38.25","6","47390","443","1","0x0010"
"4","Mar 21, 2024 17:58:11.576020000 UTC","172.28.0.2","569","23.79.38.25","6","47390","443","1","0x0018"
"5","Mar 21, 2024 17:58:11.593457000 UTC","23.79.38.25","52","172.28.0.2","6","443","47390","518","0x0010"
"6","Mar 21, 2024 17:58:11.593850000 UTC","23.79.38.25","2948","172.28.0.2","6","443","47390","518","0x0018"
"7","Mar 21, 2024 17:58:11.593954000 UTC","172.28.0.2","52","23.79.38.25","6","47390","443","2897","0x0010"
"8","Mar 21, 2024 17:58:11.593852000 UTC","23.79.38.25","1252","172.28.0.2","6","443","47390","518","0x0018"
"9","Mar 21, 2024 17:58:11.594030000 UTC","172.28.0.2","52","23.79.38.25","6","47390","443","4097","0x0010"
"10","Mar 21, 2024 17:58:11.594676000 UTC","23.79.38.25","1395","172.28.0.2","6","443","47390","518","0x0018"
"11","Mar 21, 2024 17:58:11.594777000 UTC","172.28.0.2","52","23.79.38.25","6","47390","443","5440","0x0010"
"12","Mar 21, 2024 17:58:11.597717000 UTC","172.28.0.2","178","23.79.38.25","6","47390","443","5440","0x0018"
"13","Mar 21, 2024 17:58:11.615406000 UTC","23.79.38.25","103","172.28.0.2","6","443","47390","644","0x0018"
"14","Mar 21, 2024 17:58:11.615849000 UTC","172.28.0.2","105","23.79.38.25","6","47390","443","5491","0x0018"
"15","Mar 21, 2024 17:58:11.615972000 UTC","172.28.0.2","108","23.79.38.25","6","47390","443","5491","0x0018"
"16","Mar 21, 2024 17:58:11.616053000 UTC","172.28.0.2","94","23.79.38.25","6","47390","443","5491","0x0018"
"17","Mar 21, 2024 17:58:11.616146000 UTC","172.28.0.2","123","23.79.38.25","6","47390","443","5491","0x0018"
"18","Mar 21, 2024 17:58:11.633177000 UTC","23.79.38.25","120","172.28.0.2","6","443","47390","697","0x0018"
"19","Mar 21, 2024 17:58:11.633179000 UTC","23.79.38.25","90","172.28.0.2","6","443","47390","753","0x0018"
"20","Mar 21, 2024 17:58:11.633416000 UTC","23.79.38.25","52","172.28.0.2","6","443","47390","866","0x0010"
"21","Mar 21, 2024 17:58:11.633468000 UTC","172.28.0.2","90","23.79.38.25","6","47390","443","5597","0x0018"
"22","Mar 21, 2024 17:58:11.636058000 UTC","23.79.38.25","602","172.28.0.2","6","443","47390","866","0x0018"
"23","Mar 21, 2024 17:58:11.636060000 UTC","23.79.38.25","358","172.28.0.2","6","443","47390","866","0x0018"
"24","Mar 21, 2024 17:58:11.636355000 UTC","172.28.0.2","52","23.79.38.25","6","47390","443","6453","0x0010"
"25","Mar 21, 2024 17:58:11.636755000 UTC","172.28.0.2","83","23.79.38.25","6","47390","443","6453","0x0018"
"26","Mar 21, 2024 17:58:11.636905000 UTC","172.28.0.2","52","23.79.38.25","6","47390","443","6453","0x0011"
"27","Mar 21, 2024 17:58:11.656427000 UTC","23.79.38.25","52","172.28.0.2","6","443","47390","936","0x0010"
"28","Mar 21, 2024 17:58:11.663389000 UTC","23.79.38.25","83","172.28.0.2","6","443","47390","936","0x0018"
"29","Mar 21, 2024 17:58:11.663536000 UTC","172.28.0.2","40","23.79.38.25","6","47390","443","0","0x0004"
"30","Mar 21, 2024 17:58:11.663591000 UTC","23.79.38.25","52","172.28.0.2","6","443","47390","936","0x0011"
"31","Mar 21, 2024 17:58:11.663617000 UTC","172.28.0.2","40","23.79.38.25","6","47390","443","0","0x0004"
"32","Mar 21, 2024 17:59:32.991543000 UTC","172.28.0.2","60","23.79.38.25","6","34838","443","0","0x0002"
"33","Mar 21, 2024 17:59:33.002458000 UTC","23.79.38.25","60","172.28.0.2","6","443","34838","1","0x0012"
"34","Mar 21, 2024 17:59:33.002621000 UTC","172.28.0.2","52","23.79.38.25","6","34838","443","1","0x0010"
"35","Mar 21, 2024 17:59:33.005360000 UTC","172.28.0.2","569","23.79.38.25","6","34838","443","1","0x0018"
"36","Mar 21, 2024 17:59:33.016198000 UTC","23.79.38.25","52","172.28.0.2","6","443","34838","518","0x0010"
"37","Mar 21, 2024 17:59:33.016555000 UTC","23.79.38.25","2948","172.28.0.2","6","443","34838","518","0x0018"
"38","Mar 21, 2024 17:59:33.016607000 UTC","172.28.0.2","52","23.79.38.25","6","34838","443","2897","0x0010"
"39","Mar 21, 2024 17:59:33.016556000 UTC","23.79.38.25","1252","172.28.0.2","6","443","34838","518","0x0018"
"40","Mar 21, 2024 17:59:33.016660000 UTC","172.28.0.2","52","23.79.38.25","6","34838","443","4097","0x0010"
"41","Mar 21, 2024 17:59:33.026221000 UTC","23.79.38.25","1395","172.28.0.2","6","443","34838","518","0x0018"
"42","Mar 21, 2024 17:59:33.026387000 UTC","172.28.0.2","52","23.79.38.25","6","34838","443","5440","0x0010"
"43","Mar 21, 2024 17:59:33.028563000 UTC","172.28.0.2","178","23.79.38.25","6","34838","443","5440","0x0018"
"44","Mar 21, 2024 17:59:33.071886000 UTC","23.79.38.25","103","172.28.0.2","6","443","34838","644","0x0018"
"45","Mar 21, 2024 17:59:33.072292000 UTC","172.28.0.2","105","23.79.38.25","6","34838","443","5491","0x0018"
"46","Mar 21, 2024 17:59:33.072432000 UTC","172.28.0.2","108","23.79.38.25","6","34838","443","5491","0x0018"
"47","Mar 21, 2024 17:59:33.072490000 UTC","172.28.0.2","94","23.79.38.25","6","34838","443","5491","0x0018"
"48","Mar 21, 2024 17:59:33.072560000 UTC","172.28.0.2","123","23.79.38.25","6","34838","443","5491","0x0018"
"49","Mar 21, 2024 17:59:33.088399000 UTC","23.79.38.25","52","172.28.0.2","6","443","34838","866","0x0010"
"50","Mar 21, 2024 17:59:33.097578000 UTC","23.79.38.25","120","172.28.0.2","6","443","34838","866","0x0018"
"51","Mar 21, 2024 17:59:33.097580000 UTC","23.79.38.25","90","172.28.0.2","6","443","34838","866","0x0018"
"52","Mar 21, 2024 17:59:33.097581000 UTC","23.79.38.25","602","172.28.0.2","6","443","34838","866","0x0018"
"53","Mar 21, 2024 17:59:33.097582000 UTC","23.79.38.25","358","172.28.0.2","6","443","34838","866","0x0018"
"54","Mar 21, 2024 17:59:33.097929000 UTC","172.28.0.2","90","23.79.38.25","6","34838","443","6453","0x0018"
"55","Mar 21, 2024 17:59:33.098377000 UTC","172.28.0.2","83","23.79.38.25","6","34838","443","6453","0x0018"
"56","Mar 21, 2024 17:59:33.098526000 UTC","172.28.0.2","52","23.79.38.25","6","34838","443","6453","0x0011"
"57","Mar 21, 2024 17:59:33.110126000 UTC","23.79.38.25","52","172.28.0.2","6","443","34838","936","0x0010"
"58","Mar 21, 2024 17:59:33.120971000 UTC","23.79.38.25","83","172.28.0.2","6","443","34838","936","0x0018"
"59","Mar 21, 2024 17:59:33.121129000 UTC","172.28.0.2","40","23.79.38.25","6","34838","443","0","0x0004"
"60","Mar 21, 2024 17:59:33.120973000 UTC","23.79.38.25","52","172.28.0.2","6","443","34838","936","0x0011"
"61","Mar 21, 2024 17:59:33.121189000 UTC","172.28.0.2","40","23.79.38.25","6","34838","443","0","0x0004"
"62","Mar 21, 2024 18:00:54.707722000 UTC","172.28.0.2","60","23.79.38.25","6","34456","443","0","0x0002"
"63","Mar 21, 2024 18:00:54.718746000 UTC","23.79.38.25","60","172.28.0.2","6","443","34456","1","0x0012"
"64","Mar 21, 2024 18:00:54.718960000 UTC","172.28.0.2","52","23.79.38.25","6","34456","443","1","0x0010"
"65","Mar 21, 2024 18:00:54.723255000 UTC","172.28.0.2","569","23.79.38.25","6","34456","443","1","0x0018"
"66","Mar 21, 2024 18:00:54.734187000 UTC","23.79.38.25","52","172.28.0.2","6","443","34456","518","0x0010"
"67","Mar 21, 2024 18:00:54.734494000 UTC","23.79.38.25","2948","172.28.0.2","6","443","34456","518","0x0018"
"68","Mar 21, 2024 18:00:54.734573000 UTC","172.28.0.2","52","23.79.38.25","6","34456","443","2897","0x0010"
"69","Mar 21, 2024 18:00:54.734495000 UTC","23.79.38.25","1252","172.28.0.2","6","443","34456","518","0x0018"
"70","Mar 21, 2024 18:00:54.734661000 UTC","172.28.0.2","52","23.79.38.25","6","34456","443","4097","0x0010"
"71","Mar 21, 2024 18:00:54.736018000 UTC","23.79.38.25","1395","172.28.0.2","6","443","34456","518","0x0018"
