frame.number,frame.time,ip.src,ip.len,ip.dst,ip.proto,tcp.srcport,tcp.dstport,tcp.ack,tcp.flags
"1","Mar 21, 2024 18:06:07.029298000 UTC","172.28.0.2","60","23.222.194.25","6","41880","443","0","0x0002"
"2","Mar 21, 2024 18:06:07.047423000 UTC","23.222.194.25","60","172.28.0.2","6","443","41880","1","0x0012"
"3","Mar 21, 2024 18:06:07.047658000 UTC","172.28.0.2","52","23.222.194.25","6","41880","443","1","0x0010"
"4","Mar 21, 2024 18:06:07.050541000 UTC","172.28.0.2","569","23.222.194.25","6","41880","443","1","0x0018"
"5","Mar 21, 2024 18:06:07.068113000 UTC","23.222.194.25","52","172.28.0.2","6","443","41880","518","0x0010"
"6","Mar 21, 2024 18:06:07.068568000 UTC","23.222.194.25","2948","172.28.0.2","6","443","41880","518","0x0018"
"7","Mar 21, 2024 18:06:07.068691000 UTC","172.28.0.2","52","23.222.194.25","6","41880","443","2897","0x0010"
"8","Mar 21, 2024 18:06:07.068838000 UTC","23.222.194.25","1252","172.28.0.2","6","443","41880","518","0x0018"
"9","Mar 21, 2024 18:06:07.068896000 UTC","172.28.0.2","52","23.222.194.25","6","41880","443","4097","0x0010"
"10","Mar 21, 2024 18:06:07.068839000 UTC","23.222.194.25","1226","172.28.0.2","6","443","41880","518","0x0018"
"11","Mar 21, 2024 18:06:07.068976000 UTC","172.28.0.2","52","23.222.194.25","6","41880","443","5271","0x0010"
"12","Mar 21, 2024 18:06:07.071251000 UTC","172.28.0.2","132","23.222.194.25","6","41880","443","5271","0x0018"
"13","Mar 21, 2024 18:06:07.071573000 UTC","172.28.0.2","98","23.222.194.25","6","41880","443","5271","0x0018"
"14","Mar 21, 2024 18:06:07.071667000 UTC","172.28.0.2","101","23.222.194.25","6","41880","443","5271","0x0018"
"15","Mar 21, 2024 18:06:07.071745000 UTC","172.28.0.2","87","23.222.194.25","6","41880","443","5271","0x0018"
"16","Mar 21, 2024 18:06:07.071832000 UTC","172.28.0.2","114","23.222.194.25","6","41880","443","5271","0x0018"
"17","Mar 21, 2024 18:06:07.089032000 UTC","23.222.194.25","339","172.28.0.2","6","443","41880","598","0x0018"
"18","Mar 21, 2024 18:06:07.089034000 UTC","23.222.194.25","339","172.28.0.2","6","443","41880","644","0x0018"
"19","Mar 21, 2024 18:06:07.089397000 UTC","23.222.194.25","52","172.28.0.2","6","443","41880","790","0x0010"
"20","Mar 21, 2024 18:06:07.089653000 UTC","172.28.0.2","52","23.222.194.25","6","41880","443","5845","0x0010"
